geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00910000147002,6,100.0,0.589,0.736,0.589,0.589,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000013727,3,100.0,0.575,0.383,0.575,0.575,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000004452,10,90.0,0.183,0.817,0.183,0.183,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00510000047568,4,50.0,0.434,0.336,0.434,0.434,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168830,4,100.0,0.504,0.463,0.499,0.504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000065389,5,100.0,0.32,0.32,0.32,0.32,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169931,4,50.0,0.545,0.548,0.545,0.545,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147055,6,100.0,0.438,0.562,0.438,0.438,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000171008,3,66.67,0.419,0.525,0.419,0.419,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00770000121715,6,100.0,0.615,0.385,0.615,0.615,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157446,3,100.0,0.474,0.474,0.474,0.474,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003464,4,100.0,0.975,0.048,0.975,0.975,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161331,3,100.0,0.535,0.491,0.535,0.535,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000012040,5,100.0,0.986,0.986,0.986,0.986,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170886,3,66.67,0.489,0.482,0.482,0.489,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189352,3,100.0,0.929,0.034,0.929,0.929,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168580,4,100.0,0.543,0.476,0.526,0.543,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157805,7,71.43,0.242,0.759,0.242,0.242,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159620,9,100.0,0.819,0.412,0.103,0.104,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169684,4,50.0,0.551,0.502,0.551,0.551,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006303,6,50.0,0.917,0.917,0.917,0.917,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170888,3,100.0,0.476,0.476,0.476,0.476,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148008,4,100.0,0.845,0.099,0.845,0.845,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163384,5,100.0,0.431,0.446,0.58,0.431,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000158578,3,100.0,0.542,0.292,0.542,0.542,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159362,4,50.0,0.462,0.456,1E-53,0.462,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000016644,4,100.0,0.503,0.001,0.503,0.503,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147325,12,100.0,0.465,0.544,0.465,0.465,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161095,3,66.67,0.494,0.472,0.494,0.494,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000190642,3,66.67,0.431,0.431,0.431,0.431,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163197,6,100.0,0.552,0.0002,0.552,0.552,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163356,3,100.0,0.937,0.937,0.937,0.937,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000015038,9,100.0,0.152,0.154,0.847,0.152,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000147856,4,100.0,0.878,0.878,0.878,0.878,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000111086,4,75.0,0.993,0.993,0.993,0.993,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158631,3,100.0,0.169,0.094,0.169,0.169,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000176370,3,100.0,0.457,0.544,0.457,0.457,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000160160,5,100.0,0.579,0.635,0.579,0.579,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169832,8,75.0,0.53,0.517,;0,00000004;,0.53,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,100.0,0.411,0.654,0.411,0.411,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156955,3,66.67,0.359,0.425,0.359,0.359,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000017410,10,100.0,0.374,0.724,0.374,0.374,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148667,3,100.0,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148708,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000911,4,100.0,0.521,0.521,0.521,0.521,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147035,9,100.0,0.437,0.433,0.437,0.437,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146968,8,87.5,0.483,0.518,0.483,0.483,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,57.14,0.649,0.351,0.649,0.649,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00660000097123,3,100.0,0.48,0.48,0.48,0.48,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160099,4,100.0,0.977,0.977,0.977,0.977,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007640,3,100.0,0.419,0.419,0.419,0.419,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003833,6,100.0,0.587,0.701,0.587,0.587,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000006939,3,66.67,0.909,0.109,0.909,0.909,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189747,3,100.0,0.351,0.533,0.351,0.351,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000007899,6,83.33,0.439,0.561,0.439,0.439,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000012174,3,100.0,0.333,0.667,0.333,0.333,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00730000112044,3,100.0,0.559,0.128,0.559,0.559,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163331,3,100.0,0.604,0.604,0.604,0.604,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00650000094838,3,100.0,0.483,0.483,0.483,0.483,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162240,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189571,4,100.0,0.467,0.474,0.456,0.467,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147031,6,100.0,0.276,0.726,0.276,0.276,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00400000024636,3,66.67,0.502,0.443,0.502,0.502,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170201,3,66.67,0.49,0.512,0.49,0.49,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000180431,3,100.0,0.516,0.516,0.516,0.516,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000341,3,66.67,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000063255,4,100.0,0.386,0.675,0.386,0.386,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000167230,5,40.0,0.509,0.502,2E-45,0.509,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000009065,3,100.0,0.496,0.587,0.496,0.496,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000135889,3,100.0,0.407,0.593,0.407,0.407,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162400,4,75.0,0.494,0.494,;0,0000001;,0.494,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000005351,3,66.67,0.534,0.534,0.534,0.466,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148442,5,100.0,0.488,0.512,0.488,0.488,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161207,3,100.0,0.506,0.387,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170669,3,66.67,0.578,0.514,0.578,0.578,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183248,6,100.0,0.05,0.951,0.05,0.05,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178763,3,100.0,0.258,0.258,0.258,0.258,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013790,6,50.0,0.93,0.93,0.074,0.93,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169068,4,100.0,0.522,0.506,0.522,0.522,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000174354,6,100.0,0.472,0.528,0.472,0.472,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000067998,3,66.67,0.447,0.56,0.56,0.447,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159162,3,100.0,0.302,0.581,0.302,0.302,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157494,3,33.33,0.861,0.258,0.176,0.861,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146971,5,100.0,0.55,0.268,0.55,0.55,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000180297,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168688,7,100.0,0.104,0.897,0.104,0.104,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000017892,4,100.0,0.413,0.413,0.413,0.413,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147291,9,100.0,0.181,0.788,0.181,0.181,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00550000075099,3,100.0,0.426,0.492,0.426,0.426,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170744,3,100.0,0.51,0.495,0.51,0.51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000009061,4,75.0,0.988,0.013,0.988,0.988,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00900000143765,8,100.0,0.03,0.97,0.03,0.03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170234,3,0.0,0.787,0.371,0.787,0.192,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000017499,3,100.0,0.493,0.495,0.492,0.493,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157113,3,0.0,0.007,0.993,0.007,0.007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162653,4,50.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170173,3,66.67,0.47,0.475,0.47,0.47,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000175355,4,100.0,0.573,0.428,0.573,0.573,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162243,4,100.0,0.38,0.38,0.38,0.38,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003308,6,33.33,;0,00003;,0.482,0.529,0.529,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000167355,6,100.0,0.565,0.533,0.009,0.565,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157965,3,66.67,0.487,0.529,0.487,0.487,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169673,3,100.0,0.514,0.476,0.514,0.514,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169936,3,100.0,0.409,0.54,0.409,0.409,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
