Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1020)   P(D|M,rr[2]=0.4190)   P(D|M,rr[3]=0.9650)   P(D|M,rr[4]=2.5141)   Posterior mean        
1      0.0194029       0.0225277             0.0212626             0.0192545             0.0145668             0.855646              
2      0.000188105     2.40561e-05           9.46911e-05           0.000202647           0.000431026           1.75607               
3      0.0598958       0.0680427             0.0647439             0.0595115             0.0472853             0.87807               
4      0.0907041       0.0981369             0.0952736             0.0905884             0.0788174             0.924692              
5      0.0506861       0.0553478             0.0535495             0.050609              0.043238              0.915538              
6      0.0907041       0.0981369             0.0952736             0.0905884             0.0788174             0.924692              
7      6.32358e-05     6.20234e-06           2.57182e-05           6.0048e-05            0.000160975           1.87415               
8      0.00078163      0.000100243           0.00039449            0.000843682           0.00178811            1.75436               
9      0.0114637       0.0120017             0.0118038             0.011471              0.0105782             0.955912              
10     0.00011171      1.35972e-05           5.40544e-05           0.000117621           0.000261568           1.77946               
11     3.26169e-05     3.99993e-06           1.58687e-05           3.44258e-05           7.61732e-05           1.77654               
12     0.0907041       0.0981369             0.0952736             0.0905884             0.0788174             0.924692              
13     0.0541123       0.0569891             0.055922              0.0541357             0.0494023             0.950256              
14     0.0419674       0.043819              0.0431391             0.0419943             0.0389173             0.958524              
15     0.0907041       0.0981369             0.0952736             0.0905884             0.0788174             0.924692              
16     0.0907041       0.0981369             0.0952736             0.0905884             0.0788174             0.924692              
17     0.0524109       0.0601513             0.0570243             0.0520554             0.0404126             0.867465              
18     0.0907041       0.0981369             0.0952736             0.0905884             0.0788174             0.924692              
19     0.0907041       0.0981369             0.0952736             0.0905884             0.0788174             0.924692              
20     0.0386179       0.0418901             0.0406383             0.0385809             0.0333622             0.921872              
21     0.0524109       0.0601513             0.0570243             0.0520554             0.0404126             0.867465              
22     0.0465192       0.052499              0.0501288             0.0463171             0.0371318             0.883525              
23     0.0524109       0.0601513             0.0570243             0.0520554             0.0404126             0.867465              
24     0.0598958       0.0680427             0.0647439             0.0595115             0.0472853             0.87807               
25     0.0700891       0.0780331             0.074917              0.0698734             0.0575328             0.896765              
26     0.0315078       0.0338618             0.0329685             0.0314933             0.0277075             0.930843              
27     0.0534235       0.0611057             0.0579723             0.0530249             0.0415911             0.87158               
28     4.00754e-05     4.94005e-06           1.95822e-05           4.24165e-05           9.33629e-05           1.7739                
