Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0358)   P(D|M,rr[2]=0.2602)   P(D|M,rr[3]=0.8294)   P(D|M,rr[4]=2.8746)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.071586        0.071586              0.071586              0.071586              0.071586              1                     
3      0.04404         0.04404               0.04404               0.04404               0.04404               1                     
4      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
5      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
6      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
7      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
8      0.012937        0.012937              0.012937              0.012937              0.012937              1                     
9      0.012937        0.012937              0.012937              0.012937              0.012937              1                     
10     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
11     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
12     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
13     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
14     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
15     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
16     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
17     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
18     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
19     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
20     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
21     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
22     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
23     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
24     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
25     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
26     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
