Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0915)   P(D|M,rr[2]=0.3994)   P(D|M,rr[3]=0.9516)   P(D|M,rr[4]=2.5575)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
3      0.079066        0.079066              0.079066              0.079066              0.079066              1                     
4      0.053287        0.053287              0.053287              0.053287              0.053287              1                     
5      0.012066        0.012066              0.012066              0.012066              0.012066              1                     
6      0.041977        0.041977              0.041977              0.041977              0.041977              1                     
7      0.022355        0.022355              0.022355              0.022355              0.022355              1                     
8      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
9      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
10     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
11     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
12     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
13     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
14     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
15     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
16     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
17     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
18     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
19     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
20     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
21     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
22     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
23     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
24     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
25     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
26     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
27     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
28     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
29     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
30     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
31     0.00100159      0.000256549           0.000815809           0.0012756             0.00165839            1.44883               
32     0.00131277      0.00030558            0.00105221            0.00172719            0.00216612            1.45335               
33     0.0060422       0.00274955            0.00735925            0.00826488            0.00579513            1.07066               
34     0.00209108      0.000503902           0.00169141            0.00273181            0.00343722            1.44804               
35     0.0060422       0.00274955            0.00735925            0.00826488            0.00579513            1.07066               
36     0.000713494     0.000527006           0.00118087            0.00091501            0.000231086           0.694313              
37     3.28522e-08     1.09457e-11           9.92524e-10           1.25057e-08           1.179e-07             2.3882                
38     9.9753e-06      3.43441e-08           1.48679e-06           8.1041e-06            3.0276e-05            2.14882               
39     3.31107e-06     2.3719e-08            1.09085e-06           5.18837e-06           6.94133e-06           1.74623               
40     9.82144e-07     3.9945e-09            1.94876e-07           1.05027e-06           2.67944e-06           2.01863               
41     1.65851e-07     3.5729e-11            3.73802e-09           5.54232e-08           6.04207e-07           2.41107               
42     6.56012e-07     4.02449e-10           2.8692e-08            2.86755e-07           2.3082e-06            2.35806               
43     1.5858e-05      5.77224e-07           8.15619e-06           2.54433e-05           2.92551e-05           1.61342               
44     3.06599e-06     5.91736e-08           9.02656e-07           3.42887e-06           7.87325e-06           1.93778               
45     2.54559e-07     2.73082e-10           1.81497e-08           1.55389e-07           8.44425e-07           2.27332               
46     0.0485981       0.0864441             0.0577529             0.0339127             0.0162826             0.539581              
47     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
48     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
49     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
50     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
51     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
52     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
53     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
54     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
55     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
56     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
57     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
58     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
59     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
60     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
61     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
62     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
63     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
64     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
65     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
66     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
67     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
68     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
69     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
70     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
71     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
72     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
73     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
74     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
75     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
76     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
77     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
78     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
79     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
80     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
81     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
82     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
83     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
84     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
85     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
86     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
87     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
88     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
89     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
90     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
91     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
92     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
93     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
94     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
95     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
96     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
97     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
98     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
99     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
100    0.079066        0.079066              0.079066              0.079066              0.079066              1                     
101    0.099081        0.099081              0.099081              0.099081              0.099081              1                     
102    0.012937        0.012937              0.012937              0.012937              0.012937              1                     
103    0.099081        0.099081              0.099081              0.099081              0.099081              1                     
104    0.053287        0.053287              0.053287              0.053287              0.053287              1                     
105    2.34276e-05     5.3843e-07            8.21289e-06           2.99204e-05           5.50388e-05           1.84146               
106    0.000133545     9.94182e-05           0.000231549           0.000178793           2.4421e-05            0.625566              
107    0.0145476       0.0344398             0.0175832             0.00572681            0.000440451           0.287853              
108    0.0199318       0.0445249             0.0247652             0.00934087            0.00109632            0.321822              
109    0.0150143       0.0339758             0.0186388             0.0067508             0.000691939           0.312151              
110    0.00139063      0.00103335            0.00230007            0.00180882            0.000420296           0.684816              
111    0.0177851       0.049454              0.0174862             0.00387909            0.000320936           0.225213              
112    0.00561761      0.0107777             0.00738056            0.00376083            0.000551328           0.397089              
113    0.0199583       0.0504549             0.022693              0.00624105            0.000444386           0.259993              
114    0.000125104     8.83247e-05           0.000195751           0.000165334           5.10055e-05           0.747453              
115    0.00129215      0.00164629            0.00244295            0.00100202            7.73382e-05           0.440665              
116    2.89266e-05     2.97338e-06           2.83834e-05           5.28401e-05           3.15097e-05           1.23135               
117    0.000556703     0.00043554            0.000938076           0.000702909           0.000150288           0.659122              
118    0.00114993      0.000806646           0.00186852            0.00153778            0.000386763           0.711466              
119    0.0252999       0.0504339             0.0329387             0.0156762             0.00215079            0.377358              
120    0.00212517      0.00229864            0.00384066            0.00206699            0.00029438            0.525138              
121    0.0252999       0.0504339             0.0329387             0.0156762             0.00215079            0.377358              
122    0.000164299     2.76821e-05           0.000216876           0.000301598           0.00011104            1.00446               
123    0.022616        0.059995              0.024482              0.00567354            0.000313502           0.23732               
124    0.0014282       0.00169097            0.00271403            0.00121981            8.80079e-05           0.459406              
125    0.00118099      0.000983302           0.00206537            0.00144559            0.000229676           0.609204              
126    0.0252999       0.0504339             0.0329387             0.0156762             0.00215079            0.377358              
127    0.000175538     0.00012784            0.000280511           0.00022763            6.61717e-05           0.725729              
128    0.057337        0.057337              0.057337              0.057337              0.057337              1                     
129    3.67853e-05     3.96161e-06           3.75139e-05           6.85659e-05           3.70999e-05           1.19255               
130    0.00104794      0.00111483            0.00185466            0.00102735            0.000194928           0.553198              
131    0.00138976      0.00101118            0.00233747            0.00187982            0.000330555           0.658437              
132    0.0177851       0.049454              0.0174862             0.00387909            0.000320936           0.225213              
133    0.0177851       0.049454              0.0174862             0.00387909            0.000320936           0.225213              
134    0.00112244      0.000558414           0.00156961            0.00173751            0.000624226           0.874837              
