Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.4593)   P(D|M,rr[2]=0.7783)   P(D|M,rr[3]=1.0844)   P(D|M,rr[4]=1.6780)   Posterior mean        
1      0.0109226       0.0158572             0.0122709             0.00959773            0.00596469            0.852594              
2      7.42684e-08     2.27879e-08           5.30574e-08           8.42706e-08           1.36958e-07           1.25544               
3      0.0307027       0.043469              0.0343087             0.0273592             0.0176739             0.863061              
4      5.8684e-05      3.29554e-05           5.10429e-05           6.52503e-05           8.54876e-05           1.14626               
5      0.0314712       0.0443246             0.035109              0.0281121             0.018339              0.865407              
6      3.08787e-05     1.83581e-05           2.76711e-05           3.44744e-05           4.30113e-05           1.12962               
7      8.71509e-05     6.16787e-05           8.5289e-05            9.78028e-05           0.000103833           1.07572               
8      1.86803e-06     5.54745e-07           1.30744e-06           2.1025e-06            3.50744e-06           1.26307               
9      0.000101232     5.98462e-05           9.04988e-05           0.000113042           0.000141542           1.13109               
10     0.0221431       0.0302143             0.0245484             0.0201197             0.0136902             0.878077              
11     0.0360754       0.0452733             0.0391056             0.0339923             0.0259305             0.911997              
12     0.0470745       0.0585054             0.0508805             0.0445179             0.0343941             0.915892              
13     0.000321252     0.000192645           0.000289195           0.000358881           0.000444288           1.12703               
14     0.0291652       0.0396429             0.0322995             0.0265476             0.0181708             0.879694              
15     0.0083898       0.0105052             0.00909121            0.00791414            0.00604868            0.912791              
16     0.035598        0.0398506             0.0371793             0.0347858             0.0305763             0.956998              
17     0.0314712       0.0443246             0.035109              0.0281121             0.018339              0.865407              
18     0.0083898       0.0105052             0.00909121            0.00791414            0.00604868            0.912791              
19     2.7048e-05      2.09951e-05           2.76435e-05           3.02435e-05           2.93099e-05           1.0457                
20     0.0234693       0.0315822             0.0259302             0.0214677             0.0148973             0.883755              
21     0.0238727       0.0287817             0.0255639             0.0228209             0.0183242             0.927953              
22     4.72884e-05     2.87018e-05           4.28394e-05           5.28682e-05           6.47442e-05           1.1234                
23     2.54941e-05     1.77264e-05           2.47174e-05           2.8593e-05            3.09395e-05           1.08164               
