Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.2570)   P(D|M,rr[2]=0.6211)   P(D|M,rr[3]=1.0610)   P(D|M,rr[4]=2.0609)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
3      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
4      0.071586        0.071586              0.071586              0.071586              0.071586              1                     
5      0.071586        0.071586              0.071586              0.071586              0.071586              1                     
6      0.012937        0.012937              0.012937              0.012937              0.012937              1                     
7      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
8      0.034155        0.034155              0.034155              0.034155              0.034155              1                     
9      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
10     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
11     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
12     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
13     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
14     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
15     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
16     0.034155        0.034155              0.034155              0.034155              0.034155              1                     
17     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
18     0.000870775     0.00125314            0.00119308            0.000751269           0.000285603           0.703051              
19     0.000574377     0.000355836           0.00059823            0.000692463           0.000650979           1.10525               
20     0.000124626     1.48311e-05           6.63185e-05           0.00014159            0.000275763           1.53168               
21     0.00249621      0.00292895            0.00339533            0.00255417            0.0011064             0.786369              
22     0.00248342      0.00201073            0.00302675            0.00299472            0.00190148            0.955622              
23     0.0333298       0.0654596             0.0381738             0.0215685             0.00811733            0.601165              
24     0.000114576     5.99661e-05           9.81309e-05           0.000125635           0.000174573           1.24248               
25     0.00032485      9.78114e-05           0.000304438           0.00044383            0.000453322           1.24625               
26     0.000842222     0.000995799           0.00112284            0.000845348           0.000404904           0.796912              
27     0.000505276     0.000255861           0.000495695           0.000637016           0.00063253            1.16426               
28     0.00322789      0.00321109            0.00422924            0.00364167            0.00182957            0.858644              
29     0.00157727      0.00106684            0.00164535            0.00187565            0.00172126            1.08312               
30     0.000172876     1.81283e-05           9.17749e-05           0.000205458           0.000376141           1.52542               
31     0.000161738     2.85762e-05           0.000109799           0.000201343           0.000307234           1.42567               
32     7.30509e-05     2.19142e-05           6.75567e-05           9.87361e-05           0.000103997           1.25486               
33     0.000376171     5.85914e-05           0.000247276           0.000477961           0.000720856           1.43642               
34     0.00222115      0.00209553            0.00285308            0.00252985            0.00140616            0.88836               
35     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
36     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
37     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
38     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
39     0.00167255      0.000636416           0.00140428            0.00203539            0.00261414            1.28288               
40     0.00255617      0.000926583           0.00201264            0.003001              0.00428445            1.32053               
41     0.0322747       0.0478792             0.0374099             0.0281484             0.0156615             0.756652              
42     0.00264755      0.00125231            0.00240286            0.00317463            0.0037604             1.22116               
43     9.84815e-05     8.69715e-06           4.58587e-05           0.000108863           0.000230507           1.57712               
44     0.000259472     0.000104133           0.000224676           0.000321402           0.000387675           1.25859               
