Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.2421)   P(D|M,rr[2]=0.6062)   P(D|M,rr[3]=1.0564)   P(D|M,rr[4]=2.0953)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.000415691     0.000334978           0.000508898           0.000500312           0.000318574           0.95361               
3      8.14625e-06     1.66446e-06           6.48257e-06           1.11836e-05           1.32544e-05           1.34782               
4      0.0289116       0.0562349             0.0342918             0.0192155             0.00590421            0.579986              
5      0.000354583     0.000100795           0.000255529           0.000421245           0.000640764           1.38676               
6      0.018938        0.0328102             0.0226309             0.014569              0.00574194            0.647962              
7      0.00151327      0.000963854           0.00168352            0.0019082             0.0014975             1.05854               
8      0.000262489     0.000163472           0.000280706           0.00031984            0.000285938           1.09218               
9      0.0273935       0.0386051             0.0317029             0.0248956             0.0143703             0.775502              
10     0.000246788     3.91775e-05           0.000167005           0.000319425           0.000461543           1.43365               
11     0.0238195       0.042444              0.0284292             0.0177523             0.0066523             0.631859              
12     0.0238195       0.042444              0.0284292             0.0177523             0.0066523             0.631859              
13     0.000127958     6.01329e-05           0.00012058            0.000160047           0.000171074           1.20191               
14     0.0238195       0.042444              0.0284292             0.0177523             0.0066523             0.631859              
15     0.0224752       0.0458437             0.0258943             0.0138168             0.00434585            0.561715              
16     0.0165144       0.0273034             0.0196765             0.0133212             0.00575672            0.67627               
17     0.0315572       0.0550242             0.0375889             0.0240574             0.00955825            0.64605               
18     0.000759528     0.000300837           0.000664411           0.000953632           0.00111923            1.26003               
19     0.0165144       0.0273034             0.0196765             0.0133212             0.00575672            0.67627               
20     5.54308e-05     7.97728e-06           3.49496e-05           6.92889e-05           0.000109508           1.46924               
21     0.0289116       0.0562349             0.0342918             0.0192155             0.00590421            0.579986              
22     0.0273935       0.0386051             0.0317029             0.0248956             0.0143703             0.775502              
23     0.00288042      0.0016763             0.00304095            0.00361736            0.00318705            1.10647               
24     0.0273935       0.0386051             0.0317029             0.0248956             0.0143703             0.775502              
25     0.0007534       0.000448383           0.000759714           0.000894353           0.000911152           1.13585               
26     3.61971e-06     1.76225e-07           1.11112e-06           3.21234e-06           9.97915e-06           1.72797               
27     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
28     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
29     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
30     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
31     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
32     0.000740086     0.00032298            0.000673521           0.000924701           0.00103914            1.2298                
33     4.65846e-05     5.74638e-06           2.66508e-05           5.61232e-05           9.78182e-05           1.51226               
34     1.2669e-07      8.35139e-09           4.24179e-08           1.0717e-07            3.48821e-07           1.7204                
35     0.000289463     0.000209443           0.00033644            0.000353213           0.000258755           1.01046               
36     7.71482e-05     1.13665e-05           4.90857e-05           9.61778e-05           0.000151963           1.46638               
37     0.00064138      0.00029445            0.000604484           0.000810087           0.000856499           1.2037                
38     1.49311e-05     7.45005e-07           4.63042e-06           1.33008e-05           4.10482e-05           1.72536               
39     1.68854e-06     5.2671e-08            3.98257e-07           1.32711e-06           4.97611e-06           1.78891               
