Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0026)   P(D|M,rr[2]=0.0735)   P(D|M,rr[3]=0.5207)   P(D|M,rr[4]=3.4033)   Posterior mean        
1      0.0157018       0.0229078             0.0217505             0.0157323             0.00241644            0.287737              
2      0.000397073     1.33545e-06           3.78626e-05           0.000256724           0.00129237            2.85513               
3      4.03539e-05     2.57869e-07           7.16632e-06           4.29414e-05           0.00011105            2.48317               
4      0.00376092      2.72156e-05           0.000753312           0.00440594            0.00985723            2.38615               
5      0.0780545       0.098985              0.0963865             0.0819114             0.0349351             0.540899              
6      0.0290964       0.0407048             0.0390307             0.0300362             0.00661376            0.353303              
7      0.000679461     1.70821e-06           4.96141e-05           0.000378774           0.00228775            2.93864               
8      0.0780545       0.098985              0.0963865             0.0819114             0.0349351             0.540899              
9      0.00979547      0.0129233             0.0125513             0.0104441             0.0032632             0.446604              
10     0.00201041      1.15889e-05           0.000323504           0.00199084            0.00571572            2.5508                
11     0.0780545       0.098985              0.0963865             0.0819114             0.0349351             0.540899              
12     0.0780545       0.098985              0.0963865             0.0819114             0.0349351             0.540899              
13     0.0780545       0.098985              0.0963865             0.0819114             0.0349351             0.540899              
14     0.0780545       0.098985              0.0963865             0.0819114             0.0349351             0.540899              
15     5.73779e-06     2.8489e-11            2.27661e-08           1.00998e-06           2.19184e-05           3.27314               
16     4.63684e-06     1.46505e-11           1.18273e-08           5.59625e-07           1.79759e-05           3.3142                
17     0.000211884     8.12372e-07           2.29659e-05           0.000152868           0.00067089            2.78988               
18     0.000288169     8.74334e-07           2.49128e-05           0.000173656           0.000953233           2.89447               
19     0.000127576     4.50636e-07           1.28213e-05           8.82065e-05           0.000408826           2.81837               
20     0.0582986       0.0789608             0.0761247             0.0607054             0.0174034             0.414382              
21     0.0498689       0.0690343             0.0660176             0.0503941             0.0140296             0.396102              
22     0.0444426       0.0620497             0.059181              0.0444845             0.0120555             0.386436              
23     0.0382562       0.0532067             0.0510459             0.0394688             0.00930349            0.366603              
24     0.0476776       0.0573017             0.0563385             0.0506653             0.0264048             0.632001              
25     0.0582986       0.0789608             0.0761247             0.0607054             0.0174034             0.414382              
26     0.00979547      0.0129233             0.0125513             0.0104441             0.0032632             0.446604              
27     0.0553904       0.0715124             0.0695186             0.0583793             0.0221512             0.501325              
28     0.042864        0.0558807             0.0542481             0.0451598             0.0161674             0.482133              
29     0.0408064       0.0529961             0.0514823             0.0430337             0.0157136             0.488908              
30     0.000342697     1.15956e-06           3.28101e-05           0.000220227           0.00111659            2.85761               
31     0.0290964       0.0407048             0.0390307             0.0300362             0.00661376            0.353303              
32     0.00979547      0.0129233             0.0125513             0.0104441             0.0032632             0.446604              
33     0.0476776       0.0573017             0.0563385             0.0506653             0.0264048             0.632001              
34     0.000658873     3.13347e-06           8.78213e-05           0.000555626           0.00198891            2.68057               
35     0.0476776       0.0573017             0.0563385             0.0506653             0.0264048             0.632001              
36     0.0382562       0.0532067             0.0510459             0.0394688             0.00930349            0.366603              
37     0.00979547      0.0129233             0.0125513             0.0104441             0.0032632             0.446604              
38     0.00979547      0.0129233             0.0125513             0.0104441             0.0032632             0.446604              
39     0.0582986       0.0789608             0.0761247             0.0607054             0.0174034             0.414382              
40     0.00288895      1.24482e-05           0.000352995           0.0023673             0.00882307            2.70739               
41     0.0429814       0.0610903             0.0582313             0.0433404             0.00926365            0.340425              
42     0.0780545       0.098985              0.0963865             0.0819114             0.0349351             0.540899              
43     0.0101778       0.0120595             0.0118811             0.0108172             0.00595322            0.658214              
44     0.0780545       0.098985              0.0963865             0.0819114             0.0349351             0.540899              
