Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1371)   P(D|M,rr[2]=0.4769)   P(D|M,rr[3]=1.0001)   P(D|M,rr[4]=2.3859)   Posterior mean        
1      0.00255633      0.00770944            0.00127392            0.000696292           0.000545673           0.358183              
2      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
3      0.071586        0.071586              0.071586              0.071586              0.071586              1                     
4      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
5      1.96034e-08     1.70579e-08           3.00158e-08           2.09928e-08           1.03472e-08           0.794957              
6      2.55519e-06     2.44457e-07           2.31463e-06           4.34458e-06           3.3171e-06            1.31074               
7      9.81403e-07     9.30608e-07           1.77325e-06           9.36034e-07           2.85725e-07           0.660047              
8      1.0555e-06      2.64117e-07           1.18541e-06           1.55417e-06           1.2183e-06            1.19911               
9      9.16256e-08     2.06145e-09           4.93089e-08           1.1776e-07            1.97372e-07           1.67116               
10     3.40405e-06     1.27064e-06           5.31873e-06           5.20449e-06           1.82233e-06           0.900669              
11     6.57844e-06     7.46926e-07           6.78901e-06           1.04077e-05           8.37016e-06           1.28144               
12     5.12662e-07     2.74411e-08           3.79964e-07           8.14576e-07           8.28668e-07           1.45162               
13     0.000708551     0.00155841            0.000988206           0.000258591           2.89977e-05           0.357313              
14     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
15     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
16     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
17     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
18     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
19     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
20     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
21     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
22     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
23     0.0575654       0.0897518             0.0705524             0.0493298             0.0206274             0.627545              
24     8.66983e-07     1.09763e-09           4.30018e-08           3.46669e-07           3.07716e-06           2.22301               
25     0.0336399       0.0422532             0.0381377             0.0325922             0.0215767             0.80303               
26     5.77248e-06     2.62225e-08           4.8279e-07            2.85224e-06           1.97287e-05           2.17227               
27     0.000372886     8.92801e-05           0.000272235           0.000466364           0.000663666           1.46957               
28     7.28721e-06     5.9194e-08            8.48838e-07           4.22097e-06           2.40199e-05           2.12509               
29     1.80367e-06     1.16432e-08           1.63977e-07           8.55904e-07           6.18317e-06           2.1745                
30     0.000489742     0.00010458            0.000328793           0.000590082           0.000935515           1.52802               
31     4.18356e-06     2.34448e-08           3.48425e-07           1.90044e-06           1.44619e-05           2.18564               
32     8.99715e-05     2.63902e-06           2.63234e-05           8.67765e-05           0.000244147           1.89565               
33     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
34     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
35     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
36     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
37     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
38     0.0336399       0.0422532             0.0381377             0.0325922             0.0215767             0.80303               
39     1.94084e-05     1.25909e-07           2.23086e-06           1.19367e-05           6.33401e-05           2.11434               
40     0.000588586     0.000132966           0.000411985           0.000723244           0.00108615            1.49914               
41     7.31156e-06     6.09847e-08           8.11232e-07           3.93065e-06           2.44434e-05           2.14203               
42     6.96301e-06     9.9292e-08            1.14607e-06           4.67951e-06           2.19272e-05           2.06652               
43     0.00014831      1.91409e-05           7.10736e-05           0.000155509           0.000347517           1.72138               
44     6.2854e-06      1.26779e-07           1.36249e-06           5.02276e-06           1.86296e-05           1.99427               
45     0.000136819     3.5154e-05            0.000102807           0.0001688             0.000240515           1.45542               
46     0.000244884     2.73956e-05           0.000129056           0.000298078           0.000525008           1.6498                
47     0.000403298     0.000144612           0.000382052           0.000539707           0.00054682            1.26858               
48     0.0299434       0.0531239             0.0376162             0.0224959             0.00653751            0.528642              
49     1.44268e-05     1.78482e-07           2.13688e-06           9.14749e-06           4.62444e-05           2.0886                
50     0.000100438     3.08607e-06           3.05226e-05           9.92737e-05           0.000268871           1.88117               
51     0.00067523      8.19513e-05           0.000296572           0.000653928           0.00166847            1.77254               
52     0.0355693       0.0551933             0.0430698             0.0301376             0.0138767             0.642091              
53     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
54     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
55     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
56     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
57     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
58     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
59     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
60     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
61     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
62     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
63     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
64     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
65     0.000340982     0.000254447           0.000489515           0.000433139           0.000186826           0.841149              
66     2.62533e-05     1.01952e-06           1.13963e-05           3.18015e-05           6.07958e-05           1.73724               
67     0.00527931      0.00424977            0.00589572            0.00557199            0.00539974            1.03471               
68     0.000913479     0.000379257           0.000867488           0.00109402            0.00131315            1.28435               
69     0.0161265       0.0440766             0.0135823             0.00490607            0.00194083            0.341926              
