Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0496)   P(D|M,rr[2]=0.3028)   P(D|M,rr[3]=0.8725)   P(D|M,rr[4]=2.7751)   Posterior mean        
1      0.0153102       0.0223207             0.0193805             0.0141742             0.00536556            0.558978              
2      0.000505816     3.00768e-05           0.000178549           0.00048643            0.00132821            2.059                 
3      0.000284521     1.48042e-05           9.01031e-05           0.000257518           0.000775657           2.11341               
4      9.38231e-05     5.18879e-06           3.15283e-05           8.91339e-05           0.000249441           2.07785               
5      0.00721111      0.000807754           0.00436684            0.00967673            0.0139931             1.6862                
6      0.000156575     1.08364e-05           6.31881e-05           0.000165031           0.000387245           1.97718               
7      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
8      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
9      0.000438176     4.29678e-05           0.000240926           0.000570189           0.000898619           1.74949               
10     2.49266e-05     6.49662e-07           4.7442e-06            1.77261e-05           7.65865e-05           2.30147               
11     0.0455971       0.0671063             0.0577203             0.041648              0.0159137             0.555441              
12     0.000361891     3.62153e-05           0.000200856           0.000467987           0.000742507           1.74877               
13     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
14     0.0455971       0.0671063             0.0577203             0.041648              0.0159137             0.555441              
15     8.65149e-07     1.9219e-09            6.67714e-08           4.75901e-07           2.916e-06             2.46426               
16     4.82936e-06     7.83135e-09           2.88322e-07           2.2758e-06            1.67455e-05           2.51297               
17     0.000280997     1.80194e-05           0.000106318           0.000284754           0.000714895           2.01555               
18     0.00286887      0.000283303           0.00157233            0.00367407            0.00594578            1.75992               
19     7.58194e-08     2.12509e-12           4.75254e-10           1.0939e-08            2.91861e-07           2.70261               
20     2.04807e-07     3.70789e-10           1.32091e-08           9.92586e-08           7.06389e-07           2.5035                
21     1.77821e-05     4.18039e-08           1.438e-06             1.00587e-05           5.95898e-05           2.45448               
22     0.00022571      1.27686e-05           7.79974e-05           0.000221081           0.000590994           2.05708               
23     0.00372627      0.000363075           0.00201394            0.00471178            0.00781629            1.77321               
24     0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
25     6.40773e-06     1.04398e-08           3.75305e-07           2.88436e-06           2.23608e-05           2.5237                
26     3.70009e-05     9.5745e-07            7.52059e-06           2.92248e-05           0.000110301           2.25617               
27     0.00943592      0.0126871             0.0114868             0.00918842            0.00438144            0.643372              
28     0.000952172     8.38581e-05           0.000472333           0.00114294            0.00210956            1.83754               
29     5.58753e-05     4.90747e-06           2.75256e-05           6.63549e-05           0.000124713           1.84592               
30     0.0340979       0.040362              0.038361              0.0342225             0.0234463             0.795813              
31     0.0632269       0.0711058             0.0687116             0.063638              0.0494523             0.858383              
32     0.00225737      0.000167707           0.000979786           0.00253867            0.00534333            1.92129               
33     0.000458043     2.37967e-05           0.000150126           0.00044494            0.00121331            2.07509               
34     0.0547358       0.0771545             0.0681562             0.0518037             0.0218287             0.594856              
35     0.037205        0.0436295             0.0415972             0.037374              0.0262193             0.807213              
36     0.0470275       0.056691              0.0535167             0.0470471             0.0308551             0.774499              
37     0.0470275       0.056691              0.0535167             0.0470471             0.0308551             0.774499              
38     0.0403071       0.0602151             0.0513351             0.0363622             0.0133162             0.540912              
39     0.0547358       0.0771545             0.0681562             0.0518037             0.0218287             0.594856              
40     0.0355196       0.0518296             0.0450299             0.0329655             0.0122534             0.555836              
41     0.037205        0.0436295             0.0415972             0.037374              0.0262193             0.807213              
42     0.0270063       0.0396383             0.0343689             0.0250122             0.00900561            0.547904              
43     0.0455971       0.0671063             0.0577203             0.041648              0.0159137             0.555441              
44     0.0262409       0.0336113             0.0309839             0.0258628             0.0145058             0.703759              
45     0.0391337       0.0592651             0.050384              0.0352314             0.0116544             0.519226              
46     0.0270063       0.0396383             0.0343689             0.0250122             0.00900561            0.547904              
47     0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
48     0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
49     0.000352107     4.11839e-05           0.000221995           0.000487039           0.000658212           1.64779               
50     0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
51     0.0262409       0.0336113             0.0309839             0.0258628             0.0145058             0.703759              
52     0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
53     0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
54     0.0153621       0.0218124             0.0192495             0.014554              0.00583247            0.582514              
55     0.0282599       0.0408722             0.0356958             0.0264114             0.0100601             0.564381              
56     0.039062        0.0520333             0.047165              0.0379539             0.019096              0.659016              
57     0.0142098       0.0221693             0.0185888             0.0125473             0.00353378            0.48351               
58     0.0282599       0.0408722             0.0356958             0.0264114             0.0100601             0.564381              
59     0.0282599       0.0408722             0.0356958             0.0264114             0.0100601             0.564381              
60     0.0547358       0.0771545             0.0681562             0.0518037             0.0218287             0.594856              
61     0.0409606       0.0548421             0.0495982             0.0397142             0.0196878             0.653216              
62     0.0262409       0.0336113             0.0309839             0.0258628             0.0145058             0.703759              
63     0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
64     0.0100933       0.0119465             0.0113557             0.0101327             0.00693848            0.79574               
65     0.0461387       0.0631988             0.0565571             0.0442613             0.0205377             0.627845              
66     0.0409606       0.0548421             0.0495982             0.0397142             0.0196878             0.653216              
67     0.0403071       0.0602151             0.0513351             0.0363622             0.0133162             0.540912              
68     0.037205        0.0436295             0.0415972             0.037374              0.0262193             0.807213              
69     0.0270063       0.0396383             0.0343689             0.0250122             0.00900561            0.547904              
70     0.0547358       0.0771545             0.0681562             0.0518037             0.0218287             0.594856              
71     6.82275e-05     8.56145e-06           4.50157e-05           9.45523e-05           0.000124781           1.62262               
72     0.0461387       0.0631988             0.0565571             0.0442613             0.0205377             0.627845              
73     0.0355196       0.0518296             0.0450299             0.0329655             0.0122534             0.555836              
74     0.0547358       0.0771545             0.0681562             0.0518037             0.0218287             0.594856              
75     0.000100359     1.24901e-05           6.67502e-05           0.000143449           0.000178747           1.59933               
76     0.037205        0.0436295             0.0415972             0.037374              0.0262193             0.807213              
77     0.053066        0.0702442             0.0638262             0.0516519             0.0265415             0.666774              
78     0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
79     0.0547358       0.0771545             0.0681562             0.0518037             0.0218287             0.594856              
80     0.0547358       0.0771545             0.0681562             0.0518037             0.0218287             0.594856              
81     0.000346785     1.5326e-06            4.90169e-05           0.00029188            0.00104471            2.2844                
82     0.0100933       0.0119465             0.0113557             0.0101327             0.00693848            0.79574               
83     0.00133632      0.00012846            0.00071888            0.00170347            0.00279446            1.77077               
84     0.0455971       0.0671063             0.0577203             0.041648              0.0159137             0.555441              
85     0.0470275       0.056691              0.0535167             0.0470471             0.0308551             0.774499              
86     0.0270063       0.0396383             0.0343689             0.0250122             0.00900561            0.547904              
87     3.60739e-07     9.06213e-10           3.09885e-08           2.13683e-07           1.19738e-06           2.43856               
88     0.0403071       0.0602151             0.0513351             0.0363622             0.0133162             0.540912              
89     0.0100933       0.0119465             0.0113557             0.0101327             0.00693848            0.79574               
90     0.0270063       0.0396383             0.0343689             0.0250122             0.00900561            0.547904              
91     0.0409606       0.0548421             0.0495982             0.0397142             0.0196878             0.653216              
92     0.039062        0.0520333             0.047165              0.0379539             0.019096              0.659016              
93     0.0315767       0.0415387             0.0378735             0.0308531             0.0160417             0.672686              
94     0.037205        0.0436295             0.0415972             0.037374              0.0262193             0.807213              
95     0.0470275       0.056691              0.0535167             0.0470471             0.0308551             0.774499              
96     0.0403071       0.0602151             0.0513351             0.0363622             0.0133162             0.540912              
97     0.0262409       0.0336113             0.0309839             0.0258628             0.0145058             0.703759              
98     0.0391337       0.0592651             0.050384              0.0352314             0.0116544             0.519226              
99     0.000116756     1.27459e-05           6.92927e-05           0.00015527            0.000229717           1.70135               
100    0.0403071       0.0602151             0.0513351             0.0363622             0.0133162             0.540912              
101    0.00133632      0.00012846            0.00071888            0.00170347            0.00279446            1.77077               
102    0.000241632     2.71015e-05           0.000147069           0.000327509           0.00046485            1.67779               
103    0.000592023     5.76706e-05           0.000320879           0.000753704           0.00123584            1.76818               
104    0.0270063       0.0396383             0.0343689             0.0250122             0.00900561            0.547904              
105    0.0100933       0.0119465             0.0113557             0.0101327             0.00693848            0.79574               
106    0.0391337       0.0592651             0.050384              0.0352314             0.0116544             0.519226              
107    0.053066        0.0702442             0.0638262             0.0516519             0.0265415             0.666774              
108    1.94307e-06     4.86674e-09           1.66903e-07           1.15554e-06           6.44496e-06           2.43746               
109    0.0403071       0.0602151             0.0513351             0.0363622             0.0133162             0.540912              
110    0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
111    0.037205        0.0436295             0.0415972             0.037374              0.0262193             0.807213              
112    0.00470544      0.000643824           0.0033766             0.0069757             0.00782563            1.5332                
113    0.0142098       0.0221693             0.0185888             0.0125473             0.00353378            0.48351               
114    0.00286887      0.000283303           0.00157233            0.00367407            0.00594578            1.75992               
115    0.002489        0.000322474           0.00171035            0.00361728            0.00430591            1.57083               
116    0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
117    0.000957417     9.11908e-05           0.000508844           0.00120344            0.0020262             1.78384               
118    0.000595709     5.78795e-05           0.000321212           0.000752069           0.00125168            1.77513               
119    0.0391337       0.0592651             0.050384              0.0352314             0.0116544             0.519226              
120    0.0355196       0.0518296             0.0450299             0.0329655             0.0122534             0.555836              
121    0.0409606       0.0548421             0.0495982             0.0397142             0.0196878             0.653216              
122    0.0409606       0.0548421             0.0495982             0.0397142             0.0196878             0.653216              
123    0.0409606       0.0548421             0.0495982             0.0397142             0.0196878             0.653216              
124    0.0547358       0.0771545             0.0681562             0.0518037             0.0218287             0.594856              
125    0.0262409       0.0336113             0.0309839             0.0258628             0.0145058             0.703759              
126    0.000229138     1.78693e-05           0.000102729           0.000259471           0.000536484           1.90625               
127    0.0748141       0.0973313             0.0889595             0.0730536             0.0399118             0.68925               
