Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1451)   P(D|M,rr[2]=0.4889)   P(D|M,rr[3]=1.0065)   P(D|M,rr[4]=2.3594)   Posterior mean        
1      0.00493817      0.014229              0.00462991            0.00087912            1.45865e-05           0.265686              
2      0.0142026       0.0393598             0.0141356             0.00321487            0.000100295           0.283327              
3      0.0149771       0.032915              0.0183164             0.00774489            0.00093221            0.396051              
4      0.0142026       0.0393598             0.0141356             0.00321487            0.000100295           0.283327              
5      0.0360552       0.0775708             0.0441129             0.0196144             0.00292259            0.412305              
6      0.0138699       0.0363672             0.0149082             0.00403608            0.000168095           0.306884              
7      0.0149771       0.032915              0.0183164             0.00774489            0.00093221            0.396051              
8      2.74801e-08     3.05511e-10           9.25502e-09           4.08113e-08           5.95486e-08           1.69349               
9      0.024806        0.055173              0.0301119             0.0124635             0.00147543            0.390583              
10     0.0360552       0.0775708             0.0441129             0.0196144             0.00292259            0.412305              
11     2.88365e-05     3.30169e-05           4.75837e-05           2.97828e-05           4.96253e-06           0.604622              
12     0.0112392       0.029062              0.0122866             0.00345611            0.000152194           0.312802              
13     0.00187513      0.00254464            0.00319634            0.00161025            0.000149287           0.520623              
14     0.00011914      0.000125019           0.000196702           0.000133359           2.14811e-05           0.627877              
15     0.000913338     0.00113519            0.00153471            0.000871215           0.00011224            0.562983              
16     0.0226909       0.0386959             0.0285093             0.0180355             0.00552269            0.559012              
17     0.0104675       0.0276783             0.0111636             0.00292123            0.000106982           0.302547              
18     0.00015285      0.00013042            0.000239058           0.000197745           4.41763e-05           0.718135              
19     4.15621e-05     2.07142e-05           4.90291e-05           5.97187e-05           3.67864e-05           1.04591               
20     0.0172264       0.0458627             0.0179702             0.00481638            0.000256179           0.30323               
21     0.000142767     0.000165949           0.000235883           0.000145301           2.39339e-05           0.599096              
22     0.0112392       0.029062              0.0122866             0.00345611            0.000152194           0.312802              
23     0.0149771       0.032915              0.0183164             0.00774489            0.00093221            0.396051              
24     3.0146e-06      6.77851e-08           1.36941e-06           4.68247e-06           5.93874e-06           1.60921               
25     0.0227282       0.0564475             0.0257527             0.00819418            0.000518278           0.332775              
26     0.0360552       0.0775708             0.0441129             0.0196144             0.00292259            0.412305              
27     0.00018836      0.000207825           0.000317992           0.000202826           2.47982e-05           0.594981              
28     0.000171438     7.8883e-05            0.000202428           0.000256389           0.000148051           1.04673               
29     0.0360552       0.0775708             0.0441129             0.0196144             0.00292259            0.412305              
30     0.0360552       0.0775708             0.0441129             0.0196144             0.00292259            0.412305              
31     3.30954e-09     1.49595e-11           8.66141e-10           4.77779e-09           7.57927e-09           1.74628               
32     0.0268656       0.0490375             0.0339432             0.0196253             0.00485638            0.511094              
33     0.0147769       0.0402369             0.0149449             0.00374463            0.000181078           0.29341               
34     0.0360552       0.0775708             0.0441129             0.0196144             0.00292259            0.412305              
35     0.024806        0.055173              0.0301119             0.0124635             0.00147543            0.390583              
36     0.000244122     0.000267902           0.000411234           0.000264106           3.32456e-05           0.598265              
