Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1473)   P(D|M,rr[2]=0.4920)   P(D|M,rr[3]=1.0082)   P(D|M,rr[4]=2.3526)   Posterior mean        
1      0.00550122      0.0150474             0.00562452            0.00130204            3.09363e-05           0.289435              
2      3.18608e-05     5.22295e-05           5.45643e-05           2.00405e-05           6.08841e-07           0.440775              
3      0.01684         0.0440661             0.0181655             0.00493612            0.000192082           0.309621              
4      4.2246e-12      2.89403e-15           4.99721e-13           4.85227e-12           1.15435e-11           1.91113               
5      5.92131e-05     9.76218e-05           0.000100241           3.74616e-05           1.52801e-06           0.443556              
6      1.97183e-05     2.71059e-05           3.41012e-05           1.65995e-05           1.06633e-06           0.507311              
7      5.86677e-09     5.53013e-10           6.92622e-09           1.23267e-08           3.66114e-09           1.04527               
8      0.0303899       0.0726315             0.0354873             0.0124798             0.000961135           0.353736              
9      0.0243017       0.047526              0.0306825             0.015997              0.00300148            0.465853              
10     0.0243017       0.047526              0.0306825             0.015997              0.00300148            0.465853              
11     0.0243017       0.047526              0.0306825             0.015997              0.00300148            0.465853              
12     0.000526865     0.000878532           0.000889268           0.000326501           1.31595e-05           0.439878              
13     0.000259501     0.000162948           0.000348654           0.000368594           0.00015781            0.904034              
14     0.0243017       0.047526              0.0306825             0.015997              0.00300148            0.465853              
15     0.0315879       0.0738045             0.037423              0.0138978             0.00122641            0.365477              
16     0.00047331      0.000766203           0.000810308           0.000306104           1.06249e-05           0.446381              
17     4.80514e-07     1.41157e-07           6.89987e-07           8.61667e-07           2.29245e-07           0.919987              
18     7.45501e-07     1.90001e-07           1.00002e-06           1.37091e-06           4.21072e-07           0.970045              
19     3.81713e-11     3.44139e-15           8.56212e-13           1.437e-11             1.37455e-10           2.21555               
20     1.22111e-07     6.20196e-09           1.00284e-07           2.4953e-07            1.32428e-07           1.25575               
21     3.67356e-05     3.02754e-05           5.57255e-05           4.78264e-05           1.31151e-05           0.75503               
22     1.42986e-07     6.14383e-08           2.48044e-07           2.32773e-07           2.9688e-08            0.76161               
23     2.53542e-05     2.61329e-05           4.20456e-05           2.8996e-05            4.2425e-06            0.628574              
24     8.85885e-07     4.47473e-07           1.63787e-06           1.33556e-06           1.22628e-07           0.70739               
25     5.92162e-11     2.27489e-14           2.11221e-12           2.37967e-11           2.10933e-10           2.20069               
26     4.99355e-11     5.0071e-13            2.38482e-11           1.00252e-10           7.51414e-11           1.45013               
27     1.00089e-08     8.13393e-10           1.0871e-08            2.10418e-08           7.30947e-09           1.09597               
28     2.96898e-11     6.44803e-14           8.40704e-12           5.52637e-11           5.50238e-11           1.59405               
29     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
30     8.29723e-07     2.56814e-07           1.22557e-06           1.47733e-06           3.5918e-07            0.896432              
31     4.47627e-07     4.35289e-08           5.37102e-07           9.41057e-07           2.68821e-07           1.03424               
32     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
33     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
34     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
35     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
36     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
37     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
38     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
39     7.65257e-07     6.02111e-08           8.19924e-07           1.61812e-06           5.62778e-07           1.10014               
40     1.94951e-09     6.05228e-12           3.75281e-10           2.34953e-09           5.06719e-09           1.85625               
41     0.000290309     0.000295615           0.000476228           0.00033454            5.48529e-05           0.640827              
42     5.03769e-05     3.99915e-05           7.6516e-05            6.74425e-05           1.75578e-05           0.75845               
43     2.09597e-08     4.35808e-10           8.83972e-09           3.119e-08             4.33733e-08           1.64478               
44     9.32761e-11     6.17325e-13           3.15846e-11           1.51993e-10           1.88909e-10           1.64374               
45     7.37171e-14     4.58125e-19           3.74609e-16           1.26806e-14           2.81813e-13           2.29238               
46     5.05341e-07     1.22558e-07           6.51509e-07           9.19457e-07           3.2784e-07            1.00764               
