takifugu_rubripes ENSTRUG00000002920
tetraodon_nigroviridis ENSTNIG00000017873
mola_mola ENSMMOG00000020419
labrus_bergylta ENSLBEG00000012582
poecilia_formosa ENSPFOG00000006431
poecilia_mexicana ENSPMEG00000009977
poecilia_latipinna ENSPLAG00000005974
poecilia_reticulata ENSPREG00000017993
xiphophorus_couchianus ENSXCOG00000008082
xiphophorus_maculatus ENSXMAG00000015581
gambusia_affinis ENSGAFG00000021109
fundulus_heteroclitus ENSFHEG00000000560
cyprinodon_variegatus ENSCVAG00000010550
kryptolebias_marmoratus ENSKMAG00000017800
oryzias_latipes ENSORLG00020001458
oryzias_latipes ENSORLG00000009592
oryzias_latipes_asm223469v1 ENSORLG00015018762
oryzias_melastigma ENSOMEG00000012174
amphiprion_ocellaris ENSAOCG00000012988
amphiprion_percula ENSAPEG00000008301
acanthochromis_polyacanthus ENSAPOG00000010395
stegastes_partitus ENSSPAG00000015850
maylandia_zebra ENSMZEG00005026539
maylandia_zebra ENSMZEG00005015261
haplochromis_burtoni ENSHBUG00000004496
astatotilapia_calliptera ENSACLG00000025875
pundamilia_nyererei ENSPNYG00000001939
neolamprologus_brichardi ENSNBRG00000015025
oreochromis_niloticus ENSONIG00000017406
amphilophus_citrinellus ENSACIG00000019862
cynoglossus_semilaevis ENSCSEG00000018561
mastacembelus_armatus ENSMAMG00000010718
monopterus_albus ENSMALG00000000089
anabas_testudineus ENSATEG00000005581
seriola_lalandi_dorsalis ENSSLDG00000025283
seriola_dumerili ENSSDUG00000016142
scophthalmus_maximus ENSSMAG00000008112
hippocampus_comes ENSHCOG00000011513
periophthalmus_magnuspinnatus ENSPMGG00000008925
gasterosteus_aculeatus ENSGACG00000002576
gadus_morhua ENSGMOG00000015622
esox_lucius ENSELUG00000001945
astyanax_mexicanus ENSAMXG00000001929
pygocentrus_nattereri ENSPNAG00000015606
ictalurus_punctatus ENSIPUG00000004912
danio_rerio ENSDARG00000091367
scleropages_formosus ENSSFOG00015020859
paramormyrops_kingsleyae ENSPKIG00000005627
lepisosteus_oculatus ENSLOCG00000004827
loxodonta_africana ENSLAFG00000005272
procavia_capensis ENSPCAG00000006536
echinops_telfairi ENSETEG00000004447
pan_troglodytes ENSPTRG00000013765
pan_paniscus ENSPPAG00000008686
homo_sapiens ENSG00000101161
gorilla_gorilla ENSGGOG00000016876
pongo_abelii ENSPPYG00000011256
nomascus_leucogenys ENSNLEG00000010208
rhinopithecus_bieti ENSRBIG00000043613
rhinopithecus_roxellana ENSRROG00000040969
colobus_angolensis_palliatus ENSCANG00000038230
piliocolobus_tephrosceles ENSPTEG00000007669
mandrillus_leucophaeus ENSMLEG00000032364
chlorocebus_sabaeus ENSCSAG00000016742
macaca_mulatta ENSMMUG00000015558
macaca_nemestrina ENSMNEG00000045555
papio_anubis ENSPANG00000024135
theropithecus_gelada ENSTGEG00000008159
cercocebus_atys ENSCATG00000037473
macaca_fascicularis ENSMFAG00000037542
cebus_capucinus ENSCCAG00000024564
saimiri_boliviensis_boliviensis ENSSBOG00000020632
callithrix_jacchus ENSCJAG00000010616
