scleropages_formosus ENSSFOG00015006720
paramormyrops_kingsleyae ENSPKIG00000023202
mola_mola ENSMMOG00000005793
gasterosteus_aculeatus ENSGACG00000013764
monopterus_albus ENSMALG00000017260
mastacembelus_armatus ENSMAMG00000010573
anabas_testudineus ENSATEG00000011949
seriola_dumerili ENSSDUG00000001377
seriola_lalandi_dorsalis ENSSLDG00000022210
amphiprion_percula ENSAPEG00000019071
amphiprion_ocellaris ENSAOCG00000012122
acanthochromis_polyacanthus ENSAPOG00000002390
stegastes_partitus ENSSPAG00000015514
maylandia_zebra ENSMZEG00005007892
haplochromis_burtoni ENSHBUG00000015029
pundamilia_nyererei ENSPNYG00000018217
astatotilapia_calliptera ENSACLG00000024232
neolamprologus_brichardi ENSNBRG00000012332
oreochromis_niloticus ENSONIG00000019352
amphilophus_citrinellus ENSACIG00000008404
poecilia_formosa ENSPFOG00000013773
poecilia_reticulata ENSPREG00000017152
poecilia_latipinna ENSPLAG00000016137
poecilia_mexicana ENSPMEG00000020334
xiphophorus_maculatus ENSXMAG00000016186
xiphophorus_couchianus ENSXCOG00000006207
gambusia_affinis ENSGAFG00000017375
cyprinodon_variegatus ENSCVAG00000019060
fundulus_heteroclitus ENSFHEG00000010673
kryptolebias_marmoratus ENSKMAG00000015685
oryzias_latipes_asm223469v1 ENSORLG00015015449
oryzias_latipes ENSORLG00000015867
oryzias_latipes ENSORLG00020019516
oryzias_melastigma ENSOMEG00000003697
labrus_bergylta ENSLBEG00000025020
scophthalmus_maximus ENSSMAG00000020075
tetraodon_nigroviridis ENSTNIG00000010649
takifugu_rubripes ENSTRUG00000008335
periophthalmus_magnuspinnatus ENSPMGG00000003680
gadus_morhua ENSGMOG00000004398
tetraodon_nigroviridis ENSTNIG00000014404
takifugu_rubripes ENSTRUG00000013313
gasterosteus_aculeatus ENSGACG00000014968
labrus_bergylta ENSLBEG00000003336
labrus_bergylta ENSLBEG00000017334
scophthalmus_maximus ENSSMAG00000001026
poecilia_latipinna ENSPLAG00000004150
poecilia_mexicana ENSPMEG00000006534
poecilia_formosa ENSPFOG00000015947
poecilia_reticulata ENSPREG00000008802
xiphophorus_maculatus ENSXMAG00000004208
xiphophorus_couchianus ENSXCOG00000017508
gambusia_affinis ENSGAFG00000005518
fundulus_heteroclitus ENSFHEG00000019343
cyprinodon_variegatus ENSCVAG00000017825
kryptolebias_marmoratus ENSKMAG00000014994
oryzias_latipes ENSORLG00000004511
oryzias_latipes ENSORLG00020018563
oryzias_latipes_asm223469v1 ENSORLG00015016617
oryzias_melastigma ENSOMEG00000004993
amphiprion_ocellaris ENSAOCG00000014170
amphiprion_percula ENSAPEG00000012894
acanthochromis_polyacanthus ENSAPOG00000001209
