apteryx_haastii ENSAHAG00000002537
apteryx_rowi ENSARWG00000001204
apteryx_owenii ENSAOWG00000001320
dromaius_novaehollandiae ENSDNVG00000015977
calidris_pugnax ENSCPUG00000002285
chelonoidis_abingdonii ENSCABG00000019389
gopherus_agassizii ENSGAGG00000011748
chrysemys_picta ENSCPBG00000005349
pogona_vitticeps ENSPVIG00000009159
anolis_carolinensis ENSACAG00000008386
notechis_scutatus ENSNSUG00000003004
salvator_merianae ENSSMRG00000016782
serinus_canaria ENSSCAG00000006840
gallus_gallus ENSGALG00000050608
vombatus_ursinus ENSVURG00010024949
phascolarctos_cinereus ENSPCIG00000018695
notamacropus_eugenii ENSMEUG00000003281
monodelphis_domestica ENSMODG00000005584
sarcophilus_harrisii ENSSHAG00000008181
bos_indicus ENSBIXG00005026635
bos_indicus ENSBIXG00000028066
bos_taurus ENSBTAG00000015721
bos_mutus ENSBMUG00000013551
bison_bison ENSBBBG00000015499
capra_hircus ENSCHIG00000006718
ovis_aries ENSOARG00000015886
tursiops_truncatus ENSTTRG00000009552
sus_scrofa ENSSSCG00000013650
equus_caballus ENSECAG00000024966
myotis_lucifugus ENSMLUG00000012328
pteropus_vampyrus ENSPVAG00000003689
ursus_americanus ENSUAMG00000020385
ursus_maritimus ENSUMAG00000025098
ailuropoda_melanoleuca ENSAMEG00000011738
mustela_putorius ENSMPUG00000006712
neovison_vison ENSNVIG00000023781
canis_lupus ENSCAFG00000017861
canis_lupus ENSCAFG00020024449
vulpes_vulpes ENSVVUG00000028976
panthera_pardus ENSPPRG00000009912
felis_catus ENSFCAG00000009435
loxodonta_africana ENSLAFG00000003664
homo_sapiens ENSG00000267303
carlito_syrichta ENSTSYG00000027107
cricetulus_griseus ENSCGRG00001013260
cricetulus_griseus ENSCGRG00015024951
cricetulus_griseus ENSCGRG00000015138
mesocricetus_auratus ENSMAUG00000017948
microtus_ochrogaster ENSMOCG00000015553
peromyscus_maniculatus ENSPEMG00000016411
mus_spicilegus ENSMSIG00000017020
mus_spretus MGP_SPRETEiJ_G0032984
mus_musculus ENSMUSG00000111497
mus_musculus ENSMUSG00000010205
mus_caroli MGP_CAROLIEiJ_G0031860
mus_pahari MGP_PahariEiJ_G0014726
rattus_norvegicus ENSRNOG00000020710
nannospalax_galili ENSNGAG00000001260
jaculus_jaculus ENSJJAG00000018219
chinchilla_lanigera ENSCLAG00000009336
octodon_degus ENSODEG00000016260
cavia_porcellus ENSCPOG00000001008
cavia_aperea ENSCAPG00000002269
heterocephalus_glaber ENSHGLG00000015460
heterocephalus_glaber ENSHGLG00100000812
fukomys_damarensis ENSFDAG00000015113
urocitellus_parryii ENSUPAG00010001012
ictidomys_tridecemlineatus ENSSTOG00000003241
marmota_marmota ENSMMMG00000017883
dipodomys_ordii ENSDORG00000010106
panthera_tigris ENSPTIG00000009744
castor_canadensis ENSCCNG00000013130
