apteryx_owenii ENSAOWG00000012037
apteryx_haastii ENSAHAG00000001435
apteryx_rowi ENSARWG00000001158
dromaius_novaehollandiae ENSDNVG00000012261
anas_platyrhynchos_platyrhynchos ENSAPLG00000018235
anser_brachyrhynchus ENSABRG00000012972
gallus_gallus ENSGALG00000032250
numida_meleagris ENSNMEG00000014952
calidris_pygmaea ENSCPGG00000007806
meleagris_gallopavo ENSMGAG00000001505
ficedula_albicollis ENSFALG00000000492
lonchura_striata_domestica ENSLSDG00000014879
cyanistes_caeruleus ENSCCEG00000004142
parus_major ENSPMJG00000015577
crocodylus_porosus ENSCPRG00005006156
gopherus_agassizii ENSGAGG00000007854
chelonoidis_abingdonii ENSCABG00000006012
chrysemys_picta_bellii ENSCPBG00000013774
pelodiscus_sinensis ENSPSIG00000003240
anolis_carolinensis ENSACAG00000007539
pogona_vitticeps ENSPVIG00000016001
notechis_scutatus ENSNSUG00000002416
salvator_merianae ENSSMRG00000012110
coturnix_japonica ENSCJPG00005003550
junco_hyemalis ENSJHYG00000002314
phascolarctos_cinereus ENSPCIG00000024646
notamacropus_eugenii ENSMEUG00000005636
sarcophilus_harrisii ENSSHAG00000001551
bos_mutus ENSBMUG00000017680
ovis_aries ENSOARG00000009492
bison_bison_bison ENSBBBG00000013622
bos_taurus ENSBTAG00000004367
capra_hircus ENSCHIG00000014612
sus_scrofa ENSSSCG00000025190
canis_lupus_dingo ENSCAFG00020024907
canis_lupus_familiaris ENSCAFG00000029573
vulpes_vulpes ENSVVUG00000021958
ursus_americanus ENSUAMG00000026738
ursus_maritimus ENSUMAG00000016840
ailuropoda_melanoleuca ENSAMEG00000003762
mustela_putorius_furo ENSMPUG00000001321
neovison_vison ENSNVIG00000022571
panthera_pardus ENSPPRG00000023240
panthera_tigris_altaica ENSPTIG00000012041
felis_catus ENSFCAG00000012018
equus_caballus ENSECAG00000015874
equus_asinus_asinus ENSEASG00005005003
homo_sapiens ENSG00000135469
gorilla_gorilla ENSGGOG00000009092
pan_troglodytes ENSPTRG00000005087
pan_paniscus ENSPPAG00000034058
pongo_abelii ENSPPYG00000004653
cercocebus_atys ENSCATG00000021428
macaca_nemestrina ENSMNEG00000040946
papio_anubis ENSPANG00000004851
piliocolobus_tephrosceles ENSPTEG00000032331
rhinopithecus_bieti ENSRBIG00000026274
mandrillus_leucophaeus ENSMLEG00000031831
theropithecus_gelada ENSTGEG00000013715
macaca_fascicularis ENSMFAG00000027584
macaca_mulatta ENSMMUG00000031834
chlorocebus_sabaeus ENSCSAG00000005184
colobus_angolensis_palliatus ENSCANG00000007302
rhinopithecus_roxellana ENSRROG00000036046
nomascus_leucogenys ENSNLEG00000017519
cebus_capucinus ENSCCAG00000032473
callithrix_jacchus ENSCJAG00000011319
saimiri_boliviensis_boliviensis ENSSBOG00000007657
aotus_nancymaae ENSANAG00000034472
carlito_syrichta ENSTSYG00000033554
propithecus_coquereli ENSPCOG00000018212
microcebus_murinus ENSMICG00000017658
prolemur_simus ENSPSMG00000023940
otolemur_garnettii ENSOGAG00000001531
heterocephalus_glaber_male ENSHGLG00100014606
heterocephalus_glaber_female ENSHGLG00000008142
fukomys_damarensis ENSFDAG00000016668
octodon_degus ENSODEG00000004912
cavia_aperea ENSCAPG00000017342
cavia_porcellus ENSCPOG00000014909
urocitellus_parryii ENSUPAG00010015779
ictidomys_tridecemlineatus ENSSTOG00000015967
marmota_marmota_marmota ENSMMMG00000013679
spermophilus_dauricus ENSSDAG00000005770
castor_canadensis ENSCCNG00000020458
dipodomys_ordii ENSDORG00000012947
mus_spicilegus ENSMSIG00000008277
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016758
mus_musculus ENSMUSG00000039914
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015933
mus_pahari MGP_PahariEiJ_G0031151
meriones_unguiculatus ENSMUGG00000022958
cricetulus_griseus_chok1gshd ENSCGRG00001023064
cricetulus_griseus_crigri-picr ENSCGRG00015028307
cricetulus_griseus_crigri ENSCGRG00000014381
mesocricetus_auratus ENSMAUG00000010816
microtus_ochrogaster ENSMOCG00000002793
peromyscus_maniculatus_bairdii ENSPEMG00000011054
rattus_norvegicus ENSRNOG00000029571
nannospalax_galili ENSNGAG00000000278
oryctolagus_cuniculus ENSOCUG00000007212
ochotona_princeps ENSOPRG00000001423
tupaia_belangeri ENSTBEG00000005920
myotis_lucifugus ENSMLUG00000006706
dasypus_novemcinctus ENSDNOG00000038641
loxodonta_africana ENSLAFG00000014858
vicugna_pacos ENSVPAG00000007306
tursiops_truncatus ENSTTRG00000007126
pteropus_vampyrus ENSPVAG00000007585
chinchilla_lanigera ENSCLAG00000016266
jaculus_jaculus ENSJJAG00000005974
procavia_capensis ENSPCAG00000009421
echinops_telfairi ENSETEG00000012033
ornithorhynchus_anatinus ENSOANG00000007562
xenopus_tropicalis ENSXETG00000009505
latimeria_chalumnae ENSLACG00000018966
paramormyrops_kingsleyae ENSPKIG00000016600
scleropages_formosus ENSSFOG00015021857
paramormyrops_kingsleyae ENSPKIG00000003435
scleropages_formosus ENSSFOG00015018039
poecilia_mexicana ENSPMEG00000024274
poecilia_reticulata ENSPREG00000022599
poecilia_latipinna ENSPLAG00000023442
poecilia_formosa ENSPFOG00000010823
xiphophorus_maculatus ENSXMAG00000011840
xiphophorus_couchianus ENSXCOG00000014418
gambusia_affinis ENSGAFG00000020722
fundulus_heteroclitus ENSFHEG00000006193
kryptolebias_marmoratus ENSKMAG00000005748
oryzias_latipes ENSORLG00000015446
oryzias_latipes ENSORLG00020010695
oryzias_latipes_asm223469v1 ENSORLG00015004722
pundamilia_nyererei ENSPNYG00000003085
maylandia_zebra ENSMZEG00005026490
astatotilapia_calliptera ENSACLG00000023180
haplochromis_burtoni ENSHBUG00000005547
neolamprologus_brichardi ENSNBRG00000005908
oreochromis_niloticus ENSONIG00000016705
amphilophus_citrinellus ENSACIG00000013724
scophthalmus_maximus ENSSMAG00000020860
monopterus_albus ENSMALG00000012857
amphiprion_percula ENSAPEG00000023148
amphiprion_ocellaris ENSAOCG00000022000
acanthochromis_polyacanthus ENSAPOG00000022409
stegastes_partitus ENSSPAG00000019653
seriola_dumerili ENSSDUG00000002385
mola_mola ENSMMOG00000017310
labrus_bergylta ENSLBEG00000016301
gasterosteus_aculeatus ENSGACG00000010849
anabas_testudineus ENSATEG00000024080
mastacembelus_armatus ENSMAMG00000002205
periophthalmus_magnuspinnatus ENSPMGG00000023267
hippocampus_comes ENSHCOG00000008977
cynoglossus_semilaevis ENSCSEG00000015076
cyprinodon_variegatus ENSCVAG00000009734
takifugu_rubripes ENSTRUG00000015296
tetraodon_nigroviridis ENSTNIG00000012521
seriola_lalandi_dorsalis ENSSLDG00000014455
oryzias_melastigma ENSOMEG00000021332
esox_lucius ENSELUG00000003436
pygocentrus_nattereri ENSPNAG00000008798
astyanax_mexicanus ENSAMXG00000016539
ictalurus_punctatus ENSIPUG00000002887
pygocentrus_nattereri ENSPNAG00000022438
astyanax_mexicanus ENSAMXG00000036699
danio_rerio ENSDARG00000070393
gadus_morhua ENSGMOG00000007361
lepisosteus_oculatus ENSLOCG00000004633
apteryx_rowi ENSARWG00000014269
apteryx_haastii ENSAHAG00000009868
sphenodon_punctatus ENSSPUG00000005750
eptatretus_burgeri ENSEBUG00000008699
