vombatus_ursinus ENSVURG00010006490
phascolarctos_cinereus ENSPCIG00000000749
notamacropus_eugenii ENSMEUG00000009110
sarcophilus_harrisii ENSSHAG00000018544
monodelphis_domestica ENSMODG00000005489
oryctolagus_cuniculus ENSOCUG00000017072
oryctolagus_cuniculus ENSOCUG00000036607
tupaia_belangeri ENSTBEG00000016253
prolemur_simus ENSPSMG00000022071
propithecus_coquereli ENSPCOG00000019157
microcebus_murinus ENSMICG00000028159
propithecus_coquereli ENSPCOG00000022344
microcebus_murinus ENSMICG00000014327
otolemur_garnettii ENSOGAG00000006157
otolemur_garnettii ENSOGAG00000026605
mus_spretus MGP_SPRETEiJ_G0025298
mus_spicilegus ENSMSIG00000021383
mus_musculus ENSMUSG00000027423
mus_caroli MGP_CAROLIEiJ_G0024379
mus_pahari MGP_PahariEiJ_G0025823
rattus_norvegicus ENSRNOG00000006077
meriones_unguiculatus ENSMUGG00000010021
cricetulus_griseus ENSCGRG00015007367
cricetulus_griseus ENSCGRG00001013269
cricetulus_griseus ENSCGRG00000005718
mesocricetus_auratus ENSMAUG00000017363
peromyscus_maniculatus ENSPEMG00000020273
microtus_ochrogaster ENSMOCG00000009454
nannospalax_galili ENSNGAG00000016033
jaculus_jaculus ENSJJAG00000014561
jaculus_jaculus ENSJJAG00000016939
heterocephalus_glaber ENSHGLG00000017606
heterocephalus_glaber ENSHGLG00100009685
fukomys_damarensis ENSFDAG00000018819
octodon_degus ENSODEG00000012412
octodon_degus ENSODEG00000006833
chinchilla_lanigera ENSCLAG00000010784
cavia_porcellus ENSCPOG00000007908
cavia_aperea ENSCAPG00000015093
castor_canadensis ENSCCNG00000011245
dipodomys_ordii ENSDORG00000012817
ictidomys_tridecemlineatus ENSSTOG00000015416
urocitellus_parryii ENSUPAG00010003833
spermophilus_dauricus ENSSDAG00000003645
marmota_marmota ENSMMMG00000002770
ochotona_princeps ENSOPRG00000010180
cebus_capucinus ENSCCAG00000029299
saimiri_boliviensis ENSSBOG00000022392
callithrix_jacchus ENSCJAG00000004947
aotus_nancymaae ENSANAG00000035768
cebus_capucinus ENSCCAG00000022309
saimiri_boliviensis ENSSBOG00000023152
aotus_nancymaae ENSANAG00000001347
pan_paniscus ENSPPAG00000019088
pan_troglodytes ENSPTRG00000013278
homo_sapiens ENSG00000089006
gorilla_gorilla ENSGGOG00000008953
pongo_abelii ENSPPYG00000010730
nomascus_leucogenys ENSNLEG00000009714
rhinopithecus_bieti ENSRBIG00000044195
rhinopithecus_roxellana ENSRROG00000030981
piliocolobus_tephrosceles ENSPTEG00000036329
colobus_angolensis ENSCANG00000029237
macaca_mulatta ENSMMUG00000011476
macaca_fascicularis ENSMFAG00000039729
macaca_nemestrina ENSMNEG00000044455
theropithecus_gelada ENSTGEG00000018084
papio_anubis ENSPANG00000024777
mandrillus_leucophaeus ENSMLEG00000033013
cercocebus_atys ENSCATG00000042457
chlorocebus_sabaeus ENSCSAG00000011605
mandrillus_leucophaeus ENSMLEG00000031918
papio_anubis ENSPANG00000034462
macaca_fascicularis ENSMFAG00000045672
macaca_nemestrina ENSMNEG00000041762
chlorocebus_sabaeus ENSCSAG00000004602
rhinopithecus_bieti ENSRBIG00000040524
pan_paniscus ENSPPAG00000038404
nomascus_leucogenys ENSNLEG00000031212
cebus_capucinus ENSCCAG00000018652
saimiri_boliviensis ENSSBOG00000031381
callithrix_jacchus ENSCJAG00000064132
aotus_nancymaae ENSANAG00000026695
rhinopithecus_roxellana ENSRROG00000045789
rhinopithecus_bieti ENSRBIG00000038999
piliocolobus_tephrosceles ENSPTEG00000014191
mandrillus_leucophaeus ENSMLEG00000037689
cercocebus_atys ENSCATG00000034182
papio_anubis ENSPANG00000034848
macaca_nemestrina ENSMNEG00000034908
macaca_fascicularis ENSMFAG00000039911
mandrillus_leucophaeus ENSMLEG00000028549
macaca_nemestrina ENSMNEG00000038922
papio_anubis ENSPANG00000032984
colobus_angolensis ENSCANG00000036070
rhinopithecus_roxellana ENSRROG00000040084
nomascus_leucogenys ENSNLEG00000032249
carlito_syrichta ENSTSYG00000010482
spermophilus_dauricus ENSSDAG00000010869
myotis_lucifugus ENSMLUG00000002755
pteropus_vampyrus ENSPVAG00000001136
erinaceus_europaeus ENSEEUG00000006594
sorex_araneus ENSSARG00000002688
bos_taurus ENSBTAG00000003422
bos_indicus ENSBIXG00000003226
bos_indicus ENSBIXG00005009769
bos_mutus ENSBMUG00000004784
bison_bison ENSBBBG00000010197
bos_indicus ENSBIXG00000005943
bos_indicus ENSBIXG00005018448
bos_taurus ENSBTAG00000034871
bos_mutus ENSBMUG00000008807
bison_bison ENSBBBG00000007097
capra_hircus ENSCHIG00000017948
ovis_aries ENSOARG00000018045
tursiops_truncatus ENSTTRG00000016432
vicugna_pacos ENSVPAG00000009259
sus_scrofa ENSSSCG00000007088
sus_scrofa ENSSSCG00000016538
ursus_americanus ENSUAMG00000025578
ursus_maritimus ENSUMAG00000024936
ailuropoda_melanoleuca ENSAMEG00000005282
neovison_vison ENSNVIG00000014735
mustela_putorius ENSMPUG00000001302
canis_lupus ENSCAFG00000005463
canis_lupus ENSCAFG00020027510
vulpes_vulpes ENSVVUG00000013100
panthera_tigris ENSPTIG00000013211
panthera_pardus ENSPPRG00000005486
felis_catus ENSFCAG00000005801
equus_asinus ENSEASG00005001975
equus_caballus ENSECAG00000017202
loxodonta_africana ENSLAFG00000010593
procavia_capensis ENSPCAG00000007171
echinops_telfairi ENSETEG00000019076
dasypus_novemcinctus ENSDNOG00000002643
choloepus_hoffmanni ENSCHOG00000010128
ornithorhynchus_anatinus ENSOANG00000001248
anolis_carolinensis ENSACAG00000014067
pogona_vitticeps ENSPVIG00000009046
pogona_vitticeps ENSPVIG00000009047
sphenodon_punctatus ENSSPUG00000001958
anser_brachyrhynchus ENSABRG00000018924
anas_platyrhynchos ENSAPLG00000016284
gallus_gallus ENSGALG00000008691
meleagris_gallopavo ENSMGAG00000006777
coturnix_japonica ENSCJPG00005004126
numida_meleagris ENSNMEG00000009873
taeniopygia_guttata ENSTGUG00000005916
lonchura_striata ENSLSDG00000013999
serinus_canaria ENSSCAG00000012191
junco_hyemalis ENSJHYG00000014023
zonotrichia_albicollis ENSZALG00000006482
cyanistes_caeruleus ENSCCEG00000019002
parus_major ENSPMJG00000004188
ficedula_albicollis ENSFALG00000007581
lepidothrix_coronata ENSLCOG00000014778
manacus_vitellinus ENSMVIG00005013937
melopsittacus_undulatus ENSMUNG00000012146
calidris_pygmaea ENSCPGG00000019458
calidris_pugnax ENSCPUG00000002819
nothoprocta_perdicaria ENSNPEG00000003033
nothoprocta_perdicaria ENSNPEG00000003030
dromaius_novaehollandiae ENSDNVG00000001189
apteryx_haastii ENSAHAG00000005541
apteryx_owenii ENSAOWG00000010576
apteryx_rowi ENSARWG00000012669
crocodylus_porosus ENSCPRG00005010114
chelonoidis_abingdonii ENSCABG00000007910
gopherus_agassizii ENSGAGG00000020217
chrysemys_picta ENSCPBG00000023448
pelodiscus_sinensis ENSPSIG00000007159
xenopus_tropicalis ENSXETG00000002630
xenopus_tropicalis ENSXETG00000020702
latimeria_chalumnae ENSLACG00000011883
denticeps_clupeoides ENSDCDG00000035234
denticeps_clupeoides ENSDCDG00000035253
clupea_harengus ENSCHAG00000019163
astyanax_mexicanus ENSAMXG00005007735
astyanax_mexicanus ENSAMXG00000003482
pygocentrus_nattereri ENSPNAG00000003450
electrophorus_electricus ENSEEEG00000021628
danio_rerio ENSDARG00000020442
amphiprion_ocellaris ENSAOCG00000003380
amphiprion_percula ENSAPEG00000022985
acanthochromis_polyacanthus ENSAPOG00000001232
haplochromis_burtoni ENSHBUG00000001158
astatotilapia_calliptera ENSACLG00000025419
maylandia_zebra ENSMZEG00005008866
pundamilia_nyererei ENSPNYG00000018492
neolamprologus_brichardi ENSNBRG00000012975
oreochromis_niloticus ENSONIG00000010013
amphilophus_citrinellus ENSACIG00000007809
xiphophorus_maculatus ENSXMAG00000006160
xiphophorus_couchianus ENSXCOG00000009047
gambusia_affinis ENSGAFG00000006148
poecilia_formosa ENSPFOG00000017151
poecilia_mexicana ENSPMEG00000012142
poecilia_latipinna ENSPLAG00000005585
poecilia_reticulata ENSPREG00000006588
fundulus_heteroclitus ENSFHEG00000003948
cyprinodon_variegatus ENSCVAG00000003782
kryptolebias_marmoratus ENSKMAG00000014874
oryzias_latipes ENSORLG00015001066
oryzias_latipes ENSORLG00020015859
oryzias_latipes ENSORLG00000011923
oryzias_melastigma ENSOMEG00000021241
gouania_willdenowi ENSGWIG00000025890
takifugu_rubripes ENSTRUG00000006736
tetraodon_nigroviridis ENSTNIG00000016632
cynoglossus_semilaevis ENSCSEG00000010733
anabas_testudineus ENSATEG00000016994
betta_splendens ENSBSLG00000011778
mastacembelus_armatus ENSMAMG00000019621
seriola_dumerili ENSSDUG00000001769
seriola_lalandi ENSSLDG00000002124
scophthalmus_maximus ENSSMAG00000009605
lates_calcarifer ENSLCAG00010002590
cottoperca_gobio ENSCGOG00000019093
gasterosteus_aculeatus ENSGACG00000004673
labrus_bergylta ENSLBEG00000003645
labrus_bergylta ENSLBEG00000008739
stegastes_partitus ENSSPAG00000011179
parambassis_ranga ENSPRNG00000023068
monopterus_albus ENSMALG00000003570
mola_mola ENSMMOG00000002455
larimichthys_crocea ENSLCRG00005007928
hippocampus_comes ENSHCOG00000011741
periophthalmus_magnuspinnatus ENSPMGG00000020836
gadus_morhua ENSGMOG00000018289
hucho_hucho ENSHHUG00000000207
hucho_hucho ENSHHUG00000042914
esox_lucius ENSELUG00000012556
paramormyrops_kingsleyae ENSPKIG00000020980
scleropages_formosus ENSSFOG00015005326
lepisosteus_oculatus ENSLOCG00000015685
erpetoichthys_calabaricus ENSECRG00000018397
callorhinchus_milii ENSCMIG00000007415
