anolis_carolinensis ENSACAG00000016110
pogona_vitticeps ENSPVIG00000019955
notechis_scutatus ENSNSUG00000008147
salvator_merianae ENSSMRG00000007758
sphenodon_punctatus ENSSPUG00000008852
gopherus_agassizii ENSGAGG00000019959
chelonoidis_abingdonii ENSCABG00000013367
chrysemys_picta_bellii ENSCPBG00000009194
pelodiscus_sinensis ENSPSIG00000011401
tursiops_truncatus ENSTTRG00000001825
sus_scrofa ENSSSCG00000006392
bos_taurus ENSBTAG00000009982
bos_mutus ENSBMUG00000013132
bison_bison_bison ENSBBBG00000021074
capra_hircus ENSCHIG00000010633
ovis_aries ENSOARG00000008205
equus_asinus_asinus ENSEASG00005003188
equus_caballus ENSECAG00000022195
pteropus_vampyrus ENSPVAG00000007971
myotis_lucifugus ENSMLUG00000028383
mustela_putorius_furo ENSMPUG00000013188
neovison_vison ENSNVIG00000000372
canis_lupus_familiaris ENSCAFG00000028933
canis_lupus_dingo ENSCAFG00020019825
vulpes_vulpes ENSVVUG00000016245
ursus_americanus ENSUAMG00000012185
ursus_maritimus ENSUMAG00000001297
ailuropoda_melanoleuca ENSAMEG00000013980
felis_catus ENSFCAG00000003922
panthera_pardus ENSPPRG00000010316
pan_troglodytes ENSPTRG00000001539
pan_paniscus ENSPPAG00000000240
homo_sapiens ENSG00000162729
gorilla_gorilla ENSGGOG00000004944
pongo_abelii ENSPPYG00000000642
nomascus_leucogenys ENSNLEG00000013416
mandrillus_leucophaeus ENSMLEG00000039495
chlorocebus_sabaeus ENSCSAG00000002518
cercocebus_atys ENSCATG00000031759
theropithecus_gelada ENSTGEG00000005185
papio_anubis ENSPANG00000008350
macaca_fascicularis ENSMFAG00000036621
macaca_mulatta ENSMMUG00000031542
macaca_nemestrina ENSMNEG00000026454
piliocolobus_tephrosceles ENSPTEG00000019983
colobus_angolensis_palliatus ENSCANG00000041334
rhinopithecus_bieti ENSRBIG00000038288
rhinopithecus_roxellana ENSRROG00000036784
cebus_capucinus ENSCCAG00000034717
saimiri_boliviensis_boliviensis ENSSBOG00000021162
callithrix_jacchus ENSCJAG00000041164
aotus_nancymaae ENSANAG00000028885
carlito_syrichta ENSTSYG00000034054
propithecus_coquereli ENSPCOG00000015734
microcebus_murinus ENSMICG00000047269
prolemur_simus ENSPSMG00000022321
otolemur_garnettii ENSOGAG00000024229
castor_canadensis ENSCCNG00000030960
dipodomys_ordii ENSDORG00000007975
microtus_ochrogaster ENSMOCG00000007929
peromyscus_maniculatus_bairdii ENSPEMG00000017176
cricetulus_griseus_crigri-picr ENSCGRG00015015869
cricetulus_griseus_chok1gshd ENSCGRG00001018298
cricetulus_griseus_crigri ENSCGRG00000014486
mesocricetus_auratus ENSMAUG00000005168
mus_musculus ENSMUSG00000038034
mus_spicilegus ENSMSIG00000008092
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014891
mus_pahari MGP_PahariEiJ_G0028128
rattus_norvegicus ENSRNOG00000007604
meriones_unguiculatus ENSMUGG00000012804
nannospalax_galili ENSNGAG00000016168
jaculus_jaculus ENSJJAG00000009719
ictidomys_tridecemlineatus ENSSTOG00000025797
urocitellus_parryii ENSUPAG00010011130
spermophilus_dauricus ENSSDAG00000007612
marmota_marmota_marmota ENSMMMG00000022358
heterocephalus_glaber_male ENSHGLG00100018910
heterocephalus_glaber_female ENSHGLG00000017599
fukomys_damarensis ENSFDAG00000008556
chinchilla_lanigera ENSCLAG00000011758
octodon_degus ENSODEG00000011607
cavia_porcellus ENSCPOG00000024002
cavia_aperea ENSCAPG00000015645
oryctolagus_cuniculus ENSOCUG00000023058
ochotona_princeps ENSOPRG00000011837
