apteryx_rowi ENSARWG00000008709
apteryx_owenii ENSAOWG00000004365
apteryx_haastii ENSAHAG00000007196
dromaius_novaehollandiae ENSDNVG00000011592
crocodylus_porosus ENSCPRG00005012670
pelodiscus_sinensis ENSPSIG00000006971
chrysemys_picta_bellii ENSCPBG00000009961
mus_musculus ENSMUSG00000030144
mus_spicilegus ENSMSIG00000016161
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029872
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028837
mus_pahari MGP_PahariEiJ_G0022592
rattus_norvegicus ENSRNOG00000010181
meriones_unguiculatus ENSMUGG00000027114
cricetulus_griseus_chok1gshd ENSCGRG00001015907
cricetulus_griseus_crigri-picr ENSCGRG00015011859
cricetulus_griseus_crigri ENSCGRG00000003667
mesocricetus_auratus ENSMAUG00000004749
peromyscus_maniculatus_bairdii ENSPEMG00000021801
microtus_ochrogaster ENSMOCG00000010391
nannospalax_galili ENSNGAG00000003581
jaculus_jaculus ENSJJAG00000000318
castor_canadensis ENSCCNG00000020178
ictidomys_tridecemlineatus ENSSTOG00000012112
spermophilus_dauricus ENSSDAG00000024624
marmota_marmota_marmota ENSMMMG00000013833
chinchilla_lanigera ENSCLAG00000015345
cavia_porcellus ENSCPOG00000039097
heterocephalus_glaber_female ENSHGLG00000001902
heterocephalus_glaber_male ENSHGLG00100007523
oryctolagus_cuniculus ENSOCUG00000012312
tupaia_belangeri ENSTBEG00000004427
propithecus_coquereli ENSPCOG00000023414
prolemur_simus ENSPSMG00000007300
microcebus_murinus ENSMICG00000028843
otolemur_garnettii ENSOGAG00000009259
pan_paniscus ENSPPAG00000038051
pan_troglodytes ENSPTRG00000004638
homo_sapiens ENSG00000166527
gorilla_gorilla ENSGGOG00000007892
nomascus_leucogenys ENSNLEG00000001828
cercocebus_atys ENSCATG00000033491
chlorocebus_sabaeus ENSCSAG00000009705
macaca_fascicularis ENSMFAG00000041454
macaca_mulatta ENSMMUG00000013703
macaca_nemestrina ENSMNEG00000035899
theropithecus_gelada ENSTGEG00000005925
papio_anubis ENSPANG00000006039
mandrillus_leucophaeus ENSMLEG00000032215
piliocolobus_tephrosceles ENSPTEG00000013001
colobus_angolensis_palliatus ENSCANG00000035800
rhinopithecus_roxellana ENSRROG00000043601
rhinopithecus_bieti ENSRBIG00000028964
saimiri_boliviensis_boliviensis ENSSBOG00000036094
cebus_capucinus ENSCCAG00000030690
callithrix_jacchus ENSCJAG00000018913
aotus_nancymaae ENSANAG00000036634
equus_caballus ENSECAG00000009973
equus_asinus_asinus ENSEASG00005015987
erinaceus_europaeus ENSEEUG00000013851
ursus_americanus ENSUAMG00000000771
ursus_maritimus ENSUMAG00000003097
ailuropoda_melanoleuca ENSAMEG00000013378
neovison_vison ENSNVIG00000010252
mustela_putorius_furo ENSMPUG00000016744
canis_lupus_familiaris ENSCAFG00000025324
canis_lupus_dingo ENSCAFG00020003458
vulpes_vulpes ENSVVUG00000010603
panthera_tigris_altaica ENSPTIG00000009303
panthera_pardus ENSPPRG00000001276
felis_catus ENSFCAG00000007076
ovis_aries ENSOARG00000002619
capra_hircus ENSCHIG00000011494
bos_taurus ENSBTAG00000039347
bos_mutus ENSBMUG00000014794
bison_bison_bison ENSBBBG00000015538
tursiops_truncatus ENSTTRG00000014263
sus_scrofa ENSSSCG00000037528
sus_scrofa ENSSSCG00000031242
vicugna_pacos ENSVPAG00000010611
pteropus_vampyrus ENSPVAG00000001698
myotis_lucifugus ENSMLUG00000027823
loxodonta_africana ENSLAFG00000000977
procavia_capensis ENSPCAG00000003520
echinops_telfairi ENSETEG00000008115
choloepus_hoffmanni ENSCHOG00000008328
dasypus_novemcinctus ENSDNOG00000047598
