anser_brachyrhynchus ENSABRG00000008508
anas_platyrhynchos ENSAPLG00000024016
gallus_gallus ENSGALG00000045312
coturnix_japonica ENSCJPG00005015263
numida_meleagris ENSNMEG00000007169
parus_major ENSPMJG00000002953
lonchura_striata ENSLSDG00000011860
apteryx_rowi ENSARWG00000012775
apteryx_owenii ENSAOWG00000003485
apteryx_haastii ENSAHAG00000008958
nothoprocta_perdicaria ENSNPEG00000002601
carlito_syrichta ENSTSYG00000031541
mandrillus_leucophaeus ENSMLEG00000033840
panthera_tigris ENSPTIG00000009931
echinops_telfairi ENSETEG00000008716
capra_hircus ENSCHIG00000027158
ovis_aries ENSOARG00000020935
bos_taurus ENSBTAG00000007281
bos_indicus ENSBIXG00000024925
bos_indicus ENSBIXG00005027801
bos_mutus ENSBMUG00000024160
bison_bison ENSBBBG00000001680
tursiops_truncatus ENSTTRG00000007007
sus_scrofa ENSSSCG00000006635
equus_asinus ENSEASG00005002102
equus_caballus ENSECAG00000000588
ailuropoda_melanoleuca ENSAMEG00000000929
ursus_americanus ENSUAMG00000027310
neovison_vison ENSNVIG00000015653
mustela_putorius ENSMPUG00000004065
canis_lupus ENSCAFG00020013490
canis_lupus ENSCAFG00000012473
vulpes_vulpes ENSVVUG00000011791
panthera_pardus ENSPPRG00000016004
felis_catus ENSFCAG00000005557
pteropus_vampyrus ENSPVAG00000011661
octodon_degus ENSODEG00000011548
chinchilla_lanigera ENSCLAG00000001760
cavia_porcellus ENSCPOG00000002176
cavia_aperea ENSCAPG00000017397
heterocephalus_glaber ENSHGLG00000007351
fukomys_damarensis ENSFDAG00000021041
marmota_marmota ENSMMMG00000018987
ictidomys_tridecemlineatus ENSSTOG00000000573
urocitellus_parryii ENSUPAG00010003983
mus_spretus MGP_SPRETEiJ_G0026276
mus_spicilegus ENSMSIG00000004785
mus_musculus ENSMUSG00000038777
mus_caroli MGP_CAROLIEiJ_G0025332
mus_pahari MGP_PahariEiJ_G0026776
rattus_norvegicus ENSRNOG00000021101
meriones_unguiculatus ENSMUGG00000004337
microtus_ochrogaster ENSMOCG00000015540
peromyscus_maniculatus ENSPEMG00000024024
cricetulus_griseus ENSCGRG00015018023
cricetulus_griseus ENSCGRG00001003943
cricetulus_griseus ENSCGRG00000009772
mesocricetus_auratus ENSMAUG00000019207
nannospalax_galili ENSNGAG00000020194
jaculus_jaculus ENSJJAG00000017651
castor_canadensis ENSCCNG00000012807
oryctolagus_cuniculus ENSOCUG00000002736
ochotona_princeps ENSOPRG00000014058
propithecus_coquereli ENSPCOG00000023729
microcebus_murinus ENSMICG00000006866
prolemur_simus ENSPSMG00000022272
otolemur_garnettii ENSOGAG00000010363
pan_troglodytes ENSPTRG00000001276
pan_paniscus ENSPPAG00000038335
homo_sapiens ENSG00000143434
gorilla_gorilla ENSGGOG00000022199
pongo_abelii ENSPPYG00000000877
nomascus_leucogenys ENSNLEG00000010093
papio_anubis ENSPANG00000021850
cercocebus_atys ENSCATG00000042275
theropithecus_gelada ENSTGEG00000015242
macaca_nemestrina ENSMNEG00000035534
macaca_mulatta ENSMMUG00000007643
macaca_fascicularis ENSMFAG00000045151
chlorocebus_sabaeus ENSCSAG00000001787
piliocolobus_tephrosceles ENSPTEG00000029925
colobus_angolensis ENSCANG00000037981
rhinopithecus_bieti ENSRBIG00000041675
rhinopithecus_roxellana ENSRROG00000044266
saimiri_boliviensis ENSSBOG00000024763
cebus_capucinus ENSCCAG00000023670
callithrix_jacchus ENSCJAG00000007159
