gopherus_agassizii ENSGAGG00000006051
chelonoidis_abingdonii ENSCABG00000005744
chrysemys_picta ENSCPBG00000001386
oryctolagus_cuniculus ENSOCUG00000013428
ochotona_princeps ENSOPRG00000001380
tupaia_belangeri ENSTBEG00000008970
prolemur_simus ENSPSMG00000000640
propithecus_coquereli ENSPCOG00000013398
microcebus_murinus ENSMICG00000032696
otolemur_garnettii ENSOGAG00000024807
pan_paniscus ENSPPAG00000043269
pan_troglodytes ENSPTRG00000010859
homo_sapiens ENSG00000126246
gorilla_gorilla ENSGGOG00000016821
pongo_abelii ENSPPYG00000009878
nomascus_leucogenys ENSNLEG00000011322
theropithecus_gelada ENSTGEG00000009639
papio_anubis ENSPANG00000032363
mandrillus_leucophaeus ENSMLEG00000028480
cercocebus_atys ENSCATG00000039982
chlorocebus_sabaeus ENSCSAG00000004372
macaca_nemestrina ENSMNEG00000015878
macaca_fascicularis ENSMFAG00000043492
macaca_mulatta ENSMMUG00000002384
piliocolobus_tephrosceles ENSPTEG00000014483
colobus_angolensis ENSCANG00000035398
rhinopithecus_bieti ENSRBIG00000027425
rhinopithecus_roxellana ENSRROG00000028583
cebus_capucinus ENSCCAG00000021323
callithrix_jacchus ENSCJAG00000010122
saimiri_boliviensis ENSSBOG00000004110
aotus_nancymaae ENSANAG00000030710
microtus_ochrogaster ENSMOCG00000009939
peromyscus_maniculatus ENSPEMG00000013199
mus_spicilegus ENSMSIG00000006148
mus_musculus ENSMUSG00000036826
mus_spretus MGP_SPRETEiJ_G0030626
mus_caroli MGP_CAROLIEiJ_G0029530
mus_pahari MGP_PahariEiJ_G0012764
rattus_norvegicus ENSRNOG00000020957
nannospalax_galili ENSNGAG00000017383
urocitellus_parryii ENSUPAG00010011909
spermophilus_dauricus ENSSDAG00000009245
marmota_marmota ENSMMMG00000005530
ictidomys_tridecemlineatus ENSSTOG00000000881
heterocephalus_glaber ENSHGLG00000009111
heterocephalus_glaber ENSHGLG00100005690
fukomys_damarensis ENSFDAG00000010334
cavia_porcellus ENSCPOG00000003725
castor_canadensis ENSCCNG00000008710
carlito_syrichta ENSTSYG00000033948
sorex_araneus ENSSARG00000002016
erinaceus_europaeus ENSEEUG00000013488
pteropus_vampyrus ENSPVAG00000012840
sus_scrofa ENSSSCG00000037542
ursus_maritimus ENSUMAG00000020344
ursus_americanus ENSUAMG00000020698
ailuropoda_melanoleuca ENSAMEG00000000590
neovison_vison ENSNVIG00000017201
mustela_putorius ENSMPUG00000006182
canis_lupus ENSCAFG00020018542
canis_lupus ENSCAFG00000006868
vulpes_vulpes ENSVVUG00000015004
panthera_tigris ENSPTIG00000006579
panthera_pardus ENSPPRG00000003696
felis_catus ENSFCAG00000036461
myotis_lucifugus ENSMLUG00000011490
equus_caballus ENSECAG00000017838
equus_asinus ENSEASG00005001195
bos_indicus ENSBIXG00000015917
bos_indicus ENSBIXG00005009434
bos_taurus ENSBTAG00000002764
bos_mutus ENSBMUG00000017257
bison_bison ENSBBBG00000000498
capra_hircus ENSCHIG00000025294
ovis_aries ENSOARG00000005003
dasypus_novemcinctus ENSDNOG00000045373
procavia_capensis ENSPCAG00000004840
vombatus_ursinus ENSVURG00010023490
phascolarctos_cinereus ENSPCIG00000015687
monodelphis_domestica ENSMODG00000013998
astyanax_mexicanus ENSAMXG00005004986
astyanax_mexicanus ENSAMXG00000031261
