scleropages_formosus ENSSFOG00015017041
paramormyrops_kingsleyae ENSPKIG00000001996
pygocentrus_nattereri ENSPNAG00000020014
astyanax_mexicanus ENSAMXG00000020476
ictalurus_punctatus ENSIPUG00000020230
danio_rerio ENSDARG00000008218
mola_mola ENSMMOG00000004691
cynoglossus_semilaevis ENSCSEG00000002062
cyprinodon_variegatus ENSCVAG00000015793
fundulus_heteroclitus ENSFHEG00000019105
poecilia_formosa ENSPFOG00000002948
poecilia_latipinna ENSPLAG00000003137
poecilia_mexicana ENSPMEG00000001695
poecilia_reticulata ENSPREG00000015555
xiphophorus_maculatus ENSXMAG00000008410
xiphophorus_couchianus ENSXCOG00000007463
gambusia_affinis ENSGAFG00000008254
kryptolebias_marmoratus ENSKMAG00000000324
oryzias_latipes ENSORLG00020001777
oryzias_latipes_asm223469v1 ENSORLG00015016408
oryzias_latipes ENSORLG00000009376
oryzias_melastigma ENSOMEG00000019184
maylandia_zebra ENSMZEG00005011144
astatotilapia_calliptera ENSACLG00000026728
pundamilia_nyererei ENSPNYG00000001591
haplochromis_burtoni ENSHBUG00000017635
neolamprologus_brichardi ENSNBRG00000021256
oreochromis_niloticus ENSONIG00000000876
amphilophus_citrinellus ENSACIG00000003986
amphiprion_ocellaris ENSAOCG00000016249
acanthochromis_polyacanthus ENSAPOG00000018939
stegastes_partitus ENSSPAG00000000625
amphiprion_percula ENSAPEG00000023681
scophthalmus_maximus ENSSMAG00000006657
labrus_bergylta ENSLBEG00000025026
gasterosteus_aculeatus ENSGACG00000012666
labrus_bergylta ENSLBEG00000003958
seriola_dumerili ENSSDUG00000009051
seriola_lalandi_dorsalis ENSSLDG00000001446
monopterus_albus ENSMALG00000017464
mastacembelus_armatus ENSMAMG00000012859
anabas_testudineus ENSATEG00000000076
takifugu_rubripes ENSTRUG00000024064
tetraodon_nigroviridis ENSTNIG00000010743
hippocampus_comes ENSHCOG00000013658
periophthalmus_magnuspinnatus ENSPMGG00000011438
gadus_morhua ENSGMOG00000011838
stegastes_partitus ENSSPAG00000007681
stegastes_partitus ENSSPAG00000007849
esox_lucius ENSELUG00000012251
lepisosteus_oculatus ENSLOCG00000011015
phascolarctos_cinereus ENSPCIG00000011341
sarcophilus_harrisii ENSSHAG00000004595
monodelphis_domestica ENSMODG00000006622
castor_canadensis ENSCCNG00000001472
dipodomys_ordii ENSDORG00000009293
mus_musculus ENSMUSG00000042472
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018783
