chelonoidis_abingdonii ENSCABG00000004411
gopherus_agassizii ENSGAGG00000005341
chrysemys_picta ENSCPBG00000002741
apteryx_rowi ENSARWG00000010964
apteryx_owenii ENSAOWG00000004480
apteryx_haastii ENSAHAG00000007059
dromaius_novaehollandiae ENSDNVG00000007653
nothoprocta_perdicaria ENSNPEG00000011256
anser_brachyrhynchus ENSABRG00000007021
anas_platyrhynchos ENSAPLG00000021360
gallus_gallus ENSGALG00000024470
coturnix_japonica ENSCJPG00005010014
numida_meleagris ENSNMEG00000015531
calidris_pugnax ENSCPUG00000004671
calidris_pygmaea ENSCPGG00000000779
melopsittacus_undulatus ENSMUNG00000000541
lepidothrix_coronata ENSLCOG00000011307
manacus_vitellinus ENSMVIG00005010502
cyanistes_caeruleus ENSCCEG00000005493
parus_major ENSPMJG00000019001
taeniopygia_guttata ENSTGUG00000005022
lonchura_striata ENSLSDG00000012026
serinus_canaria ENSSCAG00000006614
zonotrichia_albicollis ENSZALG00000009708
junco_hyemalis ENSJHYG00000009216
ficedula_albicollis ENSFALG00000006802
