anser_brachyrhynchus ENSABRG00000004647
anas_platyrhynchos ENSAPLG00000007538
coturnix_japonica ENSCJPG00005020828
gallus_gallus ENSGALG00000008519
meleagris_gallopavo ENSMGAG00000010372
numida_meleagris ENSNMEG00000009647
junco_hyemalis ENSJHYG00000018360
zonotrichia_albicollis ENSZALG00000003234
serinus_canaria ENSSCAG00000016251
taeniopygia_guttata ENSTGUG00000010590
lonchura_striata ENSLSDG00000016426
ficedula_albicollis ENSFALG00000013685
cyanistes_caeruleus ENSCCEG00000004088
parus_major ENSPMJG00000006052
manacus_vitellinus ENSMVIG00005012281
lepidothrix_coronata ENSLCOG00000013973
melopsittacus_undulatus ENSMUNG00000013565
calidris_pugnax ENSCPUG00000018665
calidris_pygmaea ENSCPGG00000002752
apteryx_haastii ENSAHAG00000007285
apteryx_owenii ENSAOWG00000018194
apteryx_rowi ENSARWG00000014567
dromaius_novaehollandiae ENSDNVG00000003758
nothoprocta_perdicaria ENSNPEG00000006386
crocodylus_porosus ENSCPRG00005012515
gopherus_agassizii ENSGAGG00000012590
chelonoidis_abingdonii ENSCABG00000004178
chrysemys_picta ENSCPBG00000014597
pelodiscus_sinensis ENSPSIG00000008928
pogona_vitticeps ENSPVIG00000021097
anolis_carolinensis ENSACAG00000012082
notechis_scutatus ENSNSUG00000006199
salvator_merianae ENSSMRG00000002839
sphenodon_punctatus ENSSPUG00000017164
phascolarctos_cinereus ENSPCIG00000023531
vombatus_ursinus ENSVURG00010014575
notamacropus_eugenii ENSMEUG00000011813
sarcophilus_harrisii ENSSHAG00000016078
monodelphis_domestica ENSMODG00000007047
dasypus_novemcinctus ENSDNOG00000006388
choloepus_hoffmanni ENSCHOG00000002709
homo_sapiens ENSG00000177463
gorilla_gorilla ENSGGOG00000044014
pongo_abelii ENSPPYG00000013408
nomascus_leucogenys ENSNLEG00000005193
rhinopithecus_bieti ENSRBIG00000028465
rhinopithecus_roxellana ENSRROG00000041550
piliocolobus_tephrosceles ENSPTEG00000010497
papio_anubis ENSPANG00000005929
theropithecus_gelada ENSTGEG00000013720
macaca_nemestrina ENSMNEG00000030133
macaca_mulatta ENSMMUG00000005156
chlorocebus_sabaeus ENSCSAG00000009209
mandrillus_leucophaeus ENSMLEG00000044042
cercocebus_atys ENSCATG00000040182
macaca_fascicularis ENSMFAG00000045119
colobus_angolensis ENSCANG00000032916
pan_troglodytes ENSPTRG00000014657
pan_paniscus ENSPPAG00000023138
cebus_capucinus ENSCCAG00000028267
saimiri_boliviensis ENSSBOG00000024072
callithrix_jacchus ENSCJAG00000017131
aotus_nancymaae ENSANAG00000037853
carlito_syrichta ENSTSYG00000014206
otolemur_garnettii ENSOGAG00000014038
mus_spretus MGP_SPRETEiJ_G0029687
mus_spicilegus ENSMSIG00000009847
mus_musculus ENSMUSG00000005893
mus_caroli MGP_CAROLIEiJ_G0028661
mus_pahari MGP_PahariEiJ_G0022408
rattus_norvegicus ENSRNOG00000010536
meriones_unguiculatus ENSMUGG00000016377
cricetulus_griseus ENSCGRG00015014361
cricetulus_griseus ENSCGRG00001009601
cricetulus_griseus ENSCGRG00000013982
peromyscus_maniculatus ENSPEMG00000031007
microtus_ochrogaster ENSMOCG00000006010
nannospalax_galili ENSNGAG00000022501
jaculus_jaculus ENSJJAG00000016580
castor_canadensis ENSCCNG00000004565
dipodomys_ordii ENSDORG00000007038
mesocricetus_auratus ENSMAUG00000016840
urocitellus_parryii ENSUPAG00010000576
ictidomys_tridecemlineatus ENSSTOG00000005250
marmota_marmota ENSMMMG00000011464
spermophilus_dauricus ENSSDAG00000014936
cavia_porcellus ENSCPOG00000001512
cavia_aperea ENSCAPG00000012617
octodon_degus ENSODEG00000001892
chinchilla_lanigera ENSCLAG00000011082
heterocephalus_glaber ENSHGLG00100015012
heterocephalus_glaber ENSHGLG00000007834
fukomys_damarensis ENSFDAG00000011686
propithecus_coquereli ENSPCOG00000004106
microcebus_murinus ENSMICG00000032381
erinaceus_europaeus ENSEEUG00000011354
bos_indicus ENSBIXG00000009260
bos_indicus ENSBIXG00005026766
bos_taurus ENSBTAG00000013716
bos_mutus ENSBMUG00000017570
bison_bison ENSBBBG00000011226
ovis_aries ENSOARG00000017406
capra_hircus ENSCHIG00000008676
sorex_araneus ENSSARG00000004504
tupaia_belangeri ENSTBEG00000002424
oryctolagus_cuniculus ENSOCUG00000006975
ochotona_princeps ENSOPRG00000009351
