takifugu_rubripes ENSTRUG00000014759
tetraodon_nigroviridis ENSTNIG00000008052
mola_mola ENSMMOG00000016121
labrus_bergylta ENSLBEG00000014379
gasterosteus_aculeatus ENSGACG00000010403
seriola_lalandi_dorsalis ENSSLDG00000023307
seriola_dumerili ENSSDUG00000011032
scophthalmus_maximus ENSSMAG00000011960
monopterus_albus ENSMALG00000022470
mastacembelus_armatus ENSMAMG00000001761
anabas_testudineus ENSATEG00000021732
hippocampus_comes ENSHCOG00000017991
cynoglossus_semilaevis ENSCSEG00000020193
poecilia_formosa ENSPFOG00000012641
poecilia_mexicana ENSPMEG00000023960
poecilia_latipinna ENSPLAG00000003433
gambusia_affinis ENSGAFG00000013974
xiphophorus_maculatus ENSXMAG00000011599
xiphophorus_couchianus ENSXCOG00000019355
poecilia_reticulata ENSPREG00000010117
fundulus_heteroclitus ENSFHEG00000014459
oryzias_latipes ENSORLG00000030271
oryzias_latipes ENSORLG00020000952
oryzias_latipes_asm223469v1 ENSORLG00015011867
oryzias_melastigma ENSOMEG00000012452
pundamilia_nyererei ENSPNYG00000023223
neolamprologus_brichardi ENSNBRG00000001411
astatotilapia_calliptera ENSACLG00000023405
oreochromis_niloticus ENSONIG00000012872
gadus_morhua ENSGMOG00000011101
esox_lucius ENSELUG00000017118
pygocentrus_nattereri ENSPNAG00000011261
danio_rerio ENSDARG00000091573
lepisosteus_oculatus ENSLOCG00000008359
