chelonoidis_abingdonii ENSCABG00000002258
gopherus_agassizii ENSGAGG00000000968
chrysemys_picta_bellii ENSCPBG00000011034
pelodiscus_sinensis ENSPSIG00000006792
lonchura_striata_domestica ENSLSDG00000002530
taeniopygia_guttata ENSTGUG00000000802
lepidothrix_coronata ENSLCOG00000006784
melopsittacus_undulatus ENSMUNG00000013647
calidris_pugnax ENSCPUG00000015276
calidris_pygmaea ENSCPGG00000004848
meleagris_gallopavo ENSMGAG00000006229
gallus_gallus ENSGALG00000004252
coturnix_japonica ENSCJPG00005017854
numida_meleagris ENSNMEG00000005075
anser_brachyrhynchus ENSABRG00000018556
apteryx_haastii ENSAHAG00000011698
apteryx_owenii ENSAOWG00000012125
apteryx_rowi ENSARWG00000018613
dromaius_novaehollandiae ENSDNVG00000000265
nothoprocta_perdicaria ENSNPEG00000010407
crocodylus_porosus ENSCPRG00005008419
pogona_vitticeps ENSPVIG00000023363
anolis_carolinensis ENSACAG00000014241
salvator_merianae ENSSMRG00000013824
pogona_vitticeps ENSPVIG00000023404
pogona_vitticeps ENSPVIG00000023364
salvator_merianae ENSSMRG00000013821
sphenodon_punctatus ENSSPUG00000010333
ornithorhynchus_anatinus ENSOANG00000008999
