apteryx_owenii ENSAOWG00000002948
apteryx_rowi ENSARWG00000014708
dromaius_novaehollandiae ENSDNVG00000010607
nothoprocta_perdicaria ENSNPEG00000008973
anser_brachyrhynchus ENSABRG00000010177
anas_platyrhynchos ENSAPLG00000000574
gallus_gallus ENSGALG00000044478
coturnix_japonica ENSCJPG00005004764
numida_meleagris ENSNMEG00000005664
calidris_pugnax ENSCPUG00000003092
calidris_pygmaea ENSCPGG00000001639
melopsittacus_undulatus ENSMUNG00000015165
zonotrichia_albicollis ENSZALG00000010271
junco_hyemalis ENSJHYG00000010469
serinus_canaria ENSSCAG00000007880
taeniopygia_guttata ENSTGUG00000007889
lonchura_striata ENSLSDG00000016710
parus_major ENSPMJG00000012685
cyanistes_caeruleus ENSCCEG00000010467
manacus_vitellinus ENSMVIG00005002683
lepidothrix_coronata ENSLCOG00000008056
crocodylus_porosus ENSCPRG00005003015
gopherus_agassizii ENSGAGG00000014576
chrysemys_picta ENSCPBG00000000081
pogona_vitticeps ENSPVIG00000023895
anolis_carolinensis ENSACAG00000011087
notechis_scutatus ENSNSUG00000000256
salvator_merianae ENSSMRG00000010470
cavia_porcellus ENSCPOG00000022026
cavia_aperea ENSCAPG00000007106
octodon_degus ENSODEG00000007801
urocitellus_parryii ENSUPAG00010013204
cricetulus_griseus ENSCGRG00001017455
mesocricetus_auratus ENSMAUG00000001372
microtus_ochrogaster ENSMOCG00000019991
rattus_norvegicus ENSRNOG00000004564
dipodomys_ordii ENSDORG00000011012
ochotona_princeps ENSOPRG00000018293
mandrillus_leucophaeus ENSMLEG00000021933
rhinopithecus_bieti ENSRBIG00000039188
pteropus_vampyrus ENSPVAG00000016081
sorex_araneus ENSSARG00000000764
vicugna_pacos ENSVPAG00000003553
dasypus_novemcinctus ENSDNOG00000013099
echinops_telfairi ENSETEG00000007035
ornithorhynchus_anatinus ENSOANG00000006648
xenopus_tropicalis ENSXETG00000010523
latimeria_chalumnae ENSLACG00000001547
scleropages_formosus ENSSFOG00015014139
paramormyrops_kingsleyae ENSPKIG00000024150
clupea_harengus ENSCHAG00000025123
denticeps_clupeoides ENSDCDG00000027944
ictalurus_punctatus ENSIPUG00000018380
pygocentrus_nattereri ENSPNAG00000017830
danio_rerio ENSDARG00000093781
pundamilia_nyererei ENSPNYG00000012226
maylandia_zebra ENSMZEG00005013040
neolamprologus_brichardi ENSNBRG00000014629
amphilophus_citrinellus ENSACIG00000007889
stegastes_partitus ENSSPAG00000012185
seriola_lalandi ENSSLDG00000009785
tetraodon_nigroviridis ENSTNIG00000013723
seriola_dumerili ENSSDUG00000004602
scophthalmus_maximus ENSSMAG00000000590
monopterus_albus ENSMALG00000012783
betta_splendens ENSBSLG00000016114
cynoglossus_semilaevis ENSCSEG00000021436
larimichthys_crocea ENSLCRG00005014206
amphiprion_ocellaris ENSAOCG00000008579
acanthochromis_polyacanthus ENSAPOG00000004217
oreochromis_niloticus ENSONIG00000003836
haplochromis_burtoni ENSHBUG00000015910
lates_calcarifer ENSLCAG00010026306
cottoperca_gobio ENSCGOG00000010327
poecilia_latipinna ENSPLAG00000015636
poecilia_formosa ENSPFOG00000012075
poecilia_reticulata ENSPREG00000003550
xiphophorus_maculatus ENSXMAG00000002850
fundulus_heteroclitus ENSFHEG00000020540
hucho_hucho ENSHHUG00000034464
lepisosteus_oculatus ENSLOCG00000016340
callorhinchus_milii ENSCMIG00000001392
