drosophila_melanogaster FBgn0033309
caenorhabditis_elegans_strain_n2 WBGene00015492
pogona_vitticeps ENSPVIG00000012011
anolis_carolinensis ENSACAG00000017917
notechis_scutatus ENSNSUG00000011230
salvator_merianae ENSSMRG00000018206
sphenodon_punctatus ENSSPUG00000005091
apteryx_haastii ENSAHAG00000007857
apteryx_rowi ENSARWG00000004684
apteryx_owenii ENSAOWG00000018761
dromaius_novaehollandiae ENSDNVG00000017483
nothoprocta_perdicaria ENSNPEG00000015052
gallus_gallus ENSGALG00000037944
meleagris_gallopavo ENSMGAG00000009678
coturnix_japonica ENSCJPG00005017736
numida_meleagris ENSNMEG00000022235
anser_brachyrhynchus ENSABRG00000002302
anas_platyrhynchos_platyrhynchos ENSAPLG00000008383
calidris_pugnax ENSCPUG00000004982
calidris_pygmaea ENSCPGG00000017198
melopsittacus_undulatus ENSMUNG00000007900
cyanistes_caeruleus ENSCCEG00000023544
parus_major ENSPMJG00000018533
ficedula_albicollis ENSFALG00000003104
junco_hyemalis ENSJHYG00000012652
zonotrichia_albicollis ENSZALG00000017698
serinus_canaria ENSSCAG00000016094
lonchura_striata_domestica ENSLSDG00000010962
taeniopygia_guttata ENSTGUG00000008918
manacus_vitellinus ENSMVIG00005001593
lepidothrix_coronata ENSLCOG00000016322
crocodylus_porosus ENSCPRG00005013854
gopherus_agassizii ENSGAGG00000002701
chelonoidis_abingdonii ENSCABG00000005471
chrysemys_picta_bellii ENSCPBG00000003649
pelodiscus_sinensis ENSPSIG00000003146
phascolarctos_cinereus ENSPCIG00000029137
notamacropus_eugenii ENSMEUG00000002512
sarcophilus_harrisii ENSSHAG00000015347
monodelphis_domestica ENSMODG00000009536
monodelphis_domestica ENSMODG00000017672
myotis_lucifugus ENSMLUG00000006972
pteropus_vampyrus ENSPVAG00000017411
equus_caballus ENSECAG00000008534
equus_asinus_asinus ENSEASG00005022567
capra_hircus ENSCHIG00000012313
ovis_aries ENSOARG00000000151
bos_taurus ENSBTAG00000018061
bos_mutus ENSBMUG00000015713
bison_bison_bison ENSBBBG00000017627
tursiops_truncatus ENSTTRG00000013765
sus_scrofa ENSSSCG00000015976
vicugna_pacos ENSVPAG00000002679
ursus_maritimus ENSUMAG00000015613
ailuropoda_melanoleuca ENSAMEG00000012382
ailuropoda_melanoleuca ENSAMEG00000001869
ursus_americanus ENSUAMG00000023251
neovison_vison ENSNVIG00000007208
mustela_putorius_furo ENSMPUG00000014007
