chelonoidis_abingdonii ENSCABG00000003808
chrysemys_picta_bellii ENSCPBG00000022933
anas_platyrhynchos_platyrhynchos ENSAPLG00000006392
anser_brachyrhynchus ENSABRG00000019168
gallus_gallus ENSGALG00000029614
coturnix_japonica ENSCJPG00005010667
numida_meleagris ENSNMEG00000003302
serinus_canaria ENSSCAG00000006394
lonchura_striata_domestica ENSLSDG00000011434
junco_hyemalis ENSJHYG00000002794
parus_major ENSPMJG00000011681
ficedula_albicollis ENSFALG00000014002
lepidothrix_coronata ENSLCOG00000013360
melopsittacus_undulatus ENSMUNG00000015464
calidris_pygmaea ENSCPGG00000004116
apteryx_rowi ENSARWG00000015851
apteryx_owenii ENSAOWG00000013998
notechis_scutatus ENSNSUG00000014751
pogona_vitticeps ENSPVIG00000014090
sphenodon_punctatus ENSSPUG00000006535
mus_musculus ENSMUSG00000035595
mus_spicilegus ENSMSIG00000006871
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016387
mus_pahari MGP_PahariEiJ_G0030982
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015569
rattus_norvegicus ENSRNOG00000016193
meriones_unguiculatus ENSMUGG00000020663
cricetulus_griseus_chok1gshd ENSCGRG00001002716
cricetulus_griseus_crigri-picr ENSCGRG00015005179
mesocricetus_auratus ENSMAUG00000003521
peromyscus_maniculatus_bairdii ENSPEMG00000023702
cricetulus_griseus_crigri ENSCGRG00000014113
microtus_ochrogaster ENSMOCG00000010021
nannospalax_galili ENSNGAG00000021926
propithecus_coquereli ENSPCOG00000005817
microcebus_murinus ENSMICG00000037159
prolemur_simus ENSPSMG00000024470
homo_sapiens ENSG00000228300
pan_troglodytes ENSPTRG00000010194
gorilla_gorilla ENSGGOG00000027550
piliocolobus_tephrosceles ENSPTEG00000032995
colobus_angolensis_palliatus ENSCANG00000028653
rhinopithecus_bieti ENSRBIG00000042672
rhinopithecus_roxellana ENSRROG00000043456
macaca_fascicularis ENSMFAG00000043438
macaca_nemestrina ENSMNEG00000041976
papio_anubis ENSPANG00000016064
theropithecus_gelada ENSTGEG00000010770
cercocebus_atys ENSCATG00000031621
chlorocebus_sabaeus ENSCSAG00000012236
cebus_capucinus ENSCCAG00000013971
callithrix_jacchus ENSCJAG00000005541
aotus_nancymaae ENSANAG00000020672
dipodomys_ordii ENSDORG00000029721
jaculus_jaculus ENSJJAG00000021928
ictidomys_tridecemlineatus ENSSTOG00000029657
heterocephalus_glaber_male ENSHGLG00100018461
heterocephalus_glaber_female ENSHGLG00000011596
chinchilla_lanigera ENSCLAG00000015738
cavia_porcellus ENSCPOG00000038035
bos_taurus ENSBTAG00000046542
bos_mutus ENSBMUG00000003935
bison_bison_bison ENSBBBG00000008938
capra_hircus ENSCHIG00000001631
ovis_aries ENSOARG00000011420
sus_scrofa ENSSSCG00000028040
myotis_lucifugus ENSMLUG00000015010
equus_caballus ENSECAG00000039910
equus_asinus_asinus ENSEASG00005021683
panthera_pardus ENSPPRG00000009094
felis_catus ENSFCAG00000044623
canis_lupus_dingo ENSCAFG00020017141
vulpes_vulpes ENSVVUG00000022846
ursus_americanus ENSUAMG00000014669
castor_canadensis ENSCCNG00000008126
loxodonta_africana ENSLAFG00000005697
echinops_telfairi ENSETEG00000007439
sarcophilus_harrisii ENSSHAG00000005563
phascolarctos_cinereus ENSPCIG00000011221
xenopus_tropicalis ENSXETG00000027261
latimeria_chalumnae ENSLACG00000022686
pygocentrus_nattereri ENSPNAG00000024415
astyanax_mexicanus ENSAMXG00000037081
ictalurus_punctatus ENSIPUG00000015716
danio_rerio ENSDARG00000101341
periophthalmus_magnuspinnatus ENSPMGG00000020694
hippocampus_comes ENSHCOG00000020812
seriola_dumerili ENSSDUG00000020821
seriola_lalandi_dorsalis ENSSLDG00000013834
monopterus_albus ENSMALG00000020565
labrus_bergylta ENSLBEG00000027488
poecilia_formosa ENSPFOG00000003929
poecilia_latipinna ENSPLAG00000007844
poecilia_mexicana ENSPMEG00000004003
poecilia_reticulata ENSPREG00000000932
xiphophorus_maculatus ENSXMAG00000026908
gambusia_affinis ENSGAFG00000011588
fundulus_heteroclitus ENSFHEG00000002590
oryzias_latipes_asm223469v1 ENSORLG00015020703
oryzias_latipes ENSORLG00000027163
oryzias_latipes ENSORLG00020001491
oryzias_melastigma ENSOMEG00000001443
amphiprion_ocellaris ENSAOCG00000006169
amphiprion_percula ENSAPEG00000000778
acanthochromis_polyacanthus ENSAPOG00000012674
stegastes_partitus ENSSPAG00000013605
pundamilia_nyererei ENSPNYG00000001370
maylandia_zebra ENSMZEG00005003176
astatotilapia_calliptera ENSACLG00000002889
haplochromis_burtoni ENSHBUG00000012862
neolamprologus_brichardi ENSNBRG00000017176
amphilophus_citrinellus ENSACIG00000012651
gasterosteus_aculeatus ENSGACG00000013613
mastacembelus_armatus ENSMAMG00000016264
scophthalmus_maximus ENSSMAG00000017165
anabas_testudineus ENSATEG00000005738
anabas_testudineus ENSATEG00000005777
takifugu_rubripes ENSTRUG00000010072
mola_mola ENSMMOG00000007724
kryptolebias_marmoratus ENSKMAG00000007120
cynoglossus_semilaevis ENSCSEG00000008519
gadus_morhua ENSGMOG00000019594
scleropages_formosus ENSSFOG00015021747
esox_lucius ENSELUG00000003188
paramormyrops_kingsleyae ENSPKIG00000012312
lepisosteus_oculatus ENSLOCG00000001689
