apteryx_owenii ENSAOWG00000011859
apteryx_haastii ENSAHAG00000002214
apteryx_rowi ENSARWG00000001630
dromaius_novaehollandiae ENSDNVG00000006866
zonotrichia_albicollis ENSZALG00000011053
junco_hyemalis ENSJHYG00000011047
parus_major ENSPMJG00000000767
melopsittacus_undulatus ENSMUNG00000015104
anas_platyrhynchos_platyrhynchos ENSAPLG00000007278
eptatretus_burgeri ENSEBUG00000010452
ciona_intestinalis ENSCING00000025035
ciona_savignyi ENSCSAVG00000004346
ciona_intestinalis ENSCING00000000939
ciona_intestinalis ENSCING00000008591
ciona_savignyi ENSCSAVG00000001786
ciona_savignyi ENSCSAVG00000006555
ciona_intestinalis ENSCING00000024875
