apteryx_rowi ENSARWG00000002833
apteryx_owenii ENSAOWG00000016982
apteryx_haastii ENSAHAG00000002803
dromaius_novaehollandiae ENSDNVG00000001501
anser_brachyrhynchus ENSABRG00000011321
junco_hyemalis ENSJHYG00000008879
gopherus_agassizii ENSGAGG00000012634
chelonoidis_abingdonii ENSCABG00000019329
chrysemys_picta ENSCPBG00000010256
crocodylus_porosus ENSCPRG00005009869
pogona_vitticeps ENSPVIG00000005918
notechis_scutatus ENSNSUG00000003069
salvator_merianae ENSSMRG00000013263
cynoglossus_semilaevis ENSCSEG00000004611
