phascolarctos_cinereus ENSPCIG00000025417
notamacropus_eugenii ENSMEUG00000005804
sarcophilus_harrisii ENSSHAG00000008804
monodelphis_domestica ENSMODG00000000778
propithecus_coquereli ENSPCOG00000027776
prolemur_simus ENSPSMG00000019360
microcebus_murinus ENSMICG00000030503
homo_sapiens ENSG00000178951
pan_troglodytes ENSPTRG00000010292
gorilla_gorilla ENSGGOG00000009097
macaca_fascicularis ENSMFAG00000001273
macaca_nemestrina ENSMNEG00000033804
cercocebus_atys ENSCATG00000042184
papio_anubis ENSPANG00000010574
chlorocebus_sabaeus ENSCSAG00000010775
mandrillus_leucophaeus ENSMLEG00000044096
piliocolobus_tephrosceles ENSPTEG00000022932
rhinopithecus_roxellana ENSRROG00000026824
pongo_abelii ENSPPYG00000010584
pan_paniscus ENSPPAG00000041020
rhinopithecus_bieti ENSRBIG00000032186
theropithecus_gelada ENSTGEG00000015639
cebus_capucinus ENSCCAG00000031015
saimiri_boliviensis_boliviensis ENSSBOG00000015331
callithrix_jacchus ENSCJAG00000036210
aotus_nancymaae ENSANAG00000022927
castor_canadensis ENSCCNG00000030172
dipodomys_ordii ENSDORG00000002712
jaculus_jaculus ENSJJAG00000006307
nannospalax_galili ENSNGAG00000021628
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016438
mus_musculus ENSMUSG00000035011
mus_spicilegus ENSMSIG00000024524
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015620
mus_pahari MGP_PahariEiJ_G0031033
rattus_norvegicus ENSRNOG00000020161
meriones_unguiculatus ENSMUGG00000013668
cricetulus_griseus_chok1gshd ENSCGRG00001019218
cricetulus_griseus_crigri-picr ENSCGRG00015002328
cricetulus_griseus_crigri ENSCGRG00000001725
mesocricetus_auratus ENSMAUG00000019026
peromyscus_maniculatus_bairdii ENSPEMG00000025614
microtus_ochrogaster ENSMOCG00000010291
heterocephalus_glaber_female ENSHGLG00000011811
heterocephalus_glaber_male ENSHGLG00100018925
fukomys_damarensis ENSFDAG00000010563
octodon_degus ENSODEG00000014027
chinchilla_lanigera ENSCLAG00000012947
cavia_aperea ENSCAPG00000010808
cavia_porcellus ENSCPOG00000035268
ictidomys_tridecemlineatus ENSSTOG00000026956
urocitellus_parryii ENSUPAG00010009414
ochotona_princeps ENSOPRG00000009075
equus_asinus_asinus ENSEASG00005022333
equus_caballus ENSECAG00000040226
myotis_lucifugus ENSMLUG00000008667
otolemur_garnettii ENSOGAG00000033963
pteropus_vampyrus ENSPVAG00000017500
capra_hircus ENSCHIG00000022661
ovis_aries ENSOARG00000010857
bos_taurus ENSBTAG00000020117
bos_mutus ENSBMUG00000018531
bison_bison_bison ENSBBBG00000022852
sus_scrofa ENSSSCG00000029236
tursiops_truncatus ENSTTRG00000006780
canis_lupus_familiaris ENSCAFG00000024335
canis_lupus_dingo ENSCAFG00020018481
neovison_vison ENSNVIG00000007312
mustela_putorius_furo ENSMPUG00000004703
ursus_americanus ENSUAMG00000022382
ailuropoda_melanoleuca ENSAMEG00000018612
panthera_pardus ENSPPRG00000002971
felis_catus ENSFCAG00000045801
dasypus_novemcinctus ENSDNOG00000036619
erinaceus_europaeus ENSEEUG00000003256
procavia_capensis ENSPCAG00000003642
ornithorhynchus_anatinus ENSOANG00000006290
anolis_carolinensis ENSACAG00000024984
notechis_scutatus ENSNSUG00000010140
pogona_vitticeps ENSPVIG00000007808
salvator_merianae ENSSMRG00000016360
sphenodon_punctatus ENSSPUG00000010974
anser_brachyrhynchus ENSABRG00000013020
anas_platyrhynchos_platyrhynchos ENSAPLG00000028383
meleagris_gallopavo ENSMGAG00000011153
coturnix_japonica ENSCJPG00005009777
gallus_gallus ENSGALG00000025907
numida_meleagris ENSNMEG00000008081
lonchura_striata_domestica ENSLSDG00000011348
junco_hyemalis ENSJHYG00000007074
ficedula_albicollis ENSFALG00000000874
lepidothrix_coronata ENSLCOG00000002575
manacus_vitellinus ENSMVIG00005019557
serinus_canaria ENSSCAG00000012113
zonotrichia_albicollis ENSZALG00000009164
cyanistes_caeruleus ENSCCEG00000006217
parus_major ENSPMJG00000011747
melopsittacus_undulatus ENSMUNG00000007201
calidris_pygmaea ENSCPGG00000005463
calidris_pugnax ENSCPUG00000007518
apteryx_owenii ENSAOWG00000012962
apteryx_haastii ENSAHAG00000019549
apteryx_rowi ENSARWG00000008524
dromaius_novaehollandiae ENSDNVG00000010235
nothoprocta_perdicaria ENSNPEG00000012075
crocodylus_porosus ENSCPRG00005008750
chelonoidis_abingdonii ENSCABG00000001566
chrysemys_picta_bellii ENSCPBG00000011111
pelodiscus_sinensis ENSPSIG00000017106
latimeria_chalumnae ENSLACG00000010404
periophthalmus_magnuspinnatus ENSPMGG00000014737
gadus_morhua ENSGMOG00000008925
