chelonoidis_abingdonii ENSCABG00000022987
gopherus_agassizii ENSGAGG00000024172
chrysemys_picta_bellii ENSCPBG00000018495
pelodiscus_sinensis ENSPSIG00000015532
apteryx_haastii ENSAHAG00000010281
apteryx_rowi ENSARWG00000003047
apteryx_owenii ENSAOWG00000013969
dromaius_novaehollandiae ENSDNVG00000018595
melopsittacus_undulatus ENSMUNG00000009752
calidris_pugnax ENSCPUG00000006942
anser_brachyrhynchus ENSABRG00000002974
anas_platyrhynchos_platyrhynchos ENSAPLG00000011434
gallus_gallus ENSGALG00000001030
coturnix_japonica ENSCJPG00005010283
numida_meleagris ENSNMEG00000008361
zonotrichia_albicollis ENSZALG00000017901
junco_hyemalis ENSJHYG00000011549
serinus_canaria ENSSCAG00000002247
taeniopygia_guttata ENSTGUG00000000268
cyanistes_caeruleus ENSCCEG00000023267
parus_major ENSPMJG00000010183
ficedula_albicollis ENSFALG00000013744
lepidothrix_coronata ENSLCOG00000001529
nothoprocta_perdicaria ENSNPEG00000010138
nothoprocta_perdicaria ENSNPEG00000010136
calidris_pygmaea ENSCPGG00000010305
pogona_vitticeps ENSPVIG00000006671
notechis_scutatus ENSNSUG00000008077
salvator_merianae ENSSMRG00000003842
sphenodon_punctatus ENSSPUG00000016062
sarcophilus_harrisii ENSSHAG00000003627
phascolarctos_cinereus ENSPCIG00000030510
monodelphis_domestica ENSMODG00000004475
capra_hircus ENSCHIG00000026658
ovis_aries ENSOARG00000012981
bos_mutus ENSBMUG00000002748
bos_taurus ENSBTAG00000045762
bison_bison_bison ENSBBBG00000018882
sus_scrofa ENSSSCG00000013446
equus_caballus ENSECAG00000008326
marmota_marmota_marmota ENSMMMG00000016219
ictidomys_tridecemlineatus ENSSTOG00000028842
urocitellus_parryii ENSUPAG00010012954
spermophilus_dauricus ENSSDAG00000006739
ursus_americanus ENSUAMG00000009207
ailuropoda_melanoleuca ENSAMEG00000005218
mustela_putorius_furo ENSMPUG00000007438
neovison_vison ENSNVIG00000004947
canis_lupus_familiaris ENSCAFG00000029188
canis_lupus_dingo ENSCAFG00020017287
panthera_pardus ENSPPRG00000003391
panthera_tigris_altaica ENSPTIG00000021130
felis_catus ENSFCAG00000038494
ursus_maritimus ENSUMAG00000006028
propithecus_coquereli ENSPCOG00000018936
microcebus_murinus ENSMICG00000047295
prolemur_simus ENSPSMG00000009192
otolemur_garnettii ENSOGAG00000028724
theropithecus_gelada ENSTGEG00000012246
papio_anubis ENSPANG00000034052
macaca_nemestrina ENSMNEG00000038725
macaca_fascicularis ENSMFAG00000045310
macaca_mulatta ENSMMUG00000013747
mandrillus_leucophaeus ENSMLEG00000034450
cercocebus_atys ENSCATG00000031098
chlorocebus_sabaeus ENSCSAG00000011900
rhinopithecus_roxellana ENSRROG00000043168
rhinopithecus_bieti ENSRBIG00000034042
colobus_angolensis_palliatus ENSCANG00000042621
pan_paniscus ENSPPAG00000030995
pan_troglodytes ENSPTRG00000042465
homo_sapiens ENSG00000227500
gorilla_gorilla ENSGGOG00000024198
pongo_abelii ENSPPYG00000009332
nomascus_leucogenys ENSNLEG00000030543
callithrix_jacchus ENSCJAG00000021478
cebus_capucinus ENSCCAG00000022838
saimiri_boliviensis_boliviensis ENSSBOG00000031104
aotus_nancymaae ENSANAG00000031779
castor_canadensis ENSCCNG00000001196
dipodomys_ordii ENSDORG00000023142
cricetulus_griseus_crigri ENSCGRG00000018057
cricetulus_griseus_crigri-picr ENSCGRG00015003414
cricetulus_griseus_chok1gshd ENSCGRG00001019580
mesocricetus_auratus ENSMAUG00000010303
peromyscus_maniculatus_bairdii ENSPEMG00000018690
microtus_ochrogaster ENSMOCG00000010362
mus_spicilegus ENSMSIG00000021922
mus_spicilegus ENSMSIG00000005911
mus_musculus ENSMUSG00000113949
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016411
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015593
mus_pahari MGP_PahariEiJ_G0031006
rattus_norvegicus ENSRNOG00000018271
nannospalax_galili ENSNGAG00000023044
jaculus_jaculus ENSJJAG00000024085
chinchilla_lanigera ENSCLAG00000006742
octodon_degus ENSODEG00000015959
cavia_aperea ENSCAPG00000000146
cavia_porcellus ENSCPOG00000025025
heterocephalus_glaber_female ENSHGLG00000017745
heterocephalus_glaber_male ENSHGLG00100000663
fukomys_damarensis ENSFDAG00000009039
dasypus_novemcinctus ENSDNOG00000047170
loxodonta_africana ENSLAFG00000029268
myotis_lucifugus ENSMLUG00000029828
vulpes_vulpes ENSVVUG00000002257
piliocolobus_tephrosceles ENSPTEG00000001049
equus_asinus_asinus ENSEASG00005021854
manacus_vitellinus ENSMVIG00005006648
lonchura_striata_domestica ENSLSDG00000004623
crocodylus_porosus ENSCPRG00005009068
ornithorhynchus_anatinus ENSOANG00000030987
latimeria_chalumnae ENSLACG00000022109
