drosophila_melanogaster FBgn0030790
caenorhabditis_elegans_strain_n2 WBGene00016741
monodelphis_domestica ENSMODG00000005378
sarcophilus_harrisii ENSSHAG00000010529
phascolarctos_cinereus ENSPCIG00000025548
notamacropus_eugenii ENSMEUG00000008761
vulpes_vulpes ENSVVUG00000017458
canis_lupus_dingo ENSCAFG00020024849
sus_scrofa ENSSSCG00000028454
pteropus_vampyrus ENSPVAG00000006628
panthera_tigris_altaica ENSPTIG00000003343
panthera_pardus ENSPPRG00000004308
felis_catus ENSFCAG00000044352
ursus_americanus ENSUAMG00000020295
capra_hircus ENSCHIG00000008391
ovis_aries ENSOARG00000005554
bos_taurus ENSBTAG00000013858
bison_bison_bison ENSBBBG00000019577
vicugna_pacos ENSVPAG00000012272
ochotona_princeps ENSOPRG00000007452
neovison_vison ENSNVIG00000022131
tursiops_truncatus ENSTTRG00000014831
choloepus_hoffmanni ENSCHOG00000009407
spermophilus_dauricus ENSSDAG00000014338
urocitellus_parryii ENSUPAG00010019870
oryctolagus_cuniculus ENSOCUG00000015528
ursus_maritimus ENSUMAG00000003749
bos_mutus ENSBMUG00000022455
mandrillus_leucophaeus ENSMLEG00000030441
fukomys_damarensis ENSFDAG00000011499
heterocephalus_glaber_male ENSHGLG00100015648
equus_asinus_asinus ENSEASG00005011560
equus_caballus ENSECAG00000009430
dasypus_novemcinctus ENSDNOG00000017222
colobus_angolensis_palliatus ENSCANG00000030881
rhinopithecus_bieti ENSRBIG00000029150
cricetulus_griseus_crigri ENSCGRG00000002557
peromyscus_maniculatus_bairdii ENSPEMG00000025565
ictidomys_tridecemlineatus ENSSTOG00000009324
carlito_syrichta ENSTSYG00000031958
cavia_aperea ENSCAPG00000015976
cavia_porcellus ENSCPOG00000038274
chinchilla_lanigera ENSCLAG00000015946
piliocolobus_tephrosceles ENSPTEG00000024716
rhinopithecus_roxellana ENSRROG00000038011
cercocebus_atys ENSCATG00000039099
cercocebus_atys ENSCATG00000032770
chlorocebus_sabaeus ENSCSAG00000008664
papio_anubis ENSPANG00000012447
macaca_mulatta ENSMMUG00000001944
macaca_fascicularis ENSMFAG00000041580
macaca_nemestrina ENSMNEG00000032494
theropithecus_gelada ENSTGEG00000026408
pan_paniscus ENSPPAG00000026262
pan_troglodytes ENSPTRG00000007751
homo_sapiens ENSG00000182831
gorilla_gorilla ENSGGOG00000010744
pongo_abelii ENSPPYG00000007088
nomascus_leucogenys ENSNLEG00000010106
callithrix_jacchus ENSCJAG00000039049
saimiri_boliviensis_boliviensis ENSSBOG00000025372
cebus_capucinus ENSCCAG00000037304
propithecus_coquereli ENSPCOG00000013745
prolemur_simus ENSPSMG00000021192
microcebus_murinus ENSMICG00000046643
otolemur_garnettii ENSOGAG00000003909
heterocephalus_glaber_female ENSHGLG00000016771
octodon_degus ENSODEG00000012199
castor_canadensis ENSCCNG00000026899
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021330
mus_musculus ENSMUSG00000022507
mus_spicilegus ENSMSIG00000024098
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020436
mus_pahari MGP_PahariEiJ_G0016144
rattus_norvegicus ENSRNOG00000002545
meriones_unguiculatus ENSMUGG00000004622
cricetulus_griseus_chok1gshd ENSCGRG00001013745
cricetulus_griseus_crigri-picr ENSCGRG00015011529
mesocricetus_auratus ENSMAUG00000009053
microtus_ochrogaster ENSMOCG00000017835
nannospalax_galili ENSNGAG00000018463
jaculus_jaculus ENSJJAG00000019154
marmota_marmota_marmota ENSMMMG00000005365
carlito_syrichta ENSTSYG00000033955
dipodomys_ordii ENSDORG00000029940
aotus_nancymaae ENSANAG00000034767
tupaia_belangeri ENSTBEG00000005757
echinops_telfairi ENSETEG00000007397
echinops_telfairi ENSETEG00000014675
loxodonta_africana ENSLAFG00000007593
procavia_capensis ENSPCAG00000005799
mustela_putorius_furo ENSMPUG00000014707
canis_lupus_familiaris ENSCAFG00000018981
ailuropoda_melanoleuca ENSAMEG00000010719
myotis_lucifugus ENSMLUG00000016679
dasypus_novemcinctus ENSDNOG00000046412
pan_troglodytes ENSPTRG00000047030
pan_paniscus ENSPPAG00000023819
gorilla_gorilla ENSGGOG00000037930
pongo_abelii ENSPPYG00000020783
nomascus_leucogenys ENSNLEG00000027108
rhinopithecus_roxellana ENSRROG00000012893
rhinopithecus_bieti ENSRBIG00000013034
piliocolobus_tephrosceles ENSPTEG00000024858
colobus_angolensis_palliatus ENSCANG00000038380
theropithecus_gelada ENSTGEG00000005328
papio_anubis ENSPANG00000031466
macaca_nemestrina ENSMNEG00000000177
macaca_fascicularis ENSMFAG00000006447
macaca_mulatta ENSMMUG00000015881
mandrillus_leucophaeus ENSMLEG00000027235
cercocebus_atys ENSCATG00000022130
saimiri_boliviensis_boliviensis ENSSBOG00000036395
cebus_capucinus ENSCCAG00000005284
callithrix_jacchus ENSCJAG00000031267
aotus_nancymaae ENSANAG00000031538
otolemur_garnettii ENSOGAG00000034439
prolemur_simus ENSPSMG00000002279
carlito_syrichta ENSTSYG00000035815
peromyscus_maniculatus_bairdii ENSPEMG00000025763
cricetulus_griseus_crigri-picr ENSCGRG00015011467
mus_spicilegus ENSMSIG00000000923
rattus_norvegicus ENSRNOG00000043487
meriones_unguiculatus ENSMUGG00000005610
castor_canadensis ENSCCNG00000014872
urocitellus_parryii ENSUPAG00010012219
spermophilus_dauricus ENSSDAG00000017521
capra_hircus ENSCHIG00000000404
ovis_aries ENSOARG00000010062
bos_mutus ENSBMUG00000012301
bos_taurus ENSBTAG00000014397
bison_bison_bison ENSBBBG00000015223
sus_scrofa ENSSSCG00000039637
equus_caballus ENSECAG00000038324
ursus_americanus ENSUAMG00000006482
ailuropoda_melanoleuca ENSAMEG00000019782
mustela_putorius_furo ENSMPUG00000018742
neovison_vison ENSNVIG00000000062
canis_lupus_dingo ENSCAFG00020024444
canis_lupus_familiaris ENSCAFG00000019025
oryctolagus_cuniculus ENSOCUG00000012140
echinops_telfairi ENSETEG00000000619
myotis_lucifugus ENSMLUG00000027548
ornithorhynchus_anatinus ENSOANG00000031466
gopherus_agassizii ENSGAGG00000001542
chelonoidis_abingdonii ENSCABG00000020187
sphenodon_punctatus ENSSPUG00000015635
anser_brachyrhynchus ENSABRG00000007822
anas_platyrhynchos_platyrhynchos ENSAPLG00000015595
gallus_gallus ENSGALG00000007291
coturnix_japonica ENSCJPG00005016062
meleagris_gallopavo ENSMGAG00000008488
numida_meleagris ENSNMEG00000021053
calidris_pygmaea ENSCPGG00000002648
calidris_pugnax ENSCPUG00000016880
melopsittacus_undulatus ENSMUNG00000005433
lonchura_striata_domestica ENSLSDG00000007842
junco_hyemalis ENSJHYG00000017349
lepidothrix_coronata ENSLCOG00000009959
nothoprocta_perdicaria ENSNPEG00000011533
