caenorhabditis_elegans_strain_n2 WBGene00003391
drosophila_melanogaster FBgn0031452
chinchilla_lanigera ENSCLAG00000017102
octodon_degus ENSODEG00000017487
cavia_porcellus ENSCPOG00000015127
cavia_aperea ENSCAPG00000014542
heterocephalus_glaber_female ENSHGLG00000014785
heterocephalus_glaber_male ENSHGLG00100017354
fukomys_damarensis ENSFDAG00000007745
echinops_telfairi ENSETEG00000006444
microtus_ochrogaster ENSMOCG00000000224
peromyscus_maniculatus_bairdii ENSPEMG00000000026
cricetulus_griseus_chok1gshd ENSCGRG00001020785
cricetulus_griseus_crigri ENSCGRG00000005085
cricetulus_griseus_crigri-picr ENSCGRG00015016328
mus_spicilegus ENSMSIG00000017131
mus_musculus ENSMUSG00000018541
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017910
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017064
mus_pahari MGP_PahariEiJ_G0018193
rattus_norvegicus ENSRNOG00000004091
meriones_unguiculatus ENSMUGG00000009529
nannospalax_galili ENSNGAG00000007394
urocitellus_parryii ENSUPAG00010007155
spermophilus_dauricus ENSSDAG00000003852
ictidomys_tridecemlineatus ENSSTOG00000014268
castor_canadensis ENSCCNG00000003752
dipodomys_ordii ENSDORG00000003061
tupaia_belangeri ENSTBEG00000013187
prolemur_simus ENSPSMG00000008506
microcebus_murinus ENSMICG00000003004
propithecus_coquereli ENSPCOG00000023678
pan_paniscus ENSPPAG00000023487
pan_troglodytes ENSPTRG00000009077
homo_sapiens ENSG00000273559
gorilla_gorilla ENSGGOG00000007083
pongo_abelii ENSPPYG00000008503
nomascus_leucogenys ENSNLEG00000000617
cebus_capucinus ENSCCAG00000028719
callithrix_jacchus ENSCJAG00000008289
macaca_fascicularis ENSMFAG00000002357
macaca_mulatta ENSMMUG00000002944
macaca_nemestrina ENSMNEG00000033729
papio_anubis ENSPANG00000022017
mandrillus_leucophaeus ENSMLEG00000033355
theropithecus_gelada ENSTGEG00000002325
chlorocebus_sabaeus ENSCSAG00000002654
rhinopithecus_bieti ENSRBIG00000033457
rhinopithecus_roxellana ENSRROG00000039968
piliocolobus_tephrosceles ENSPTEG00000020875
piliocolobus_tephrosceles ENSPTEG00000020840
colobus_angolensis_palliatus ENSCANG00000037099
cercocebus_atys ENSCATG00000040771
aotus_nancymaae ENSANAG00000033550
otolemur_garnettii ENSOGAG00000008785
carlito_syrichta ENSTSYG00000011332
oryctolagus_cuniculus ENSOCUG00000013906
ochotona_princeps ENSOPRG00000001941
marmota_marmota_marmota ENSMMMG00000019934
marmota_marmota_marmota ENSMMMG00000019935
jaculus_jaculus ENSJJAG00000003109
mesocricetus_auratus ENSMAUG00000009241
macaca_fascicularis ENSMFAG00000028411
pan_paniscus ENSPPAG00000032985
bos_mutus ENSBMUG00000001434
bos_taurus ENSBTAG00000030591
bison_bison_bison ENSBBBG00000022574
ovis_aries ENSOARG00000009937
capra_hircus ENSCHIG00000015063
tursiops_truncatus ENSTTRG00000006662
sus_scrofa ENSSSCG00000021478
vicugna_pacos ENSVPAG00000005680
ursus_americanus ENSUAMG00000005592
ursus_maritimus ENSUMAG00000017097
ailuropoda_melanoleuca ENSAMEG00000004292
mustela_putorius_furo ENSMPUG00000015077
neovison_vison ENSNVIG00000004797
canis_lupus_familiaris ENSCAFG00000016561
canis_lupus_dingo ENSCAFG00020023017
vulpes_vulpes ENSVVUG00000002182
panthera_tigris_altaica ENSPTIG00000020264
panthera_pardus ENSPPRG00000005029
felis_catus ENSFCAG00000028119
myotis_lucifugus ENSMLUG00000029653
myotis_lucifugus ENSMLUG00000029248
pteropus_vampyrus ENSPVAG00000002273
equus_caballus ENSECAG00000019122
equus_asinus_asinus ENSEASG00005001871
erinaceus_europaeus ENSEEUG00000000018
sorex_araneus ENSSARG00000006871
dasypus_novemcinctus ENSDNOG00000042410
loxodonta_africana ENSLAFG00000002238
procavia_capensis ENSPCAG00000000433
phascolarctos_cinereus ENSPCIG00000002943
notamacropus_eugenii ENSMEUG00000004156
sarcophilus_harrisii ENSSHAG00000017267
monodelphis_domestica ENSMODG00000012627
ornithorhynchus_anatinus ENSOANG00000001231
pogona_vitticeps ENSPVIG00000006252
anolis_carolinensis ENSACAG00000013140
notechis_scutatus ENSNSUG00000008599
salvator_merianae ENSSMRG00000007815
sphenodon_punctatus ENSSPUG00000018024
calidris_pygmaea ENSCPGG00000011635
calidris_pugnax ENSCPUG00000014399
