phascolarctos_cinereus ENSPCIG00000021278
notamacropus_eugenii ENSMEUG00000016666
monodelphis_domestica ENSMODG00000013740
heterocephalus_glaber_female ENSHGLG00000010559
heterocephalus_glaber_male ENSHGLG00100009839
heterocephalus_glaber_male ENSHGLG00100011802
heterocephalus_glaber_female ENSHGLG00000003423
fukomys_damarensis ENSFDAG00000000282
chinchilla_lanigera ENSCLAG00000010564
chinchilla_lanigera ENSCLAG00000017836
octodon_degus ENSODEG00000016786
cavia_porcellus ENSCPOG00000004173
cavia_aperea ENSCAPG00000001385
jaculus_jaculus ENSJJAG00000020482
castor_canadensis ENSCCNG00000001518
dipodomys_ordii ENSDORG00000028527
urocitellus_parryii ENSUPAG00010015498
ictidomys_tridecemlineatus ENSSTOG00000013724
marmota_marmota_marmota ENSMMMG00000024344
spermophilus_dauricus ENSSDAG00000000165
oryctolagus_cuniculus ENSOCUG00000008660
ochotona_princeps ENSOPRG00000000826
cebus_capucinus ENSCCAG00000032894
saimiri_boliviensis_boliviensis ENSSBOG00000034278
callithrix_jacchus ENSCJAG00000015768
aotus_nancymaae ENSANAG00000021431
pan_paniscus ENSPPAG00000029829
pan_troglodytes ENSPTRG00000018094
homo_sapiens ENSG00000096063
gorilla_gorilla ENSGGOG00000013566
pongo_abelii ENSPPYG00000016537
nomascus_leucogenys ENSNLEG00000008794
macaca_fascicularis ENSMFAG00000002853
macaca_mulatta ENSMMUG00000009899
mandrillus_leucophaeus ENSMLEG00000041557
macaca_nemestrina ENSMNEG00000035008
rhinopithecus_bieti ENSRBIG00000036782
rhinopithecus_roxellana ENSRROG00000038806
colobus_angolensis_palliatus ENSCANG00000028025
rhinopithecus_roxellana ENSRROG00000029933
piliocolobus_tephrosceles ENSPTEG00000031657
rhinopithecus_bieti ENSRBIG00000036682
piliocolobus_tephrosceles ENSPTEG00000023167
colobus_angolensis_palliatus ENSCANG00000030961
rhinopithecus_bieti ENSRBIG00000025422
rhinopithecus_roxellana ENSRROG00000011599
colobus_angolensis_palliatus ENSCANG00000028049
papio_anubis ENSPANG00000000555
