gopherus_agassizii ENSGAGG00000023062
chelonoidis_abingdonii ENSCABG00000006764
chrysemys_picta_bellii ENSCPBG00000020184
pelodiscus_sinensis ENSPSIG00000007435
taeniopygia_guttata ENSTGUG00000012902
lonchura_striata_domestica ENSLSDG00000016890
serinus_canaria ENSSCAG00000006412
parus_major ENSPMJG00000000984
lepidothrix_coronata ENSLCOG00000005770
manacus_vitellinus ENSMVIG00005008239
calidris_pugnax ENSCPUG00000004218
anas_platyrhynchos_platyrhynchos ENSAPLG00000016312
anser_brachyrhynchus ENSABRG00000012430
gallus_gallus ENSGALG00000011619
coturnix_japonica ENSCJPG00005003020
numida_meleagris ENSNMEG00000016295
apteryx_rowi ENSARWG00000016076
apteryx_owenii ENSAOWG00000008259
apteryx_haastii ENSAHAG00000003226
dromaius_novaehollandiae ENSDNVG00000010679
nothoprocta_perdicaria ENSNPEG00000003892
anolis_carolinensis ENSACAG00000028749
pogona_vitticeps ENSPVIG00000013296
notechis_scutatus ENSNSUG00000018271
salvator_merianae ENSSMRG00000001626
sphenodon_punctatus ENSSPUG00000010529
notamacropus_eugenii ENSMEUG00000000305
phascolarctos_cinereus ENSPCIG00000018092
sarcophilus_harrisii ENSSHAG00000010175
monodelphis_domestica ENSMODG00000013672
procavia_capensis ENSPCAG00000014492
echinops_telfairi ENSETEG00000003708
loxodonta_africana ENSLAFG00000014514
dasypus_novemcinctus ENSDNOG00000005703
cavia_porcellus ENSCPOG00000040620
cavia_aperea ENSCAPG00000009250
octodon_degus ENSODEG00000002046
octodon_degus ENSODEG00000010471
chinchilla_lanigera ENSCLAG00000006003
heterocephalus_glaber_male ENSHGLG00100012541
heterocephalus_glaber_female ENSHGLG00000009428
fukomys_damarensis ENSFDAG00000018662
ictidomys_tridecemlineatus ENSSTOG00000014621
urocitellus_parryii ENSUPAG00010018682
marmota_marmota_marmota ENSMMMG00000005111
spermophilus_dauricus ENSSDAG00000021513
microtus_ochrogaster ENSMOCG00000002696
microtus_ochrogaster ENSMOCG00000020501
cricetulus_griseus_chok1gshd ENSCGRG00001018931
cricetulus_griseus_crigri ENSCGRG00000011073
cricetulus_griseus_crigri-picr ENSCGRG00015020787
mesocricetus_auratus ENSMAUG00000020151
peromyscus_maniculatus_bairdii ENSPEMG00000015079
mus_spicilegus ENSMSIG00000028912
mus_spicilegus ENSMSIG00000019183
mus_musculus ENSMUSG00000064326
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019003
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019004
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018154
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018155
mus_pahari MGP_PahariEiJ_G0029911
mus_pahari MGP_PahariEiJ_G0029912
rattus_norvegicus ENSRNOG00000028640
meriones_unguiculatus ENSMUGG00000022509
jaculus_jaculus ENSJJAG00000020772
castor_canadensis ENSCCNG00000019169
dipodomys_ordii ENSDORG00000027134
ochotona_princeps ENSOPRG00000016084
homo_sapiens ENSG00000184990
gorilla_gorilla ENSGGOG00000012979
pan_troglodytes ENSPTRG00000006774
pan_paniscus ENSPPAG00000035159
pongo_abelii ENSPPYG00000006191
nomascus_leucogenys ENSNLEG00000016337
colobus_angolensis_palliatus ENSCANG00000036636
piliocolobus_tephrosceles ENSPTEG00000028794
rhinopithecus_bieti ENSRBIG00000039052
rhinopithecus_roxellana ENSRROG00000029716
papio_anubis ENSPANG00000023251
theropithecus_gelada ENSTGEG00000011156
mandrillus_leucophaeus ENSMLEG00000024810
macaca_mulatta ENSMMUG00000046736
macaca_fascicularis ENSMFAG00000036228
macaca_nemestrina ENSMNEG00000044089
cercocebus_atys ENSCATG00000033323
chlorocebus_sabaeus ENSCSAG00000009707
saimiri_boliviensis_boliviensis ENSSBOG00000017090
saimiri_boliviensis_boliviensis ENSSBOG00000027535
cebus_capucinus ENSCCAG00000032114
callithrix_jacchus ENSCJAG00000009290
aotus_nancymaae ENSANAG00000034081
carlito_syrichta ENSTSYG00000014530
propithecus_coquereli ENSPCOG00000017084
prolemur_simus ENSPSMG00000011834
microcebus_murinus ENSMICG00000016525
