apteryx_haastii ENSAHAG00000018770
apteryx_owenii ENSAOWG00000001514
apteryx_rowi ENSARWG00000008469
dromaius_novaehollandiae ENSDNVG00000004051
anser_brachyrhynchus ENSABRG00000009895
anas_platyrhynchos_platyrhynchos ENSAPLG00000003189
gallus_gallus ENSGALG00000014759
coturnix_japonica ENSCJPG00005017146
meleagris_gallopavo ENSMGAG00000014227
numida_meleagris ENSNMEG00000016586
junco_hyemalis ENSJHYG00000009938
zonotrichia_albicollis ENSZALG00000003690
serinus_canaria ENSSCAG00000008718
lonchura_striata_domestica ENSLSDG00000014632
taeniopygia_guttata ENSTGUG00000012052
parus_major ENSPMJG00000009617
cyanistes_caeruleus ENSCCEG00000019260
ficedula_albicollis ENSFALG00000003654
manacus_vitellinus ENSMVIG00005019910
lepidothrix_coronata ENSLCOG00000010669
melopsittacus_undulatus ENSMUNG00000014459
calidris_pygmaea ENSCPGG00000000871
calidris_pugnax ENSCPUG00000006947
crocodylus_porosus ENSCPRG00005001105
chelonoidis_abingdonii ENSCABG00000006350
chrysemys_picta_bellii ENSCPBG00000014141
gopherus_agassizii ENSGAGG00000018727
pelodiscus_sinensis ENSPSIG00000008973
sphenodon_punctatus ENSSPUG00000009872
salvator_merianae ENSSMRG00000011080
pan_paniscus ENSPPAG00000035273
pan_troglodytes ENSPTRG00000004680
gorilla_gorilla ENSGGOG00000000251
homo_sapiens ENSG00000060140
pongo_abelii ENSPPYG00000004278
nomascus_leucogenys ENSNLEG00000003369
macaca_fascicularis ENSMFAG00000031360
macaca_mulatta ENSMMUG00000015484
macaca_nemestrina ENSMNEG00000042579
chlorocebus_sabaeus ENSCSAG00000008767
cercocebus_atys ENSCATG00000044283
papio_anubis ENSPANG00000003492
theropithecus_gelada ENSTGEG00000002775
mandrillus_leucophaeus ENSMLEG00000039257
piliocolobus_tephrosceles ENSPTEG00000005775
colobus_angolensis_palliatus ENSCANG00000042358
rhinopithecus_roxellana ENSRROG00000036194
rhinopithecus_bieti ENSRBIG00000029850
saimiri_boliviensis_boliviensis ENSSBOG00000031655
callithrix_jacchus ENSCJAG00000038521
cebus_capucinus ENSCCAG00000022386
aotus_nancymaae ENSANAG00000033509
carlito_syrichta ENSTSYG00000010368
propithecus_coquereli ENSPCOG00000026210
microcebus_murinus ENSMICG00000042466
otolemur_garnettii ENSOGAG00000006243
tupaia_belangeri ENSTBEG00000014838
spermophilus_dauricus ENSSDAG00000021504
ictidomys_tridecemlineatus ENSSTOG00000000838
marmota_marmota_marmota ENSMMMG00000021717
urocitellus_parryii ENSUPAG00010003837
castor_canadensis ENSCCNG00000031785
