caenorhabditis_elegans_strain_n2 WBGene00001188
drosophila_melanogaster FBgn0010453
pogona_vitticeps ENSPVIG00000005083
anolis_carolinensis ENSACAG00000006979
notechis_scutatus ENSNSUG00000012027
salvator_merianae ENSSMRG00000012269
sphenodon_punctatus ENSSPUG00000006570
apteryx_haastii ENSAHAG00000016400
apteryx_owenii ENSAOWG00000001009
apteryx_rowi ENSARWG00000018553
dromaius_novaehollandiae ENSDNVG00000018742
calidris_pygmaea ENSCPGG00000004924
calidris_pugnax ENSCPUG00000009435
melopsittacus_undulatus ENSMUNG00000016872
parus_major ENSPMJG00000010042
cyanistes_caeruleus ENSCCEG00000017281
lonchura_striata_domestica ENSLSDG00000004284
taeniopygia_guttata ENSTGUG00000004641
serinus_canaria ENSSCAG00000000288
zonotrichia_albicollis ENSZALG00000007078
junco_hyemalis ENSJHYG00000014883
ficedula_albicollis ENSFALG00000009953
lepidothrix_coronata ENSLCOG00000013965
manacus_vitellinus ENSMVIG00005001894
anser_brachyrhynchus ENSABRG00000012855
anas_platyrhynchos_platyrhynchos ENSAPLG00000030369
meleagris_gallopavo ENSMGAG00000008679
coturnix_japonica ENSCJPG00005008702
gallus_gallus ENSGALG00000028069
numida_meleagris ENSNMEG00000009614
nothoprocta_perdicaria ENSNPEG00000004784
crocodylus_porosus ENSCPRG00005010718
chelonoidis_abingdonii ENSCABG00000010277
gopherus_agassizii ENSGAGG00000018745
chrysemys_picta_bellii ENSCPBG00000008323
pelodiscus_sinensis ENSPSIG00000007055
canis_lupus_familiaris ENSCAFG00000003496
vulpes_vulpes ENSVVUG00000017214
canis_lupus_dingo ENSCAFG00020001982
myotis_lucifugus ENSMLUG00000016018
oryctolagus_cuniculus ENSOCUG00000014744
ochotona_princeps ENSOPRG00000016946
procavia_capensis ENSPCAG00000014754
echinops_telfairi ENSETEG00000002663
loxodonta_africana ENSLAFG00000010025
erinaceus_europaeus ENSEEUG00000001323
sorex_araneus ENSSARG00000013010
pan_paniscus ENSPPAG00000028372
pan_troglodytes ENSPTRG00000019627
homo_sapiens ENSG00000002745
gorilla_gorilla ENSGGOG00000016506
pongo_abelii ENSPPYG00000017947
nomascus_leucogenys ENSNLEG00000011905
rhinopithecus_roxellana ENSRROG00000032286
rhinopithecus_bieti ENSRBIG00000036143
piliocolobus_tephrosceles ENSPTEG00000024760
