labrus_bergylta ENSLBEG00000011637
tetraodon_nigroviridis ENSTNIG00000004811
poecilia_reticulata ENSPREG00000005594
gambusia_affinis ENSGAFG00000000109
poecilia_formosa ENSPFOG00000016422
poecilia_mexicana ENSPMEG00000018020
poecilia_latipinna ENSPLAG00000007142
xiphophorus_maculatus ENSXMAG00000004407
fundulus_heteroclitus ENSFHEG00000011723
cyprinodon_variegatus ENSCVAG00000011739
kryptolebias_marmoratus ENSKMAG00000005344
oryzias_latipes ENSORLG00020020947
oryzias_latipes ENSORLG00015015347
oryzias_latipes ENSORLG00000002042
oryzias_melastigma ENSOMEG00000011092
amphiprion_ocellaris ENSAOCG00000018660
amphiprion_percula ENSAPEG00000017617
acanthochromis_polyacanthus ENSAPOG00000004024
stegastes_partitus ENSSPAG00000019612
gouania_willdenowi ENSGWIG00000006645
parambassis_ranga ENSPRNG00000021874
stegastes_partitus ENSSPAG00000004216
anabas_testudineus ENSATEG00000023060
anabas_testudineus ENSATEG00000023077
betta_splendens ENSBSLG00000023381
gasterosteus_aculeatus ENSGACG00000013136
tetraodon_nigroviridis ENSTNIG00000006512
larimichthys_crocea ENSLCRG00005019207
cottoperca_gobio ENSCGOG00000020968
seriola_dumerili ENSSDUG00000013844
seriola_lalandi ENSSLDG00000014950
scophthalmus_maximus ENSSMAG00000001353
lates_calcarifer ENSLCAG00010014100
mastacembelus_armatus ENSMAMG00000015805
monopterus_albus ENSMALG00000002312
cynoglossus_semilaevis ENSCSEG00000003290
hippocampus_comes ENSHCOG00000014556
astatotilapia_calliptera ENSACLG00000005716
maylandia_zebra ENSMZEG00005013757
haplochromis_burtoni ENSHBUG00000010034
pundamilia_nyererei ENSPNYG00000007726
neolamprologus_brichardi ENSNBRG00000008934
oreochromis_niloticus ENSONIG00000000543
amphilophus_citrinellus ENSACIG00000006132
mola_mola ENSMMOG00000017365
periophthalmus_magnuspinnatus ENSPMGG00000012563
gadus_morhua ENSGMOG00000006083
gadus_morhua ENSGMOG00000017478
electrophorus_electricus ENSEEEG00000007036
ictalurus_punctatus ENSIPUG00000016636
astyanax_mexicanus ENSAMXG00005023009
astyanax_mexicanus ENSAMXG00000014595
pygocentrus_nattereri ENSPNAG00000015239
danio_rerio ENSDARG00000043474
denticeps_clupeoides ENSDCDG00000018838
clupea_harengus ENSCHAG00000015111
astyanax_mexicanus ENSAMXG00005012215
astyanax_mexicanus ENSAMXG00000013300
pygocentrus_nattereri ENSPNAG00000003240
ictalurus_punctatus ENSIPUG00000018898
electrophorus_electricus ENSEEEG00000006571
danio_rerio ENSDARG00000023445
paramormyrops_kingsleyae ENSPKIG00000007010
scleropages_formosus ENSSFOG00015010947
scleropages_formosus ENSSFOG00015000684
paramormyrops_kingsleyae ENSPKIG00000024312
lepisosteus_oculatus ENSLOCG00000015538
erpetoichthys_calabaricus ENSECRG00000009799
ornithorhynchus_anatinus ENSOANG00000021574
denticeps_clupeoides ENSDCDG00000012406
clupea_harengus ENSCHAG00000019863
hucho_hucho ENSHHUG00000025831
hucho_hucho ENSHHUG00000019305
esox_lucius ENSELUG00000000541
petromyzon_marinus ENSPMAG00000003998
petromyzon_marinus ENSPMAG00000009058
