phascolarctos_cinereus ENSPCIG00000019688
notamacropus_eugenii ENSMEUG00000014981
sarcophilus_harrisii ENSSHAG00000004375
monodelphis_domestica ENSMODG00000006594
pan_troglodytes ENSPTRG00000046415
pan_paniscus ENSPPAG00000037745
homo_sapiens ENSG00000085511
gorilla_gorilla ENSGGOG00000008360
pongo_abelii ENSPPYG00000017155
nomascus_leucogenys ENSNLEG00000011428
cercocebus_atys ENSCATG00000038027
mandrillus_leucophaeus ENSMLEG00000043276
macaca_fascicularis ENSMFAG00000036572
macaca_mulatta ENSMMUG00000006143
macaca_nemestrina ENSMNEG00000032311
papio_anubis ENSPANG00000013261
theropithecus_gelada ENSTGEG00000028978
chlorocebus_sabaeus ENSCSAG00000012282
colobus_angolensis_palliatus ENSCANG00000031721
piliocolobus_tephrosceles ENSPTEG00000026498
rhinopithecus_bieti ENSRBIG00000036975
rhinopithecus_roxellana ENSRROG00000042666
cebus_capucinus ENSCCAG00000028977
saimiri_boliviensis_boliviensis ENSSBOG00000022969
callithrix_jacchus ENSCJAG00000012176
aotus_nancymaae ENSANAG00000030551
carlito_syrichta ENSTSYG00000002616
prolemur_simus ENSPSMG00000018873
propithecus_coquereli ENSPCOG00000015288
microcebus_murinus ENSMICG00000007663
otolemur_garnettii ENSOGAG00000004556
heterocephalus_glaber_female ENSHGLG00000011068
heterocephalus_glaber_male ENSHGLG00100014477
fukomys_damarensis ENSFDAG00000007378
cavia_porcellus ENSCPOG00000013392
cavia_aperea ENSCAPG00000012194
chinchilla_lanigera ENSCLAG00000008769
urocitellus_parryii ENSUPAG00010011747
spermophilus_dauricus ENSSDAG00000022135
ictidomys_tridecemlineatus ENSSTOG00000002821
marmota_marmota_marmota ENSMMMG00000009318
mus_spicilegus ENSMSIG00000014264
mus_musculus ENSMUSG00000014426
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021967
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021053
mus_pahari MGP_PahariEiJ_G0023369
rattus_norvegicus ENSRNOG00000017419
meriones_unguiculatus ENSMUGG00000007591
microtus_ochrogaster ENSMOCG00000015705
peromyscus_maniculatus_bairdii ENSPEMG00000011456
cricetulus_griseus_chok1gshd ENSCGRG00001023770
cricetulus_griseus_crigri ENSCGRG00000008069
cricetulus_griseus_crigri-picr ENSCGRG00015012625
mesocricetus_auratus ENSMAUG00000005277
castor_canadensis ENSCCNG00000010486
nannospalax_galili ENSNGAG00000019626
nannospalax_galili ENSNGAG00000017848
ochotona_princeps ENSOPRG00000006331
oryctolagus_cuniculus ENSOCUG00000017154
tupaia_belangeri ENSTBEG00000006880
pteropus_vampyrus ENSPVAG00000017058
myotis_lucifugus ENSMLUG00000014478
equus_asinus_asinus ENSEASG00005019701
equus_caballus ENSECAG00000012724
ovis_aries ENSOARG00000004752
capra_hircus ENSCHIG00000009330
bos_mutus ENSBMUG00000003212
bos_taurus ENSBTAG00000020079
bison_bison_bison ENSBBBG00000001982
sus_scrofa ENSSSCG00000004037
tursiops_truncatus ENSTTRG00000012031
vicugna_pacos ENSVPAG00000003283
ursus_americanus ENSUAMG00000006056
ursus_maritimus ENSUMAG00000011760
ailuropoda_melanoleuca ENSAMEG00000015908
mustela_putorius_furo ENSMPUG00000004612
neovison_vison ENSNVIG00000010747
canis_lupus_familiaris ENSCAFG00000000760
canis_lupus_dingo ENSCAFG00020018821
vulpes_vulpes ENSVVUG00000001652
panthera_tigris_altaica ENSPTIG00000017590
panthera_pardus ENSPPRG00000007372
felis_catus ENSFCAG00000000356
dasypus_novemcinctus ENSDNOG00000007023
choloepus_hoffmanni ENSCHOG00000005602
jaculus_jaculus ENSJJAG00000017984
jaculus_jaculus ENSJJAG00000016960
octodon_degus ENSODEG00000006672
octodon_degus ENSODEG00000006392
dipodomys_ordii ENSDORG00000025664
sorex_araneus ENSSARG00000007981
erinaceus_europaeus ENSEEUG00000005893
procavia_capensis ENSPCAG00000001937
echinops_telfairi ENSETEG00000015942
loxodonta_africana ENSLAFG00000012768
ornithorhynchus_anatinus ENSOANG00000013341
ornithorhynchus_anatinus ENSOANG00000002832
sphenodon_punctatus ENSSPUG00000003356
pogona_vitticeps ENSPVIG00000008981
anolis_carolinensis ENSACAG00000003094
notechis_scutatus ENSNSUG00000015033
salvator_merianae ENSSMRG00000022204
ornithorhynchus_anatinus ENSOANG00000029770
apteryx_owenii ENSAOWG00000014456
apteryx_haastii ENSAHAG00000015986
apteryx_rowi ENSARWG00000011741
dromaius_novaehollandiae ENSDNVG00000003639
nothoprocta_perdicaria ENSNPEG00000006499
anas_platyrhynchos_platyrhynchos ENSAPLG00000011460
anser_brachyrhynchus ENSABRG00000008512
coturnix_japonica ENSCJPG00005004431
gallus_gallus ENSGALG00000020003
meleagris_gallopavo ENSMGAG00000012360
numida_meleagris ENSNMEG00000020167
calidris_pygmaea ENSCPGG00000010743
calidris_pugnax ENSCPUG00000012103
melopsittacus_undulatus ENSMUNG00000011245
cyanistes_caeruleus ENSCCEG00000003643
parus_major ENSPMJG00000000617
ficedula_albicollis ENSFALG00000012168
lonchura_striata_domestica ENSLSDG00000004580
taeniopygia_guttata ENSTGUG00000009273
serinus_canaria ENSSCAG00000011173
zonotrichia_albicollis ENSZALG00000016345
junco_hyemalis ENSJHYG00000003447
manacus_vitellinus ENSMVIG00005013866
lepidothrix_coronata ENSLCOG00000006253
crocodylus_porosus ENSCPRG00005017632
chelonoidis_abingdonii ENSCABG00000020869
gopherus_agassizii ENSGAGG00000003440
chrysemys_picta_bellii ENSCPBG00000000806
pelodiscus_sinensis ENSPSIG00000017964
sphenodon_punctatus ENSSPUG00000003415
xenopus_tropicalis ENSXETG00000031800
labrus_bergylta ENSLBEG00000020668
latimeria_chalumnae ENSLACG00000002552
lepisosteus_oculatus ENSLOCG00000016223
petromyzon_marinus ENSPMAG00000000044
eptatretus_burgeri ENSEBUG00000009472
