scleropages_formosus ENSSFOG00015013977
paramormyrops_kingsleyae ENSPKIG00000020645
mastacembelus_armatus ENSMAMG00000012656
monopterus_albus ENSMALG00000017682
anabas_testudineus ENSATEG00000010655
seriola_lalandi_dorsalis ENSSLDG00000005070
seriola_dumerili ENSSDUG00000019232
fundulus_heteroclitus ENSFHEG00000010196
cyprinodon_variegatus ENSCVAG00000009728
xiphophorus_maculatus ENSXMAG00000007829
xiphophorus_couchianus ENSXCOG00000005289
gambusia_affinis ENSGAFG00000013957
poecilia_formosa ENSPFOG00000023139
poecilia_formosa ENSPFOG00000007523
poecilia_mexicana ENSPMEG00000003327
poecilia_latipinna ENSPLAG00000007869
poecilia_mexicana ENSPMEG00000010858
poecilia_reticulata ENSPREG00000000104
kryptolebias_marmoratus ENSKMAG00000005528
oryzias_latipes_asm223469v1 ENSORLG00015014709
oryzias_latipes ENSORLG00020014930
oryzias_latipes ENSORLG00000008008
oryzias_melastigma ENSOMEG00000002586
maylandia_zebra ENSMZEG00005007938
astatotilapia_calliptera ENSACLG00000026748
haplochromis_burtoni ENSHBUG00000011208
pundamilia_nyererei ENSPNYG00000014590
oreochromis_niloticus ENSONIG00000010127
neolamprologus_brichardi ENSNBRG00000006534
amphilophus_citrinellus ENSACIG00000005219
amphiprion_ocellaris ENSAOCG00000002887
amphiprion_percula ENSAPEG00000002950
acanthochromis_polyacanthus ENSAPOG00000017143
stegastes_partitus ENSSPAG00000004282
gasterosteus_aculeatus ENSGACG00000016964
labrus_bergylta ENSLBEG00000000111
tetraodon_nigroviridis ENSTNIG00000007135
takifugu_rubripes ENSTRUG00000015820
mola_mola ENSMMOG00000005281
scophthalmus_maximus ENSSMAG00000000769
cynoglossus_semilaevis ENSCSEG00000001997
periophthalmus_magnuspinnatus ENSPMGG00000018061
hippocampus_comes ENSHCOG00000007350
gadus_morhua ENSGMOG00000001034
esox_lucius ENSELUG00000005866
pygocentrus_nattereri ENSPNAG00000012237
astyanax_mexicanus ENSAMXG00000039193
ictalurus_punctatus ENSIPUG00000002661
danio_rerio ENSDARG00000037429
phascolarctos_cinereus ENSPCIG00000024320
notamacropus_eugenii ENSMEUG00000012601
sarcophilus_harrisii ENSSHAG00000008850
monodelphis_domestica ENSMODG00000002435
bos_taurus ENSBTAG00000005968
bos_mutus ENSBMUG00000023964
bison_bison_bison ENSBBBG00000001133
capra_hircus ENSCHIG00000024381
ovis_aries ENSOARG00000016252
tursiops_truncatus ENSTTRG00000004566
sus_scrofa ENSSSCG00000008853
vicugna_pacos ENSVPAG00000010865
equus_caballus ENSECAG00000002251
equus_asinus_asinus ENSEASG00005021920
myotis_lucifugus ENSMLUG00000011094
pteropus_vampyrus ENSPVAG00000002370
ursus_maritimus ENSUMAG00000019868
ailuropoda_melanoleuca ENSAMEG00000005039
neovison_vison ENSNVIG00000022963
mustela_putorius_furo ENSMPUG00000014233
canis_lupus_dingo ENSCAFG00020005500
canis_lupus_familiaris ENSCAFG00000008883
vulpes_vulpes ENSVVUG00000022513
panthera_tigris_altaica ENSPTIG00000018056
panthera_pardus ENSPPRG00000020476
felis_catus ENSFCAG00000013188
erinaceus_europaeus ENSEEUG00000000355
sorex_araneus ENSSARG00000000780
pan_troglodytes ENSPTRG00000016577
pan_paniscus ENSPPAG00000038906
homo_sapiens ENSG00000038295
gorilla_gorilla ENSGGOG00000000148
pongo_abelii ENSPPYG00000015181
nomascus_leucogenys ENSNLEG00000006519
theropithecus_gelada ENSTGEG00000019733
papio_anubis ENSPANG00000019718
mandrillus_leucophaeus ENSMLEG00000032845
cercocebus_atys ENSCATG00000045361
macaca_fascicularis ENSMFAG00000001125
macaca_mulatta ENSMMUG00000015799
macaca_nemestrina ENSMNEG00000029076
chlorocebus_sabaeus ENSCSAG00000003170
colobus_angolensis_palliatus ENSCANG00000033021
piliocolobus_tephrosceles ENSPTEG00000000395
rhinopithecus_bieti ENSRBIG00000032934
rhinopithecus_roxellana ENSRROG00000028284
saimiri_boliviensis_boliviensis ENSSBOG00000014320
cebus_capucinus ENSCCAG00000030699
callithrix_jacchus ENSCJAG00000009353
aotus_nancymaae ENSANAG00000019560
tupaia_belangeri ENSTBEG00000010807
cricetulus_griseus_chok1gshd ENSCGRG00001012198
cricetulus_griseus_crigri ENSCGRG00000002272
cricetulus_griseus_crigri-picr ENSCGRG00015004248
mesocricetus_auratus ENSMAUG00000008471
microtus_ochrogaster ENSMOCG00000005773
peromyscus_maniculatus_bairdii ENSPEMG00000012383
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032199
mus_musculus ENSMUSG00000053626
mus_spicilegus ENSMSIG00000014169
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031083
mus_pahari MGP_PahariEiJ_G0021549
rattus_norvegicus ENSRNOG00000033528
nannospalax_galili ENSNGAG00000016771
jaculus_jaculus ENSJJAG00000012213
chinchilla_lanigera ENSCLAG00000011556
octodon_degus ENSODEG00000005997
cavia_porcellus ENSCPOG00000007003
cavia_aperea ENSCAPG00000005667
heterocephalus_glaber_female ENSHGLG00000006655
heterocephalus_glaber_male ENSHGLG00100010117
fukomys_damarensis ENSFDAG00000018785
marmota_marmota_marmota ENSMMMG00000015190
ictidomys_tridecemlineatus ENSSTOG00000009333
spermophilus_dauricus ENSSDAG00000003058
castor_canadensis ENSCCNG00000016980
oryctolagus_cuniculus ENSOCUG00000002698
oryctolagus_cuniculus ENSOCUG00000017807
propithecus_coquereli ENSPCOG00000025854
microcebus_murinus ENSMICG00000007263
prolemur_simus ENSPSMG00000015755
otolemur_garnettii ENSOGAG00000011582
ochotona_princeps ENSOPRG00000009930
dipodomys_ordii ENSDORG00000007473
carlito_syrichta ENSTSYG00000009609
loxodonta_africana ENSLAFG00000002137
procavia_capensis ENSPCAG00000012006
echinops_telfairi ENSETEG00000012711
choloepus_hoffmanni ENSCHOG00000003705
dasypus_novemcinctus ENSDNOG00000040283
ornithorhynchus_anatinus ENSOANG00000014482
pogona_vitticeps ENSPVIG00000018840
anolis_carolinensis ENSACAG00000000252
notechis_scutatus ENSNSUG00000005377
salvator_merianae ENSSMRG00000002782
salvator_merianae ENSSMRG00000001845
sphenodon_punctatus ENSSPUG00000018820
anas_platyrhynchos_platyrhynchos ENSAPLG00000013257
anser_brachyrhynchus ENSABRG00000016533
gallus_gallus ENSGALG00000009567
meleagris_gallopavo ENSMGAG00000002241
coturnix_japonica ENSCJPG00005000730
numida_meleagris ENSNMEG00000021769
calidris_pygmaea ENSCPGG00000006707
calidris_pugnax ENSCPUG00000006173
melopsittacus_undulatus ENSMUNG00000015100
lepidothrix_coronata ENSLCOG00000004722
manacus_vitellinus ENSMVIG00005014267
lonchura_striata_domestica ENSLSDG00000010062
taeniopygia_guttata ENSTGUG00000005951
serinus_canaria ENSSCAG00000010520
zonotrichia_albicollis ENSZALG00000007863
junco_hyemalis ENSJHYG00000011297
ficedula_albicollis ENSFALG00000011281
parus_major ENSPMJG00000000139
cyanistes_caeruleus ENSCCEG00000013348
apteryx_owenii ENSAOWG00000005933
apteryx_haastii ENSAHAG00000003824
apteryx_rowi ENSARWG00000006625
dromaius_novaehollandiae ENSDNVG00000006919
nothoprocta_perdicaria ENSNPEG00000000081
crocodylus_porosus ENSCPRG00005010590
chelonoidis_abingdonii ENSCABG00000017411
gopherus_agassizii ENSGAGG00000010783
chrysemys_picta_bellii ENSCPBG00000018681
pelodiscus_sinensis ENSPSIG00000004710
xenopus_tropicalis ENSXETG00000017032
latimeria_chalumnae ENSLACG00000009824
lepisosteus_oculatus ENSLOCG00000003509
xenopus_tropicalis ENSXETG00000007493
petromyzon_marinus ENSPMAG00000006538
eptatretus_burgeri ENSEBUG00000012407
