apteryx_haastii ENSAHAG00000003781
apteryx_owenii ENSAOWG00000017198
apteryx_rowi ENSARWG00000010861
dromaius_novaehollandiae ENSDNVG00000001532
nothoprocta_perdicaria ENSNPEG00000007402
taeniopygia_guttata ENSTGUG00000012081
taeniopygia_guttata ENSTGUG00000014643
lonchura_striata_domestica ENSLSDG00000002547
serinus_canaria ENSSCAG00000010313
junco_hyemalis ENSJHYG00000010878
zonotrichia_albicollis ENSZALG00000002535
ficedula_albicollis ENSFALG00000006231
parus_major ENSPMJG00000016690
cyanistes_caeruleus ENSCCEG00000019407
lepidothrix_coronata ENSLCOG00000015988
manacus_vitellinus ENSMVIG00005002802
calidris_pygmaea ENSCPGG00000005146
calidris_pugnax ENSCPUG00000001977
melopsittacus_undulatus ENSMUNG00000010221
meleagris_gallopavo ENSMGAG00000012611
coturnix_japonica ENSCJPG00005019101
gallus_gallus ENSGALG00000010196
numida_meleagris ENSNMEG00000022352
anas_platyrhynchos_platyrhynchos ENSAPLG00000013697
anser_brachyrhynchus ENSABRG00000008618
crocodylus_porosus ENSCPRG00005004054
gopherus_agassizii ENSGAGG00000010158
chelonoidis_abingdonii ENSCABG00000022674
chrysemys_picta_bellii ENSCPBG00000026214
pelodiscus_sinensis ENSPSIG00000014710
anolis_carolinensis ENSACAG00000016157
pogona_vitticeps ENSPVIG00000004730
notechis_scutatus ENSNSUG00000003113
salvator_merianae ENSSMRG00000012657
sphenodon_punctatus ENSSPUG00000017129
phascolarctos_cinereus ENSPCIG00000011338
notamacropus_eugenii ENSMEUG00000012668
sarcophilus_harrisii ENSSHAG00000003982
monodelphis_domestica ENSMODG00000006602
ursus_maritimus ENSUMAG00000008908
ursus_americanus ENSUAMG00000004934
ailuropoda_melanoleuca ENSAMEG00000018241
mustela_putorius_furo ENSMPUG00000009566
neovison_vison ENSNVIG00000016324
canis_lupus_familiaris ENSCAFG00000016879
canis_lupus_dingo ENSCAFG00020004178
vulpes_vulpes ENSVVUG00000004966
panthera_tigris_altaica ENSPTIG00000016429
panthera_pardus ENSPPRG00000025014
felis_catus ENSFCAG00000012227
equus_caballus ENSECAG00000021896
equus_asinus_asinus ENSEASG00005011633
bos_mutus ENSBMUG00000008593
bison_bison_bison ENSBBBG00000013948
bos_taurus ENSBTAG00000020329
capra_hircus ENSCHIG00000018206
ovis_aries ENSOARG00000000796
tursiops_truncatus ENSTTRG00000006434
sus_scrofa ENSSSCG00000002353
vicugna_pacos ENSVPAG00000000796
pteropus_vampyrus ENSPVAG00000000641
myotis_lucifugus ENSMLUG00000008688
erinaceus_europaeus ENSEEUG00000000822
sorex_araneus ENSSARG00000004326
chinchilla_lanigera ENSCLAG00000003575
octodon_degus ENSODEG00000014840
cavia_aperea ENSCAPG00000012279
cavia_porcellus ENSCPOG00000040022
heterocephalus_glaber_female ENSHGLG00000007604
heterocephalus_glaber_male ENSHGLG00100015023
fukomys_damarensis ENSFDAG00000008519
ictidomys_tridecemlineatus ENSSTOG00000029202
urocitellus_parryii ENSUPAG00010014838
spermophilus_dauricus ENSSDAG00000019136
marmota_marmota_marmota ENSMMMG00000016102
castor_canadensis ENSCCNG00000001425
dipodomys_ordii ENSDORG00000009295
mus_spicilegus ENSMSIG00000003267
mus_spicilegus ENSMSIG00000028930
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018784
mus_musculus ENSMUSG00000021234
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017939
mus_pahari MGP_PahariEiJ_G0029698
rattus_norvegicus ENSRNOG00000011112
meriones_unguiculatus ENSMUGG00000014988
cricetulus_griseus_chok1gshd ENSCGRG00001024553
cricetulus_griseus_crigri ENSCGRG00000009481
cricetulus_griseus_crigri-picr ENSCGRG00015028353
mesocricetus_auratus ENSMAUG00000001201
peromyscus_maniculatus_bairdii ENSPEMG00000021215
microtus_ochrogaster ENSMOCG00000001828
nannospalax_galili ENSNGAG00000016812
jaculus_jaculus ENSJJAG00000010436
oryctolagus_cuniculus ENSOCUG00000006791
ochotona_princeps ENSOPRG00000002474
pan_troglodytes ENSPTRG00000006526
pan_paniscus ENSPPAG00000036655
homo_sapiens ENSG00000156050
gorilla_gorilla ENSGGOG00000014345
nomascus_leucogenys ENSNLEG00000016114
rhinopithecus_bieti ENSRBIG00000036131
piliocolobus_tephrosceles ENSPTEG00000028109
macaca_fascicularis ENSMFAG00000038086
macaca_mulatta ENSMMUG00000011147
macaca_nemestrina ENSMNEG00000012575
cercocebus_atys ENSCATG00000044961
papio_anubis ENSPANG00000018775
theropithecus_gelada ENSTGEG00000023733
mandrillus_leucophaeus ENSMLEG00000029761
chlorocebus_sabaeus ENSCSAG00000012650
aotus_nancymaae ENSANAG00000032869
cebus_capucinus ENSCCAG00000032037
colobus_angolensis_palliatus ENSCANG00000043877
rhinopithecus_roxellana ENSRROG00000035842
saimiri_boliviensis_boliviensis ENSSBOG00000034409
carlito_syrichta ENSTSYG00000005611
prolemur_simus ENSPSMG00000017628
propithecus_coquereli ENSPCOG00000002979
microcebus_murinus ENSMICG00000002998
otolemur_garnettii ENSOGAG00000006404
tupaia_belangeri ENSTBEG00000007525
loxodonta_africana ENSLAFG00000030128
procavia_capensis ENSPCAG00000010084
echinops_telfairi ENSETEG00000018630
choloepus_hoffmanni ENSCHOG00000004439
dasypus_novemcinctus ENSDNOG00000015442
xenopus_tropicalis ENSXETG00000030574
latimeria_chalumnae ENSLACG00000018376
seriola_lalandi_dorsalis ENSSLDG00000020056
seriola_dumerili ENSSDUG00000002649
mastacembelus_armatus ENSMAMG00000004607
gambusia_affinis ENSGAFG00000016235
xiphophorus_maculatus ENSXMAG00000015162
poecilia_reticulata ENSPREG00000010468
poecilia_formosa ENSPFOG00000016091
fundulus_heteroclitus ENSFHEG00000016906
oryzias_latipes ENSORLG00020007157
oryzias_latipes ENSORLG00000026001
oryzias_latipes_asm223469v1 ENSORLG00015006644
oryzias_melastigma ENSOMEG00000022013
astatotilapia_calliptera ENSACLG00000023398
haplochromis_burtoni ENSHBUG00000019829
maylandia_zebra ENSMZEG00005020674
amphiprion_ocellaris ENSAOCG00000007971
amphiprion_percula ENSAPEG00000024389
acanthochromis_polyacanthus ENSAPOG00000002317
anabas_testudineus ENSATEG00000000059
monopterus_albus ENSMALG00000006164
scophthalmus_maximus ENSSMAG00000003720
cynoglossus_semilaevis ENSCSEG00000000338
