gopherus_agassizii ENSGAGG00000005283
chelonoidis_abingdonii ENSCABG00000005901
chrysemys_picta_bellii ENSCPBG00000007298
pelodiscus_sinensis ENSPSIG00000006123
apteryx_owenii ENSAOWG00000011265
apteryx_rowi ENSARWG00000007305
apteryx_haastii ENSAHAG00000008547
dromaius_novaehollandiae ENSDNVG00000005866
nothoprocta_perdicaria ENSNPEG00000014089
calidris_pygmaea ENSCPGG00000007318
crocodylus_porosus ENSCPRG00005009076
pogona_vitticeps ENSPVIG00000006398
xenopus_tropicalis ENSXETG00000011511
latimeria_chalumnae ENSLACG00000013074
paramormyrops_kingsleyae ENSPKIG00000019773
scleropages_formosus ENSSFOG00015000040
scleropages_formosus ENSSFOG00015008320
pygocentrus_nattereri ENSPNAG00000008417
astyanax_mexicanus ENSAMXG00000011465
ictalurus_punctatus ENSIPUG00000016670
danio_rerio ENSDARG00000068731
lepisosteus_oculatus ENSLOCG00000014695
