apteryx_haastii ENSAHAG00000007495
apteryx_owenii ENSAOWG00000015622
apteryx_rowi ENSARWG00000013305
dromaius_novaehollandiae ENSDNVG00000011572
nothoprocta_perdicaria ENSNPEG00000012611
anser_brachyrhynchus ENSABRG00000002869
anas_platyrhynchos ENSAPLG00000021604
meleagris_gallopavo ENSMGAG00000014281
gallus_gallus ENSGALG00000044279
numida_meleagris ENSNMEG00000008622
calidris_pygmaea ENSCPGG00000005858
calidris_pugnax ENSCPUG00000010269
melopsittacus_undulatus ENSMUNG00000010598
zonotrichia_albicollis ENSZALG00000016362
junco_hyemalis ENSJHYG00000004910
serinus_canaria ENSSCAG00000014111
taeniopygia_guttata ENSTGUG00000013234
lonchura_striata ENSLSDG00000002302
ficedula_albicollis ENSFALG00000001522
parus_major ENSPMJG00000012981
cyanistes_caeruleus ENSCCEG00000000732
manacus_vitellinus ENSMVIG00005001322
lepidothrix_coronata ENSLCOG00000010325
crocodylus_porosus ENSCPRG00005000742
chelonoidis_abingdonii ENSCABG00000012163
gopherus_agassizii ENSGAGG00000019966
chrysemys_picta ENSCPBG00000021664
pelodiscus_sinensis ENSPSIG00000000397
pelodiscus_sinensis ENSPSIG00000017275
pogona_vitticeps ENSPVIG00000005312
anolis_carolinensis ENSACAG00000013170
notechis_scutatus ENSNSUG00000016792
salvator_merianae ENSSMRG00000006234
vombatus_ursinus ENSVURG00010004308
phascolarctos_cinereus ENSPCIG00000027676
notamacropus_eugenii ENSMEUG00000014304
sarcophilus_harrisii ENSSHAG00000016901
monodelphis_domestica ENSMODG00000018889
pan_paniscus ENSPPAG00000013878
pan_troglodytes ENSPTRG00000018237
homo_sapiens ENSG00000180113
gorilla_gorilla ENSGGOG00000012971
pongo_abelii ENSPPYG00000016671
nomascus_leucogenys ENSNLEG00000004513
mandrillus_leucophaeus ENSMLEG00000039418
cercocebus_atys ENSCATG00000023914
papio_anubis ENSPANG00000005761
theropithecus_gelada ENSTGEG00000029693
macaca_mulatta ENSMMUG00000019252
macaca_fascicularis ENSMFAG00000002656
macaca_nemestrina ENSMNEG00000039397
chlorocebus_sabaeus ENSCSAG00000012578
colobus_angolensis ENSCANG00000030562
piliocolobus_tephrosceles ENSPTEG00000010991
rhinopithecus_roxellana ENSRROG00000043964
rhinopithecus_bieti ENSRBIG00000030252
cebus_capucinus ENSCCAG00000027454
saimiri_boliviensis ENSSBOG00000031889
callithrix_jacchus ENSCJAG00000012035
aotus_nancymaae ENSANAG00000004725
carlito_syrichta ENSTSYG00000007971
prolemur_simus ENSPSMG00000019329
microcebus_murinus ENSMICG00000030777
propithecus_coquereli ENSPCOG00000011534
otolemur_garnettii ENSOGAG00000000404
tupaia_belangeri ENSTBEG00000009347
castor_canadensis ENSCCNG00000002303
dipodomys_ordii ENSDORG00000023218
mus_spretus MGP_SPRETEiJ_G0022544
mus_spicilegus ENSMSIG00000024102
mus_musculus ENSMUSG00000040140
mus_caroli MGP_CAROLIEiJ_G0021632
mus_pahari MGP_PahariEiJ_G0020624
rattus_norvegicus ENSRNOG00000025693
meriones_unguiculatus ENSMUGG00000008114
cricetulus_griseus ENSCGRG00001017798
cricetulus_griseus ENSCGRG00000011547
cricetulus_griseus ENSCGRG00015006026
mesocricetus_auratus ENSMAUG00000001192
microtus_ochrogaster ENSMOCG00000005983
peromyscus_maniculatus ENSPEMG00000025180
nannospalax_galili ENSNGAG00000024357
jaculus_jaculus ENSJJAG00000022534
chinchilla_lanigera ENSCLAG00000009187
octodon_degus ENSODEG00000015639
cavia_porcellus ENSCPOG00000015698
heterocephalus_glaber ENSHGLG00100006669
heterocephalus_glaber ENSHGLG00000019324
fukomys_damarensis ENSFDAG00000005622
urocitellus_parryii ENSUPAG00010004678
spermophilus_dauricus ENSSDAG00000004981
ictidomys_tridecemlineatus ENSSTOG00000028193
marmota_marmota ENSMMMG00000024595
oryctolagus_cuniculus ENSOCUG00000000760
ochotona_princeps ENSOPRG00000010963
bos_indicus ENSBIXG00005027935
bos_indicus ENSBIXG00000011305
bos_taurus ENSBTAG00000009978
bos_mutus ENSBMUG00000009595
bison_bison ENSBBBG00000008306
capra_hircus ENSCHIG00000012400
ovis_aries ENSOARG00000010906
tursiops_truncatus ENSTTRG00000008440
sus_scrofa ENSSSCG00000021218
equus_caballus ENSECAG00000024889
pteropus_vampyrus ENSPVAG00000000587
myotis_lucifugus ENSMLUG00000015316
ursus_americanus ENSUAMG00000014941
ursus_maritimus ENSUMAG00000005127
ailuropoda_melanoleuca ENSAMEG00000001687
neovison_vison ENSNVIG00000008893
mustela_putorius ENSMPUG00000012444
canis_lupus ENSCAFG00020012649
canis_lupus ENSCAFG00000002036
vulpes_vulpes ENSVVUG00000029302
panthera_pardus ENSPPRG00000007625
panthera_tigris ENSPTIG00000013853
felis_catus ENSFCAG00000023001
sorex_araneus ENSSARG00000005817
erinaceus_europaeus ENSEEUG00000010497
choloepus_hoffmanni ENSCHOG00000000169
dasypus_novemcinctus ENSDNOG00000042799
loxodonta_africana ENSLAFG00000025617
procavia_capensis ENSPCAG00000012381
echinops_telfairi ENSETEG00000015260
ornithorhynchus_anatinus ENSOANG00000008274
xenopus_tropicalis ENSXETG00000001689
latimeria_chalumnae ENSLACG00000010837
denticeps_clupeoides ENSDCDG00000035528
clupea_harengus ENSCHAG00000002651
astyanax_mexicanus ENSAMXG00000010029
astyanax_mexicanus ENSAMXG00005001571
pygocentrus_nattereri ENSPNAG00000008860
ictalurus_punctatus ENSIPUG00000023805
electrophorus_electricus ENSEEEG00000006575
danio_rerio ENSDARG00000070052
hucho_hucho ENSHHUG00000030284
esox_lucius ENSELUG00000010350
monopterus_albus ENSMALG00000019679
mastacembelus_armatus ENSMAMG00000007725
anabas_testudineus ENSATEG00000016586
betta_splendens ENSBSLG00000021359
seriola_dumerili ENSSDUG00000006559
seriola_lalandi ENSSLDG00000004470
scophthalmus_maximus ENSSMAG00000004490
lates_calcarifer ENSLCAG00010004395
amphilophus_citrinellus ENSACIG00000012623
amphiprion_percula ENSAPEG00000015328
amphiprion_ocellaris ENSAOCG00000013365
acanthochromis_polyacanthus ENSAPOG00000023805
stegastes_partitus ENSSPAG00000013194
parambassis_ranga ENSPRNG00000020851
poecilia_formosa ENSPFOG00000012487
poecilia_latipinna ENSPLAG00000020472
poecilia_mexicana ENSPMEG00000000075
poecilia_reticulata ENSPREG00000018829
xiphophorus_maculatus ENSXMAG00000025787
xiphophorus_couchianus ENSXCOG00000008476
gambusia_affinis ENSGAFG00000009328
fundulus_heteroclitus ENSFHEG00000022915
cyprinodon_variegatus ENSCVAG00000001528
kryptolebias_marmoratus ENSKMAG00000003969
oryzias_latipes ENSORLG00020005897
oryzias_latipes ENSORLG00000015951
oryzias_latipes ENSORLG00015001382
oryzias_melastigma ENSOMEG00000014481
maylandia_zebra ENSMZEG00005003573
astatotilapia_calliptera ENSACLG00000007717
haplochromis_burtoni ENSHBUG00000012579
pundamilia_nyererei ENSPNYG00000021847
neolamprologus_brichardi ENSNBRG00000018258
oreochromis_niloticus ENSONIG00000001218
amphilophus_citrinellus ENSACIG00000012633
gouania_willdenowi ENSGWIG00000025937
larimichthys_crocea ENSLCRG00005015864
mola_mola ENSMMOG00000015651
labrus_bergylta ENSLBEG00000022955
cottoperca_gobio ENSCGOG00000017316
gasterosteus_aculeatus ENSGACG00000004820
cynoglossus_semilaevis ENSCSEG00000019023
takifugu_rubripes ENSTRUG00000006534
hippocampus_comes ENSHCOG00000019950
periophthalmus_magnuspinnatus ENSPMGG00000014626
gadus_morhua ENSGMOG00000005132
scleropages_formosus ENSSFOG00015014356
paramormyrops_kingsleyae ENSPKIG00000012265
monopterus_albus ENSMALG00000019184
mastacembelus_armatus ENSMAMG00000000227
anabas_testudineus ENSATEG00000001389
lates_calcarifer ENSLCAG00010022945
lates_calcarifer ENSLCAG00010025052
scophthalmus_maximus ENSSMAG00000014450
seriola_dumerili ENSSDUG00000007597
seriola_lalandi ENSSLDG00000002178
cottoperca_gobio ENSCGOG00000003152
larimichthys_crocea ENSLCRG00005015416
labrus_bergylta ENSLBEG00000004565
mola_mola ENSMMOG00000010208
maylandia_zebra ENSMZEG00005012754
astatotilapia_calliptera ENSACLG00000003092
haplochromis_burtoni ENSHBUG00000000351
pundamilia_nyererei ENSPNYG00000008466
neolamprologus_brichardi ENSNBRG00000007041
amphilophus_citrinellus ENSACIG00000009194
gouania_willdenowi ENSGWIG00000009220
cyprinodon_variegatus ENSCVAG00000018874
poecilia_latipinna ENSPLAG00000011282
kryptolebias_marmoratus ENSKMAG00000015790
amphiprion_percula ENSAPEG00000011090
amphiprion_ocellaris ENSAOCG00000017073
acanthochromis_polyacanthus ENSAPOG00000020893
amphiprion_percula ENSAPEG00000011110
parambassis_ranga ENSPRNG00000011500
betta_splendens ENSBSLG00000026594
cynoglossus_semilaevis ENSCSEG00000003495
hippocampus_comes ENSHCOG00000017328
tetraodon_nigroviridis ENSTNIG00000019317
takifugu_rubripes ENSTRUG00000023197
gadus_morhua ENSGMOG00000012765
hucho_hucho ENSHHUG00000050728
esox_lucius ENSELUG00000018873
xiphophorus_maculatus ENSXMAG00000023610
xiphophorus_couchianus ENSXCOG00000003875
gambusia_affinis ENSGAFG00000018473
periophthalmus_magnuspinnatus ENSPMGG00000000674
