drosophila_melanogaster FBgn0041707
caenorhabditis_elegans WBGene00011392
periophthalmus_magnuspinnatus ENSPMGG00000020945
mola_mola ENSMMOG00000015504
hippocampus_comes ENSHCOG00000008989
oryzias_latipes ENSORLG00000026625
oryzias_latipes ENSORLG00015013941
oryzias_latipes ENSORLG00020015938
oryzias_melastigma ENSOMEG00000002067
cynoglossus_semilaevis ENSCSEG00000003592
betta_splendens ENSBSLG00000019057
tetraodon_nigroviridis ENSTNIG00000012218
takifugu_rubripes ENSTRUG00000018017
scophthalmus_maximus ENSSMAG00000019357
anabas_testudineus ENSATEG00000021462
amphiprion_percula ENSAPEG00000007144
amphiprion_ocellaris ENSAOCG00000018495
acanthochromis_polyacanthus ENSAPOG00000016029
stegastes_partitus ENSSPAG00000015880
haplochromis_burtoni ENSHBUG00000011902
maylandia_zebra ENSMZEG00005004120
astatotilapia_calliptera ENSACLG00000026743
pundamilia_nyererei ENSPNYG00000001865
neolamprologus_brichardi ENSNBRG00000001943
oreochromis_niloticus ENSONIG00000005685
amphilophus_citrinellus ENSACIG00000009745
gouania_willdenowi ENSGWIG00000003801
kryptolebias_marmoratus ENSKMAG00000022139
seriola_lalandi ENSSLDG00000022953
seriola_dumerili ENSSDUG00000006471
lates_calcarifer ENSLCAG00010025422
larimichthys_crocea ENSLCRG00005019991
labrus_bergylta ENSLBEG00000015659
cottoperca_gobio ENSCGOG00000016539
gasterosteus_aculeatus ENSGACG00000007699
fundulus_heteroclitus ENSFHEG00000015365
cyprinodon_variegatus ENSCVAG00000003918
xiphophorus_maculatus ENSXMAG00000007696
xiphophorus_couchianus ENSXCOG00000001386
poecilia_formosa ENSPFOG00000016687
poecilia_mexicana ENSPMEG00000013065
poecilia_latipinna ENSPLAG00000013677
gambusia_affinis ENSGAFG00000003423
parambassis_ranga ENSPRNG00000020276
mastacembelus_armatus ENSMAMG00000002089
monopterus_albus ENSMALG00000021671
gadus_morhua ENSGMOG00000001443
hucho_hucho ENSHHUG00000000514
hucho_hucho ENSHHUG00000029660
esox_lucius ENSELUG00000019157
denticeps_clupeoides ENSDCDG00000018460
clupea_harengus ENSCHAG00000011427
astyanax_mexicanus ENSAMXG00000004801
astyanax_mexicanus ENSAMXG00005006276
pygocentrus_nattereri ENSPNAG00000023468
electrophorus_electricus ENSEEEG00000010408
ictalurus_punctatus ENSIPUG00000023546
danio_rerio ENSDARG00000077045
danio_rerio ENSDARG00000032126
paramormyrops_kingsleyae ENSPKIG00000002463
scleropages_formosus ENSSFOG00015009375
ornithorhynchus_anatinus ENSOANG00000002652
lepisosteus_oculatus ENSLOCG00000012605
erpetoichthys_calabaricus ENSECRG00000022181
latimeria_chalumnae ENSLACG00000006534
callorhinchus_milii ENSCMIG00000009857
vombatus_ursinus ENSVURG00010008855
phascolarctos_cinereus ENSPCIG00000037225
sarcophilus_harrisii ENSSHAG00000015952
monodelphis_domestica ENSMODG00000039609
choloepus_hoffmanni ENSCHOG00000005187
dasypus_novemcinctus ENSDNOG00000034355
loxodonta_africana ENSLAFG00000005236
echinops_telfairi ENSETEG00000001557
marmota_marmota ENSMMMG00000021566
