apteryx_haastii ENSAHAG00000008436
apteryx_owenii ENSAOWG00000018849
apteryx_rowi ENSARWG00000000736
dromaius_novaehollandiae ENSDNVG00000017925
nothoprocta_perdicaria ENSNPEG00000003325
manacus_vitellinus ENSMVIG00005013095
lepidothrix_coronata ENSLCOG00000001224
lonchura_striata ENSLSDG00000004047
taeniopygia_guttata ENSTGUG00000006487
serinus_canaria ENSSCAG00000000563
zonotrichia_albicollis ENSZALG00000003538
junco_hyemalis ENSJHYG00000014611
cyanistes_caeruleus ENSCCEG00000018469
parus_major ENSPMJG00000018160
ficedula_albicollis ENSFALG00000013544
melopsittacus_undulatus ENSMUNG00000008660
calidris_pygmaea ENSCPGG00000005530
calidris_pugnax ENSCPUG00000005367
anser_brachyrhynchus ENSABRG00000013671
anas_platyrhynchos ENSAPLG00000010604
gallus_gallus ENSGALG00000041273
coturnix_japonica ENSCJPG00005017975
meleagris_gallopavo ENSMGAG00000002315
numida_meleagris ENSNMEG00000001729
crocodylus_porosus ENSCPRG00005003966
chelonoidis_abingdonii ENSCABG00000012465
gopherus_agassizii ENSGAGG00000013128
chrysemys_picta ENSCPBG00000006585
pelodiscus_sinensis ENSPSIG00000004905
pogona_vitticeps ENSPVIG00000002310
anolis_carolinensis ENSACAG00000002362
notechis_scutatus ENSNSUG00000016734
salvator_merianae ENSSMRG00000005025
sphenodon_punctatus ENSSPUG00000008268
bos_indicus ENSBIXG00000013649
bos_indicus ENSBIXG00005010814
bos_mutus ENSBMUG00000001092
bos_taurus ENSBTAG00000021903
bison_bison ENSBBBG00000008821
ovis_aries ENSOARG00000006230
capra_hircus ENSCHIG00000019470
tursiops_truncatus ENSTTRG00000016375
sus_scrofa ENSSSCG00000001091
vicugna_pacos ENSVPAG00000008187
ursus_maritimus ENSUMAG00000020098
ursus_americanus ENSUAMG00000010761
ailuropoda_melanoleuca ENSAMEG00000010232
neovison_vison ENSNVIG00000007385
mustela_putorius ENSMPUG00000004572
canis_lupus ENSCAFG00000010398
canis_lupus ENSCAFG00020010003
vulpes_vulpes ENSVVUG00000002541
felis_catus ENSFCAG00000048384
equus_asinus ENSEASG00005007693
equus_caballus ENSECAG00000024068
erinaceus_europaeus ENSEEUG00000014021
pan_troglodytes ENSPTRG00000017777
pan_paniscus ENSPPAG00000029853
homo_sapiens ENSG00000137261
gorilla_gorilla ENSGGOG00000006644
pongo_abelii ENSPPYG00000016281
nomascus_leucogenys ENSNLEG00000002214
piliocolobus_tephrosceles ENSPTEG00000005788
rhinopithecus_bieti ENSRBIG00000035332
colobus_angolensis ENSCANG00000042774
papio_anubis ENSPANG00000010500
theropithecus_gelada ENSTGEG00000020140
mandrillus_leucophaeus ENSMLEG00000041366
macaca_mulatta ENSMMUG00000019364
macaca_fascicularis ENSMFAG00000041252
chlorocebus_sabaeus ENSCSAG00000007757
cercocebus_atys ENSCATG00000044020
macaca_nemestrina ENSMNEG00000009237
rhinopithecus_roxellana ENSRROG00000044080
cebus_capucinus ENSCCAG00000037722
saimiri_boliviensis ENSSBOG00000019706
callithrix_jacchus ENSCJAG00000006084
aotus_nancymaae ENSANAG00000022876
carlito_syrichta ENSTSYG00000014235
microcebus_murinus ENSMICG00000011428
prolemur_simus ENSPSMG00000010476
propithecus_coquereli ENSPCOG00000027200
otolemur_garnettii ENSOGAG00000010747
cricetulus_griseus ENSCGRG00000014963
cricetulus_griseus ENSCGRG00001004693
cricetulus_griseus ENSCGRG00015005585
mesocricetus_auratus ENSMAUG00000014288
microtus_ochrogaster ENSMOCG00000006036
peromyscus_maniculatus ENSPEMG00000007610
mus_spretus MGP_SPRETEiJ_G0019221
mus_musculus ENSMUSG00000006711
mus_spicilegus ENSMSIG00000028215
mus_caroli MGP_CAROLIEiJ_G0018355
mus_pahari MGP_PahariEiJ_G0019418
rattus_norvegicus ENSRNOG00000018141
meriones_unguiculatus ENSMUGG00000003561
chinchilla_lanigera ENSCLAG00000002125
octodon_degus ENSODEG00000013792
cavia_aperea ENSCAPG00000007214
cavia_porcellus ENSCPOG00000014745
heterocephalus_glaber ENSHGLG00000008995
heterocephalus_glaber ENSHGLG00100012371
fukomys_damarensis ENSFDAG00000012529
castor_canadensis ENSCCNG00000004713
dipodomys_ordii ENSDORG00000006683
urocitellus_parryii ENSUPAG00010006432
ictidomys_tridecemlineatus ENSSTOG00000030664
spermophilus_dauricus ENSSDAG00000004114
marmota_marmota ENSMMMG00000000599
oryctolagus_cuniculus ENSOCUG00000000671
ochotona_princeps ENSOPRG00000001317
loxodonta_africana ENSLAFG00000009860
procavia_capensis ENSPCAG00000003222
phascolarctos_cinereus ENSPCIG00000007317
vombatus_ursinus ENSVURG00010000990
notamacropus_eugenii ENSMEUG00000012583
sarcophilus_harrisii ENSSHAG00000004593
xenopus_tropicalis ENSXETG00000003541
latimeria_chalumnae ENSLACG00000005040
denticeps_clupeoides ENSDCDG00000005594
clupea_harengus ENSCHAG00000010392
astyanax_mexicanus ENSAMXG00000015657
astyanax_mexicanus ENSAMXG00005003548
pygocentrus_nattereri ENSPNAG00000022182
ictalurus_punctatus ENSIPUG00000020721
electrophorus_electricus ENSEEEG00000023031
danio_rerio ENSDARG00000103001
hucho_hucho ENSHHUG00000030373
hucho_hucho ENSHHUG00000030366
hucho_hucho ENSHHUG00000027868
esox_lucius ENSELUG00000009358
larimichthys_crocea ENSLCRG00005006282
mola_mola ENSMMOG00000018350
cottoperca_gobio ENSCGOG00000014505
gasterosteus_aculeatus ENSGACG00000002958
lates_calcarifer ENSLCAG00010012090
lates_calcarifer ENSLCAG00010013396
lates_calcarifer ENSLCAG00010018667
scophthalmus_maximus ENSSMAG00000018097
seriola_dumerili ENSSDUG00000021318
seriola_lalandi ENSSLDG00000009113
