phascolarctos_cinereus ENSPCIG00000000961
notamacropus_eugenii ENSMEUG00000012930
monodelphis_domestica ENSMODG00000017948
sarcophilus_harrisii ENSSHAG00000015669
pan_troglodytes ENSPTRG00000000514
pan_paniscus ENSPPAG00000039097
homo_sapiens ENSG00000116544
gorilla_gorilla ENSGGOG00000013343
pongo_abelii ENSPPYG00000001564
nomascus_leucogenys ENSNLEG00000003515
piliocolobus_tephrosceles ENSPTEG00000020902
colobus_angolensis_palliatus ENSCANG00000031500
rhinopithecus_roxellana ENSRROG00000033261
rhinopithecus_bieti ENSRBIG00000029580
theropithecus_gelada ENSTGEG00000018090
papio_anubis ENSPANG00000018879
cercocebus_atys ENSCATG00000021045
mandrillus_leucophaeus ENSMLEG00000036514
macaca_fascicularis ENSMFAG00000038442
macaca_mulatta ENSMMUG00000004998
macaca_nemestrina ENSMNEG00000007661
chlorocebus_sabaeus ENSCSAG00000001078
cebus_capucinus ENSCCAG00000021266
callithrix_jacchus ENSCJAG00000001385
saimiri_boliviensis_boliviensis ENSSBOG00000010360
aotus_nancymaae ENSANAG00000022630
carlito_syrichta ENSTSYG00000030000
microcebus_murinus ENSMICG00000016585
prolemur_simus ENSPSMG00000021200
propithecus_coquereli ENSPCOG00000022750
otolemur_garnettii ENSOGAG00000003530
tupaia_belangeri ENSTBEG00000005198
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027471
mus_spicilegus ENSMSIG00000017193
mus_musculus ENSMUSG00000042388
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026491
mus_pahari MGP_PahariEiJ_G0028822
rattus_norvegicus ENSRNOG00000014302
meriones_unguiculatus ENSMUGG00000025827
peromyscus_maniculatus_bairdii ENSPEMG00000013616
microtus_ochrogaster ENSMOCG00000017605
cricetulus_griseus_crigri-picr ENSCGRG00015008103
cricetulus_griseus_chok1gshd ENSCGRG00001004924
cricetulus_griseus_crigri ENSCGRG00000011349
mesocricetus_auratus ENSMAUG00000015862
nannospalax_galili ENSNGAG00000019390
jaculus_jaculus ENSJJAG00000019376
castor_canadensis ENSCCNG00000022263
dipodomys_ordii ENSDORG00000016290
heterocephalus_glaber_female ENSHGLG00000010893
heterocephalus_glaber_male ENSHGLG00100011425
fukomys_damarensis ENSFDAG00000015447
cavia_porcellus ENSCPOG00000026669
cavia_aperea ENSCAPG00000011015
octodon_degus ENSODEG00000004599
chinchilla_lanigera ENSCLAG00000016598
ictidomys_tridecemlineatus ENSSTOG00000007641
urocitellus_parryii ENSUPAG00010000906
marmota_marmota_marmota ENSMMMG00000008167
ochotona_princeps ENSOPRG00000006800
oryctolagus_cuniculus ENSOCUG00000012229
pteropus_vampyrus ENSPVAG00000002215
myotis_lucifugus ENSMLUG00000013681
erinaceus_europaeus ENSEEUG00000005306
equus_asinus_asinus ENSEASG00005011999
equus_caballus ENSECAG00000018778
bos_taurus ENSBTAG00000013867
bos_mutus ENSBMUG00000005464
bison_bison_bison ENSBBBG00000021417
capra_hircus ENSCHIG00000023308
ovis_aries ENSOARG00000019415
tursiops_truncatus ENSTTRG00000016122
sus_scrofa ENSSSCG00000040173
mustela_putorius_furo ENSMPUG00000014953
neovison_vison ENSNVIG00000011564
canis_lupus_familiaris ENSCAFG00000003602
vulpes_vulpes ENSVVUG00000000986
canis_lupus_dingo ENSCAFG00020010742
ursus_americanus ENSUAMG00000019675
ailuropoda_melanoleuca ENSAMEG00000000892
panthera_pardus ENSPPRG00000003857
panthera_tigris_altaica ENSPTIG00000017431
felis_catus ENSFCAG00000014060
dasypus_novemcinctus ENSDNOG00000019762
loxodonta_africana ENSLAFG00000013115
