apteryx_owenii ENSAOWG00000014677
apteryx_rowi ENSARWG00000009878
apteryx_haastii ENSAHAG00000013245
dromaius_novaehollandiae ENSDNVG00000019068
nothoprocta_perdicaria ENSNPEG00000015802
serinus_canaria ENSSCAG00000000290
lonchura_striata_domestica ENSLSDG00000013700
junco_hyemalis ENSJHYG00000003407
anas_platyrhynchos_platyrhynchos ENSAPLG00000030824
calidris_pygmaea ENSCPGG00000007284
coturnix_japonica ENSCJPG00005010480
numida_meleagris ENSNMEG00000010233
calidris_pugnax ENSCPUG00000010343
manacus_vitellinus ENSMVIG00005011583
lepidothrix_coronata ENSLCOG00000008646
crocodylus_porosus ENSCPRG00005013699
salvator_merianae ENSSMRG00000008147
