gopherus_agassizii ENSGAGG00000010326
chelonoidis_abingdonii ENSCABG00000010440
chrysemys_picta_bellii ENSCPBG00000018460
pelodiscus_sinensis ENSPSIG00000015234
crocodylus_porosus ENSCPRG00005019195
lonchura_striata_domestica ENSLSDG00000017798
serinus_canaria ENSSCAG00000012714
cyanistes_caeruleus ENSCCEG00000024352
parus_major ENSPMJG00000005093
ficedula_albicollis ENSFALG00000009057
zonotrichia_albicollis ENSZALG00000017798
junco_hyemalis ENSJHYG00000006125
lepidothrix_coronata ENSLCOG00000000886
manacus_vitellinus ENSMVIG00005015008
melopsittacus_undulatus ENSMUNG00000000606
calidris_pygmaea ENSCPGG00000017726
calidris_pygmaea ENSCPGG00000017789
calidris_pugnax ENSCPUG00000012775
anser_brachyrhynchus ENSABRG00000000173
anas_platyrhynchos_platyrhynchos ENSAPLG00000005118
gallus_gallus ENSGALG00000004695
coturnix_japonica ENSCJPG00005012244
meleagris_gallopavo ENSMGAG00000004416
numida_meleagris ENSNMEG00000013420
apteryx_haastii ENSAHAG00000011777
apteryx_owenii ENSAOWG00000017319
apteryx_rowi ENSARWG00000001807
dromaius_novaehollandiae ENSDNVG00000006280
nothoprocta_perdicaria ENSNPEG00000004240
anolis_carolinensis ENSACAG00000009093
pogona_vitticeps ENSPVIG00000014142
notechis_scutatus ENSNSUG00000018717
salvator_merianae ENSSMRG00000014847
sphenodon_punctatus ENSSPUG00000002830
dasypus_novemcinctus ENSDNOG00000007042
choloepus_hoffmanni ENSCHOG00000000135
loxodonta_africana ENSLAFG00000002193
procavia_capensis ENSPCAG00000008444
echinops_telfairi ENSETEG00000017214
castor_canadensis ENSCCNG00000009435
dipodomys_ordii ENSDORG00000000221
cricetulus_griseus_chok1gshd ENSCGRG00001014317
cricetulus_griseus_crigri ENSCGRG00000011642
cricetulus_griseus_crigri-picr ENSCGRG00015000827
mesocricetus_auratus ENSMAUG00000020043
peromyscus_maniculatus_bairdii ENSPEMG00000017291
microtus_ochrogaster ENSMOCG00000021149
mus_musculus ENSMUSG00000043631
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019385
mus_spicilegus ENSMSIG00000028453
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018505
mus_pahari MGP_PahariEiJ_G0019571
rattus_norvegicus ENSRNOG00000031716
rattus_norvegicus ENSRNOG00000045684
meriones_unguiculatus ENSMUGG00000024699
nannospalax_galili ENSNGAG00000011706
jaculus_jaculus ENSJJAG00000012441
urocitellus_parryii ENSUPAG00010007408
ictidomys_tridecemlineatus ENSSTOG00000015223
spermophilus_dauricus ENSSDAG00000018988
marmota_marmota_marmota ENSMMMG00000006158
chinchilla_lanigera ENSCLAG00000001449
octodon_degus ENSODEG00000010821
cavia_porcellus ENSCPOG00000026773
cavia_aperea ENSCAPG00000011009
heterocephalus_glaber_female ENSHGLG00000008935
fukomys_damarensis ENSFDAG00000007197
oryctolagus_cuniculus ENSOCUG00000008288
ochotona_princeps ENSOPRG00000015582
pan_paniscus ENSPPAG00000033779
pan_troglodytes ENSPTRG00000021114
homo_sapiens ENSG00000106823
gorilla_gorilla ENSGGOG00000013631
pongo_abelii ENSPPYG00000019380
nomascus_leucogenys ENSNLEG00000016451
papio_anubis ENSPANG00000024730
theropithecus_gelada ENSTGEG00000002693
macaca_fascicularis ENSMFAG00000034111
macaca_nemestrina ENSMNEG00000044237
cercocebus_atys ENSCATG00000033612
mandrillus_leucophaeus ENSMLEG00000038449
chlorocebus_sabaeus ENSCSAG00000007211
piliocolobus_tephrosceles ENSPTEG00000038050
colobus_angolensis_palliatus ENSCANG00000000301
rhinopithecus_roxellana ENSRROG00000039779
rhinopithecus_bieti ENSRBIG00000042853
saimiri_boliviensis_boliviensis ENSSBOG00000017753
cebus_capucinus ENSCCAG00000028257
callithrix_jacchus ENSCJAG00000020502
aotus_nancymaae ENSANAG00000036180
carlito_syrichta ENSTSYG00000003534
propithecus_coquereli ENSPCOG00000024985
microcebus_murinus ENSMICG00000003193
prolemur_simus ENSPSMG00000009656
otolemur_garnettii ENSOGAG00000015031
pteropus_vampyrus ENSPVAG00000010587
myotis_lucifugus ENSMLUG00000015238
ursus_americanus ENSUAMG00000013870
ursus_maritimus ENSUMAG00000015533
ailuropoda_melanoleuca ENSAMEG00000013536
neovison_vison ENSNVIG00000016694
mustela_putorius_furo ENSMPUG00000004720
canis_lupus_dingo ENSCAFG00020009451
canis_lupus_familiaris ENSCAFG00000002301
vulpes_vulpes ENSVVUG00000005364
panthera_pardus ENSPPRG00000008446
panthera_tigris_altaica ENSPTIG00000015021
felis_catus ENSFCAG00000012118
ovis_aries ENSOARG00000008233
capra_hircus ENSCHIG00000017909
bos_mutus ENSBMUG00000009138
bos_taurus ENSBTAG00000024081
bison_bison_bison ENSBBBG00000011657
tursiops_truncatus ENSTTRG00000008266
sus_scrofa ENSSSCG00000028549
vicugna_pacos ENSVPAG00000003900
equus_caballus ENSECAG00000019717
equus_asinus_asinus ENSEASG00005013681
erinaceus_europaeus ENSEEUG00000013776
sorex_araneus ENSSARG00000012147
phascolarctos_cinereus ENSPCIG00000010433
notamacropus_eugenii ENSMEUG00000006071
sarcophilus_harrisii ENSSHAG00000000081
monodelphis_domestica ENSMODG00000022706
ornithorhynchus_anatinus ENSOANG00000006388
xenopus_tropicalis ENSXETG00000020918
latimeria_chalumnae ENSLACG00000018857
scophthalmus_maximus ENSSMAG00000003984
cynoglossus_semilaevis ENSCSEG00000012763
labrus_bergylta ENSLBEG00000026256
seriola_lalandi_dorsalis ENSSLDG00000006959
seriola_dumerili ENSSDUG00000019355
mastacembelus_armatus ENSMAMG00000000941
anabas_testudineus ENSATEG00000002173
poecilia_formosa ENSPFOG00000002371
poecilia_mexicana ENSPMEG00000018763
poecilia_latipinna ENSPLAG00000016001
poecilia_reticulata ENSPREG00000010041
xiphophorus_maculatus ENSXMAG00000010488
gambusia_affinis ENSGAFG00000001821
fundulus_heteroclitus ENSFHEG00000017901
cyprinodon_variegatus ENSCVAG00000009903
kryptolebias_marmoratus ENSKMAG00000005581
oryzias_latipes ENSORLG00000027442
oryzias_latipes ENSORLG00020010548
oryzias_latipes_asm223469v1 ENSORLG00015007062
oryzias_melastigma ENSOMEG00000003954
amphiprion_ocellaris ENSAOCG00000014729
amphiprion_percula ENSAPEG00000023682
acanthochromis_polyacanthus ENSAPOG00000015711
stegastes_partitus ENSSPAG00000019937
maylandia_zebra ENSMZEG00005017079
astatotilapia_calliptera ENSACLG00000004534
pundamilia_nyererei ENSPNYG00000022127
haplochromis_burtoni ENSHBUG00000014436
neolamprologus_brichardi ENSNBRG00000012838
oreochromis_niloticus ENSONIG00000000475
gasterosteus_aculeatus ENSGACG00000004058
mola_mola ENSMMOG00000013545
monopterus_albus ENSMALG00000022666
takifugu_rubripes ENSTRUG00000009473
tetraodon_nigroviridis ENSTNIG00000002670
periophthalmus_magnuspinnatus ENSPMGG00000017082
gadus_morhua ENSGMOG00000002834
esox_lucius ENSELUG00000000561
pygocentrus_nattereri ENSPNAG00000008055
astyanax_mexicanus ENSAMXG00000042639
ictalurus_punctatus ENSIPUG00000011082
scleropages_formosus ENSSFOG00015002312
paramormyrops_kingsleyae ENSPKIG00000025120
lepisosteus_oculatus ENSLOCG00000013843
eptatretus_burgeri ENSEBUG00000012155
