apteryx_owenii ENSAOWG00000012503
apteryx_rowi ENSARWG00000016450
apteryx_haastii ENSAHAG00000010064
dromaius_novaehollandiae ENSDNVG00000018685
nothoprocta_perdicaria ENSNPEG00000008125
zonotrichia_albicollis ENSZALG00000015293
junco_hyemalis ENSJHYG00000011834
serinus_canaria ENSSCAG00000013100
lonchura_striata ENSLSDG00000013246
taeniopygia_guttata ENSTGUG00000005577
cyanistes_caeruleus ENSCCEG00000024472
parus_major ENSPMJG00000019735
ficedula_albicollis ENSFALG00000004135
lepidothrix_coronata ENSLCOG00000005916
manacus_vitellinus ENSMVIG00005011733
melopsittacus_undulatus ENSMUNG00000013090
calidris_pygmaea ENSCPGG00000013342
calidris_pugnax ENSCPUG00000000911
gallus_gallus ENSGALG00000027991
coturnix_japonica ENSCJPG00005013105
meleagris_gallopavo ENSMGAG00000011420
numida_meleagris ENSNMEG00000022895
anser_brachyrhynchus ENSABRG00000022158
crocodylus_porosus ENSCPRG00005018896
gopherus_agassizii ENSGAGG00000019820
chelonoidis_abingdonii ENSCABG00000021949
chrysemys_picta ENSCPBG00000013217
pelodiscus_sinensis ENSPSIG00000017998
anolis_carolinensis ENSACAG00000012954
pogona_vitticeps ENSPVIG00000021436
notechis_scutatus ENSNSUG00000012171
salvator_merianae ENSSMRG00000011158
sphenodon_punctatus ENSSPUG00000015501
loxodonta_africana ENSLAFG00000017623
procavia_capensis ENSPCAG00000015749
echinops_telfairi ENSETEG00000007373
dasypus_novemcinctus ENSDNOG00000001767
cavia_porcellus ENSCPOG00000002562
cavia_aperea ENSCAPG00000015154
chinchilla_lanigera ENSCLAG00000007759
heterocephalus_glaber ENSHGLG00000015642
heterocephalus_glaber ENSHGLG00100017665
fukomys_damarensis ENSFDAG00000013870
octodon_degus ENSODEG00000008937
chinchilla_lanigera ENSCLAG00000017405
urocitellus_parryii ENSUPAG00010012373
spermophilus_dauricus ENSSDAG00000020172
ictidomys_tridecemlineatus ENSSTOG00000006562
marmota_marmota ENSMMMG00000019755
castor_canadensis ENSCCNG00000001996
dipodomys_ordii ENSDORG00000008314
mus_spicilegus ENSMSIG00000018759
mus_musculus ENSMUSG00000033257
mus_spretus MGP_SPRETEiJ_G0015077
mus_caroli MGP_CAROLIEiJ_G0014271
mus_pahari MGP_PahariEiJ_G0027509
rattus_norvegicus ENSRNOG00000017129
meriones_unguiculatus ENSMUGG00000003720
peromyscus_maniculatus ENSPEMG00000015183
microtus_ochrogaster ENSMOCG00000022947
cricetulus_griseus ENSCGRG00001020353
cricetulus_griseus ENSCGRG00000012732
cricetulus_griseus ENSCGRG00015003406
mesocricetus_auratus ENSMAUG00000013354
nannospalax_galili ENSNGAG00000020292
jaculus_jaculus ENSJJAG00000022044
oryctolagus_cuniculus ENSOCUG00000023236
ochotona_princeps ENSOPRG00000006068
pan_paniscus ENSPPAG00000027434
pan_troglodytes ENSPTRG00000012927
homo_sapiens ENSG00000135912
gorilla_gorilla ENSGGOG00000001914
pongo_abelii ENSPPYG00000013182
nomascus_leucogenys ENSNLEG00000008904
colobus_angolensis ENSCANG00000000595
piliocolobus_tephrosceles ENSPTEG00000039138
rhinopithecus_bieti ENSRBIG00000032517
rhinopithecus_roxellana ENSRROG00000036492
theropithecus_gelada ENSTGEG00000011547
papio_anubis ENSPANG00000008977
cercocebus_atys ENSCATG00000036114
macaca_fascicularis ENSMFAG00000000211
macaca_mulatta ENSMMUG00000006755
macaca_nemestrina ENSMNEG00000040167
mandrillus_leucophaeus ENSMLEG00000028441
chlorocebus_sabaeus ENSCSAG00000008654
cebus_capucinus ENSCCAG00000033755
saimiri_boliviensis ENSSBOG00000029426
callithrix_jacchus ENSCJAG00000011294
aotus_nancymaae ENSANAG00000030178
carlito_syrichta ENSTSYG00000010347
prolemur_simus ENSPSMG00000025027
propithecus_coquereli ENSPCOG00000023937
microcebus_murinus ENSMICG00000005204
otolemur_garnettii ENSOGAG00000004192
tupaia_belangeri ENSTBEG00000012900
pteropus_vampyrus ENSPVAG00000017160
myotis_lucifugus ENSMLUG00000007509
capra_hircus ENSCHIG00000022274
ovis_aries ENSOARG00000019690
bos_indicus ENSBIXG00005022832
bos_indicus ENSBIXG00000019064
bos_taurus ENSBTAG00000018415
bos_mutus ENSBMUG00000025991
bison_bison ENSBBBG00000009504
tursiops_truncatus ENSTTRG00000002109
sus_scrofa ENSSSCG00000016201
vicugna_pacos ENSVPAG00000012277
ursus_americanus ENSUAMG00000021237
ursus_maritimus ENSUMAG00000019111
neovison_vison ENSNVIG00000022578
mustela_putorius ENSMPUG00000016547
canis_lupus ENSCAFG00020027046
vulpes_vulpes ENSVVUG00000001146
panthera_pardus ENSPPRG00000008390
panthera_tigris ENSPTIG00000021669
felis_catus ENSFCAG00000038954
equus_asinus ENSEASG00005012028
erinaceus_europaeus ENSEEUG00000009993
vombatus_ursinus ENSVURG00010002059
phascolarctos_cinereus ENSPCIG00000016128
notamacropus_eugenii ENSMEUG00000004594
sarcophilus_harrisii ENSSHAG00000015496
monodelphis_domestica ENSMODG00000015375
xenopus_tropicalis ENSXETG00000017645
latimeria_chalumnae ENSLACG00000015588
pygocentrus_nattereri ENSPNAG00000011221
astyanax_mexicanus ENSAMXG00000016816
ictalurus_punctatus ENSIPUG00000011178
danio_rerio ENSDARG00000078935
denticeps_clupeoides ENSDCDG00000003290
hucho_hucho ENSHHUG00000006080
hucho_hucho ENSHHUG00000049452
esox_lucius ENSELUG00000011554
paramormyrops_kingsleyae ENSPKIG00000002839
scleropages_formosus ENSSFOG00015017279
tetraodon_nigroviridis ENSTNIG00000015648
takifugu_rubripes ENSTRUG00000007930
mola_mola ENSMMOG00000019367
gasterosteus_aculeatus ENSGACG00000008393
labrus_bergylta ENSLBEG00000010119
cyprinodon_variegatus ENSCVAG00000008576
fundulus_heteroclitus ENSFHEG00000006203
xiphophorus_maculatus ENSXMAG00000005106
xiphophorus_couchianus ENSXCOG00000016837
gambusia_affinis ENSGAFG00000005984
poecilia_latipinna ENSPLAG00000004814
poecilia_formosa ENSPFOG00000018597
poecilia_mexicana ENSPMEG00000004986
poecilia_reticulata ENSPREG00000015995
kryptolebias_marmoratus ENSKMAG00000006401
oryzias_latipes ENSORLG00015007306
oryzias_latipes ENSORLG00020011037
oryzias_latipes ENSORLG00000018211
