chelonoidis_abingdonii ENSCABG00000001232
gopherus_agassizii ENSGAGG00000013578
chrysemys_picta_bellii ENSCPBG00000020474
pelodiscus_sinensis ENSPSIG00000011733
crocodylus_porosus ENSCPRG00005012365
anolis_carolinensis ENSACAG00000003256
pogona_vitticeps ENSPVIG00000021258
notechis_scutatus ENSNSUG00000013336
salvator_merianae ENSSMRG00000013124
sphenodon_punctatus ENSSPUG00000005112
notamacropus_eugenii ENSMEUG00000013050
phascolarctos_cinereus ENSPCIG00000022213
sarcophilus_harrisii ENSSHAG00000017242
monodelphis_domestica ENSMODG00000008989
myotis_lucifugus ENSMLUG00000010946
mustela_putorius_furo ENSMPUG00000005845
equus_asinus_asinus ENSEASG00005022490
equus_caballus ENSECAG00000017219
capra_hircus ENSCHIG00000024542
ovis_aries ENSOARG00000012494
bos_mutus ENSBMUG00000023255
bos_taurus ENSBTAG00000015614
bison_bison_bison ENSBBBG00000012639
tursiops_truncatus ENSTTRG00000008548
sus_scrofa ENSSSCG00000009308
vicugna_pacos ENSVPAG00000010270
pteropus_vampyrus ENSPVAG00000001672
canis_lupus_dingo ENSCAFG00020025302
canis_lupus_familiaris ENSCAFG00000006782
vulpes_vulpes ENSVVUG00000009209
ursus_maritimus ENSUMAG00000016959
ursus_americanus ENSUAMG00000011837
ailuropoda_melanoleuca ENSAMEG00000015845
panthera_tigris_altaica ENSPTIG00000018500
panthera_pardus ENSPPRG00000002783
felis_catus ENSFCAG00000011821
sorex_araneus ENSSARG00000007804
erinaceus_europaeus ENSEEUG00000011497
cebus_capucinus ENSCCAG00000020368
saimiri_boliviensis_boliviensis ENSSBOG00000025148
callithrix_jacchus ENSCJAG00000019379
aotus_nancymaae ENSANAG00000028866
pan_paniscus ENSPPAG00000027444
pan_troglodytes ENSPTRG00000005733
homo_sapiens ENSG00000139517
gorilla_gorilla ENSGGOG00000016167
pongo_abelii ENSPPYG00000005237
nomascus_leucogenys ENSNLEG00000000345
rhinopithecus_bieti ENSRBIG00000028850
rhinopithecus_roxellana ENSRROG00000044722
piliocolobus_tephrosceles ENSPTEG00000018207
colobus_angolensis_palliatus ENSCANG00000031825
macaca_nemestrina ENSMNEG00000040860
macaca_fascicularis ENSMFAG00000045245
cercocebus_atys ENSCATG00000035354
mandrillus_leucophaeus ENSMLEG00000039062
theropithecus_gelada ENSTGEG00000019923
