apteryx_haastii ENSAHAG00000017541
apteryx_rowi ENSARWG00000014094
nothoprocta_perdicaria ENSNPEG00000013285
serinus_canaria ENSSCAG00000002798
propithecus_coquereli ENSPCOG00000009098
prolemur_simus ENSPSMG00000006865
prolemur_simus ENSPSMG00000016770
rhinopithecus_roxellana ENSRROG00000030493
piliocolobus_tephrosceles ENSPTEG00000029750
spermophilus_dauricus ENSSDAG00000003340
spermophilus_dauricus ENSSDAG00000003354
marmota_marmota ENSMMMG00000002558
urocitellus_parryii ENSUPAG00010004654
marmota_marmota ENSMMMG00000005559
tupaia_belangeri ENSTBEG00000006770
takifugu_rubripes ENSTRUG00000024054
