takifugu_rubripes ENSTRUG00000006131
tetraodon_nigroviridis ENSTNIG00000002504
mola_mola ENSMMOG00000018231
periophthalmus_magnuspinnatus ENSPMGG00000006655
oryzias_latipes ENSORLG00020013241
oryzias_latipes ENSORLG00000018136
oryzias_latipes ENSORLG00015010921
oryzias_melastigma ENSOMEG00000010590
amphiprion_percula ENSAPEG00000019427
amphiprion_ocellaris ENSAOCG00000001599
acanthochromis_polyacanthus ENSAPOG00000022012
stegastes_partitus ENSSPAG00000018615
parambassis_ranga ENSPRNG00000007402
poecilia_formosa ENSPFOG00000015994
poecilia_latipinna ENSPLAG00000000881
poecilia_mexicana ENSPMEG00000018229
poecilia_reticulata ENSPREG00000014913
gambusia_affinis ENSGAFG00000019450
xiphophorus_maculatus ENSXMAG00000009744
xiphophorus_couchianus ENSXCOG00000019698
cyprinodon_variegatus ENSCVAG00000022117
fundulus_heteroclitus ENSFHEG00000014683
kryptolebias_marmoratus ENSKMAG00000002710
maylandia_zebra ENSMZEG00005014395
astatotilapia_calliptera ENSACLG00000014676
haplochromis_burtoni ENSHBUG00000010200
pundamilia_nyererei ENSPNYG00000004479
oreochromis_niloticus ENSONIG00000018817
amphilophus_citrinellus ENSACIG00000009886
seriola_dumerili ENSSDUG00000002927
seriola_lalandi ENSSLDG00000008360
lates_calcarifer ENSLCAG00010025980
mastacembelus_armatus ENSMAMG00000002949
monopterus_albus ENSMALG00000016493
anabas_testudineus ENSATEG00000004049
betta_splendens ENSBSLG00000014700
labrus_bergylta ENSLBEG00000020642
larimichthys_crocea ENSLCRG00005003839
gadus_morhua ENSGMOG00000003115
hucho_hucho ENSHHUG00000021049
danio_rerio ENSDARG00000019564
