caenorhabditis_elegans_strain_n2 WBGene00001036
drosophila_melanogaster FBgn0035852
drosophila_melanogaster FBgn0032474
piliocolobus_tephrosceles ENSPTEG00000006396
piliocolobus_tephrosceles ENSPTEG00000006434
piliocolobus_tephrosceles ENSPTEG00000009472
lepisosteus_oculatus ENSLOCG00000011076
latimeria_chalumnae ENSLACG00000013934
poecilia_formosa ENSPFOG00000023050
gambusia_affinis ENSGAFG00000002132
amphiprion_ocellaris ENSAOCG00000021793
ciona_intestinalis ENSCING00000014124
ciona_savignyi ENSCSAVG00000009142
