gopherus_agassizii ENSGAGG00000002676
chelonoidis_abingdonii ENSCABG00000005460
chrysemys_picta_bellii ENSCPBG00000003567
pelodiscus_sinensis ENSPSIG00000003088
crocodylus_porosus ENSCPRG00005013834
apteryx_owenii ENSAOWG00000018756
apteryx_rowi ENSARWG00000004680
apteryx_haastii ENSAHAG00000007901
dromaius_novaehollandiae ENSDNVG00000017472
nothoprocta_perdicaria ENSNPEG00000015048
anas_platyrhynchos_platyrhynchos ENSAPLG00000008956
anser_brachyrhynchus ENSABRG00000002435
gallus_gallus ENSGALG00000009270
coturnix_japonica ENSCJPG00005017731
numida_meleagris ENSNMEG00000022230
calidris_pygmaea ENSCPGG00000017182
calidris_pugnax ENSCPUG00000004987
zonotrichia_albicollis ENSZALG00000017702
manacus_vitellinus ENSMVIG00005001546
lonchura_striata_domestica ENSLSDG00000010972
serinus_canaria ENSSCAG00000016104
cyanistes_caeruleus ENSCCEG00000023540
taeniopygia_guttata ENSTGUG00000008948
parus_major ENSPMJG00000018528
junco_hyemalis ENSJHYG00000012614
lepidothrix_coronata ENSLCOG00000016316
ficedula_albicollis ENSFALG00000003142
melopsittacus_undulatus ENSMUNG00000007895
pogona_vitticeps ENSPVIG00000001057
anolis_carolinensis ENSACAG00000017910
salvator_merianae ENSSMRG00000018211
notechis_scutatus ENSNSUG00000011221
sphenodon_punctatus ENSSPUG00000005271
notamacropus_eugenii ENSMEUG00000001416
phascolarctos_cinereus ENSPCIG00000029143
sarcophilus_harrisii ENSSHAG00000016004
monodelphis_domestica ENSMODG00000009577
dasypus_novemcinctus ENSDNOG00000034389
choloepus_hoffmanni ENSCHOG00000011881
loxodonta_africana ENSLAFG00000013262
echinops_telfairi ENSETEG00000011067
procavia_capensis ENSPCAG00000015648
erinaceus_europaeus ENSEEUG00000003440
sorex_araneus ENSSARG00000007696
myotis_lucifugus ENSMLUG00000007048
sus_scrofa ENSSSCG00000015981
vicugna_pacos ENSVPAG00000010197
capra_hircus ENSCHIG00000011771
ovis_aries ENSOARG00000017514
bos_mutus ENSBMUG00000015601
bos_taurus ENSBTAG00000016030
bison_bison_bison ENSBBBG00000006962
canis_lupus_dingo ENSCAFG00020006239
canis_lupus_familiaris ENSCAFG00000013447
vulpes_vulpes ENSVVUG00000012722
panthera_pardus ENSPPRG00000000139
felis_catus ENSFCAG00000006264
panthera_tigris_altaica ENSPTIG00000015771
neovison_vison ENSNVIG00000007162
mustela_putorius_furo ENSMPUG00000014049
ursus_americanus ENSUAMG00000025688
ursus_maritimus ENSUMAG00000015650
ailuropoda_melanoleuca ENSAMEG00000001849
equus_caballus ENSECAG00000020599
equus_asinus_asinus ENSEASG00005022552
pteropus_vampyrus ENSPVAG00000017418
castor_canadensis ENSCCNG00000000643
dipodomys_ordii ENSDORG00000009436
heterocephalus_glaber_female ENSHGLG00000007501
heterocephalus_glaber_male ENSHGLG00100008233
fukomys_damarensis ENSFDAG00000008699
chinchilla_lanigera ENSCLAG00000012482
octodon_degus ENSODEG00000010382
cavia_porcellus ENSCPOG00000011368
cavia_aperea ENSCAPG00000005725
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024593
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023670
mus_musculus ENSMUSG00000050368
mus_spicilegus ENSMSIG00000006313
mus_pahari MGP_PahariEiJ_G0025122
rattus_norvegicus ENSRNOG00000001581
meriones_unguiculatus ENSMUGG00000010761
microtus_ochrogaster ENSMOCG00000006052
peromyscus_maniculatus_bairdii ENSPEMG00000030445
cricetulus_griseus_chok1gshd ENSCGRG00001008302
cricetulus_griseus_crigri-picr ENSCGRG00015000303
cricetulus_griseus_crigri ENSCGRG00000002355
mesocricetus_auratus ENSMAUG00000016731
nannospalax_galili ENSNGAG00000023868
jaculus_jaculus ENSJJAG00000011932
spermophilus_dauricus ENSSDAG00000004901
ictidomys_tridecemlineatus ENSSTOG00000003935
marmota_marmota_marmota ENSMMMG00000023763
urocitellus_parryii ENSUPAG00010020434
oryctolagus_cuniculus ENSOCUG00000008964
ochotona_princeps ENSOPRG00000004038
macaca_mulatta ENSMMUG00000046368
macaca_nemestrina ENSMNEG00000033923
macaca_fascicularis ENSMFAG00000031117
chlorocebus_sabaeus ENSCSAG00000014448
cercocebus_atys ENSCATG00000032256
theropithecus_gelada ENSTGEG00000021235
mandrillus_leucophaeus ENSMLEG00000044067
papio_anubis ENSPANG00000033610
colobus_angolensis_palliatus ENSCANG00000033733
piliocolobus_tephrosceles ENSPTEG00000039216
rhinopithecus_roxellana ENSRROG00000036162
rhinopithecus_bieti ENSRBIG00000030470
pan_paniscus ENSPPAG00000036046
pan_troglodytes ENSPTRG00000012667
homo_sapiens ENSG00000128710
gorilla_gorilla ENSGGOG00000001341
pongo_abelii ENSPPYG00000012958
nomascus_leucogenys ENSNLEG00000006010
cebus_capucinus ENSCCAG00000020764
callithrix_jacchus ENSCJAG00000008269
saimiri_boliviensis_boliviensis ENSSBOG00000020553
aotus_nancymaae ENSANAG00000025381
carlito_syrichta ENSTSYG00000002769
prolemur_simus ENSPSMG00000024482
microcebus_murinus ENSMICG00000028373
propithecus_coquereli ENSPCOG00000023637
otolemur_garnettii ENSOGAG00000015694
tupaia_belangeri ENSTBEG00000010925
ornithorhynchus_anatinus ENSOANG00000008615
meleagris_gallopavo ENSMGAG00000016851
xenopus_tropicalis ENSXETG00000007580
latimeria_chalumnae ENSLACG00000009430
xiphophorus_couchianus ENSXCOG00000019210
xiphophorus_maculatus ENSXMAG00000000431
gambusia_affinis ENSGAFG00000004086
poecilia_formosa ENSPFOG00000014005
poecilia_latipinna ENSPLAG00000007827
poecilia_mexicana ENSPMEG00000002747
poecilia_reticulata ENSPREG00000005368
fundulus_heteroclitus ENSFHEG00000007516
cyprinodon_variegatus ENSCVAG00000018959
kryptolebias_marmoratus ENSKMAG00000015911
oryzias_latipes ENSORLG00020020886
oryzias_latipes ENSORLG00000017540
oryzias_latipes_asm223469v1 ENSORLG00015000425
oryzias_melastigma ENSOMEG00000004774
takifugu_rubripes ENSTRUG00000025243
tetraodon_nigroviridis ENSTNIG00000001775
amphiprion_ocellaris ENSAOCG00000000148
amphiprion_percula ENSAPEG00000022375
acanthochromis_polyacanthus ENSAPOG00000015402
stegastes_partitus ENSSPAG00000017696
astatotilapia_calliptera ENSACLG00000009061
maylandia_zebra ENSMZEG00005004758
pundamilia_nyererei ENSPNYG00000008321
haplochromis_burtoni ENSHBUG00000019695
neolamprologus_brichardi ENSNBRG00000011309
oreochromis_niloticus ENSONIG00000008614
amphilophus_citrinellus ENSACIG00000020621
scophthalmus_maximus ENSSMAG00000015175
cynoglossus_semilaevis ENSCSEG00000005599
gasterosteus_aculeatus ENSGACG00000004564
mastacembelus_armatus ENSMAMG00000006254
monopterus_albus ENSMALG00000009536
anabas_testudineus ENSATEG00000015361
seriola_dumerili ENSSDUG00000000236
seriola_lalandi_dorsalis ENSSLDG00000018926
mola_mola ENSMMOG00000000753
labrus_bergylta ENSLBEG00000016718
periophthalmus_magnuspinnatus ENSPMGG00000000664
hippocampus_comes ENSHCOG00000009994
gadus_morhua ENSGMOG00000004293
esox_lucius ENSELUG00000022940
astyanax_mexicanus ENSAMXG00000006948
pygocentrus_nattereri ENSPNAG00000021276
ictalurus_punctatus ENSIPUG00000019897
danio_rerio ENSDARG00000057859
paramormyrops_kingsleyae ENSPKIG00000023022
scleropages_formosus ENSSFOG00015001740
lepisosteus_oculatus ENSLOCG00000007118
ciona_savignyi ENSCSAVG00000003530
ciona_intestinalis ENSCING00000001031
