apteryx_haastii ENSAHAG00000002989
apteryx_rowi ENSARWG00000010796
apteryx_owenii ENSAOWG00000013456
dromaius_novaehollandiae ENSDNVG00000012753
anser_brachyrhynchus ENSABRG00000005073
anas_platyrhynchos_platyrhynchos ENSAPLG00000024410
meleagris_gallopavo ENSMGAG00000003470
coturnix_japonica ENSCJPG00005010345
gallus_gallus ENSGALG00000044985
numida_meleagris ENSNMEG00000003068
calidris_pygmaea ENSCPGG00000012786
calidris_pugnax ENSCPUG00000007265
melopsittacus_undulatus ENSMUNG00000001886
parus_major ENSPMJG00000011048
cyanistes_caeruleus ENSCCEG00000001506
ficedula_albicollis ENSFALG00000013926
serinus_canaria ENSSCAG00000005841
lonchura_striata_domestica ENSLSDG00000008621
junco_hyemalis ENSJHYG00000005701
zonotrichia_albicollis ENSZALG00000017033
lepidothrix_coronata ENSLCOG00000013312
manacus_vitellinus ENSMVIG00005015518
nothoprocta_perdicaria ENSNPEG00000001545
crocodylus_porosus ENSCPRG00005015040
chelonoidis_abingdonii ENSCABG00000003411
gopherus_agassizii ENSGAGG00000000254
chrysemys_picta_bellii ENSCPBG00000009823
pelodiscus_sinensis ENSPSIG00000014187
sphenodon_punctatus ENSSPUG00000009085
pogona_vitticeps ENSPVIG00000017972
anolis_carolinensis ENSACAG00000025342
notechis_scutatus ENSNSUG00000016868
salvator_merianae ENSSMRG00000019646
phascolarctos_cinereus ENSPCIG00000006119
notamacropus_eugenii ENSMEUG00000001952
sarcophilus_harrisii ENSSHAG00000007442
monodelphis_domestica ENSMODG00000028273
neovison_vison ENSNVIG00000002248
mustela_putorius_furo ENSMPUG00000009557
canis_lupus_dingo ENSCAFG00020016866
canis_lupus_familiaris ENSCAFG00000029882
ursus_americanus ENSUAMG00000018700
ursus_maritimus ENSUMAG00000005274
ailuropoda_melanoleuca ENSAMEG00000002862
felis_catus ENSFCAG00000001220
panthera_pardus ENSPPRG00000004761
equus_caballus ENSECAG00000029475
equus_asinus_asinus ENSEASG00005021522
pteropus_vampyrus ENSPVAG00000009997
myotis_lucifugus ENSMLUG00000017506
ovis_aries ENSOARG00000009328
capra_hircus ENSCHIG00000021677
bos_taurus ENSBTAG00000020269
bos_mutus ENSBMUG00000011500
bison_bison_bison ENSBBBG00000017007
tursiops_truncatus ENSTTRG00000004852
sus_scrofa ENSSSCG00000013425
propithecus_coquereli ENSPCOG00000020280
prolemur_simus ENSPSMG00000022905
microcebus_murinus ENSMICG00000034580
otolemur_garnettii ENSOGAG00000000691
pan_paniscus ENSPPAG00000038659
pan_troglodytes ENSPTRG00000010164
homo_sapiens ENSG00000099812
gorilla_gorilla ENSGGOG00000014872
pongo_abelii ENSPPYG00000009288
nomascus_leucogenys ENSNLEG00000000855
papio_anubis ENSPANG00000023793
chlorocebus_sabaeus ENSCSAG00000012758
cercocebus_atys ENSCATG00000029686
macaca_fascicularis ENSMFAG00000020327
macaca_mulatta ENSMMUG00000022878
theropithecus_gelada ENSTGEG00000008861
rhinopithecus_bieti ENSRBIG00000025988
rhinopithecus_roxellana ENSRROG00000038799
piliocolobus_tephrosceles ENSPTEG00000035023
macaca_nemestrina ENSMNEG00000042580
colobus_angolensis_palliatus ENSCANG00000042996
cebus_capucinus ENSCCAG00000022955
saimiri_boliviensis_boliviensis ENSSBOG00000018925
callithrix_jacchus ENSCJAG00000020198
aotus_nancymaae ENSANAG00000038050
castor_canadensis ENSCCNG00000030657
dipodomys_ordii ENSDORG00000016336
mus_spicilegus ENSMSIG00000001812
mus_musculus ENSMUSG00000035852
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016362
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015544
mus_pahari MGP_PahariEiJ_G0030957
rattus_norvegicus ENSRNOG00000010423
meriones_unguiculatus ENSMUGG00000021287
cricetulus_griseus_crigri ENSCGRG00000008502
cricetulus_griseus_crigri-picr ENSCGRG00015007128
cricetulus_griseus_chok1gshd ENSCGRG00001024042
mesocricetus_auratus ENSMAUG00000010843
peromyscus_maniculatus_bairdii ENSPEMG00000016234
microtus_ochrogaster ENSMOCG00000013637
nannospalax_galili ENSNGAG00000022204
jaculus_jaculus ENSJJAG00000016777
ictidomys_tridecemlineatus ENSSTOG00000021689
urocitellus_parryii ENSUPAG00010014891
spermophilus_dauricus ENSSDAG00000004384
marmota_marmota_marmota ENSMMMG00000011448
chinchilla_lanigera ENSCLAG00000017307
octodon_degus ENSODEG00000011604
fukomys_damarensis ENSFDAG00000015822
cavia_porcellus ENSCPOG00000034874
cavia_aperea ENSCAPG00000012464
dasypus_novemcinctus ENSDNOG00000044262
ochotona_princeps ENSOPRG00000010200
procavia_capensis ENSPCAG00000015151
loxodonta_africana ENSLAFG00000001751
sorex_araneus ENSSARG00000007913
ornithorhynchus_anatinus ENSOANG00000009194
taeniopygia_guttata ENSTGUG00000000640
xenopus_tropicalis ENSXETG00000027236
mastacembelus_armatus ENSMAMG00000016637
monopterus_albus ENSMALG00000021062
anabas_testudineus ENSATEG00000006608
seriola_lalandi_dorsalis ENSSLDG00000019243
seriola_dumerili ENSSDUG00000015440
labrus_bergylta ENSLBEG00000027870
esox_lucius ENSELUG00000004360
pygocentrus_nattereri ENSPNAG00000024545
scleropages_formosus ENSSFOG00015021498
paramormyrops_kingsleyae ENSPKIG00000012191
pogona_vitticeps ENSPVIG00000009119
notechis_scutatus ENSNSUG00000013321
salvator_merianae ENSSMRG00000017070
sphenodon_punctatus ENSSPUG00000016424
chelonoidis_abingdonii ENSCABG00000004216
gopherus_agassizii ENSGAGG00000004296
chrysemys_picta_bellii ENSCPBG00000023801
mus_musculus ENSMUSG00000074217
mus_spicilegus ENSMSIG00000012685
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032403
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031285
mus_pahari MGP_PahariEiJ_G0022891
rattus_norvegicus ENSRNOG00000005619
meriones_unguiculatus ENSMUGG00000015031
cricetulus_griseus_chok1gshd ENSCGRG00001015443
cricetulus_griseus_crigri-picr ENSCGRG00015016202
mesocricetus_auratus ENSMAUG00000015004
microtus_ochrogaster ENSMOCG00000012756
peromyscus_maniculatus_bairdii ENSPEMG00000017574
nannospalax_galili ENSNGAG00000007990
jaculus_jaculus ENSJJAG00000019250
heterocephalus_glaber_male ENSHGLG00100011871
heterocephalus_glaber_female ENSHGLG00000004102
octodon_degus ENSODEG00000009732
cavia_porcellus ENSCPOG00000025660
castor_canadensis ENSCCNG00000020469
urocitellus_parryii ENSUPAG00010011828
ochotona_princeps ENSOPRG00000007535
pan_troglodytes ENSPTRG00000010581
pan_paniscus ENSPPAG00000021210
homo_sapiens ENSG00000141854
gorilla_gorilla ENSGGOG00000002337
pongo_abelii ENSPPYG00000009635
nomascus_leucogenys ENSNLEG00000013397
macaca_fascicularis ENSMFAG00000030676
macaca_mulatta ENSMMUG00000042544
macaca_nemestrina ENSMNEG00000043349
cercocebus_atys ENSCATG00000044272
theropithecus_gelada ENSTGEG00000006835
papio_anubis ENSPANG00000001631
chlorocebus_sabaeus ENSCSAG00000006375
rhinopithecus_roxellana ENSRROG00000021104
rhinopithecus_bieti ENSRBIG00000029000
piliocolobus_tephrosceles ENSPTEG00000037006
saimiri_boliviensis_boliviensis ENSSBOG00000032680
cebus_capucinus ENSCCAG00000021278
callithrix_jacchus ENSCJAG00000004926
aotus_nancymaae ENSANAG00000028790
propithecus_coquereli ENSPCOG00000015918
prolemur_simus ENSPSMG00000000627
microcebus_murinus ENSMICG00000046673
equus_caballus ENSECAG00000035018
equus_asinus_asinus ENSEASG00005015296
myotis_lucifugus ENSMLUG00000017771
sus_scrofa ENSSSCG00000013768
vicugna_pacos ENSVPAG00000008909
bos_mutus ENSBMUG00000018697
bos_taurus ENSBTAG00000016936
ovis_aries ENSOARG00000006657
capra_hircus ENSCHIG00000009281
mustela_putorius_furo ENSMPUG00000003110
neovison_vison ENSNVIG00000006906
ursus_americanus ENSUAMG00000007282
canis_lupus_dingo ENSCAFG00020006913
canis_lupus_familiaris ENSCAFG00000016500
panthera_pardus ENSPPRG00000018582
felis_catus ENSFCAG00000040950
pteropus_vampyrus ENSPVAG00000017554
otolemur_garnettii ENSOGAG00000002460
procavia_capensis ENSPCAG00000001538
ornithorhynchus_anatinus ENSOANG00000002994
astyanax_mexicanus ENSAMXG00000030190
pygocentrus_nattereri ENSPNAG00000025839
danio_rerio ENSDARG00000090793
monopterus_albus ENSMALG00000021198
mastacembelus_armatus ENSMAMG00000002283
anabas_testudineus ENSATEG00000003323
oryzias_melastigma ENSOMEG00000017390
oryzias_latipes ENSORLG00000021969
poecilia_mexicana ENSPMEG00000008195
poecilia_formosa ENSPFOG00000022254
poecilia_latipinna ENSPLAG00000017884
poecilia_reticulata ENSPREG00000013201
xiphophorus_maculatus ENSXMAG00000029128
gambusia_affinis ENSGAFG00000008545
stegastes_partitus ENSSPAG00000012007
