scleropages_formosus ENSSFOG00015011844
paramormyrops_kingsleyae ENSPKIG00000011323
seriola_dumerili ENSSDUG00000011137
seriola_lalandi_dorsalis ENSSLDG00000007887
scophthalmus_maximus ENSSMAG00000005388
takifugu_rubripes ENSTRUG00000014903
tetraodon_nigroviridis ENSTNIG00000006703
labrus_bergylta ENSLBEG00000015856
labrus_bergylta ENSLBEG00000019869
mastacembelus_armatus ENSMAMG00000019405
anabas_testudineus ENSATEG00000004419
fundulus_heteroclitus ENSFHEG00000015192
cyprinodon_variegatus ENSCVAG00000001388
gambusia_affinis ENSGAFG00000004082
xiphophorus_maculatus ENSXMAG00000001120
poecilia_formosa ENSPFOG00000015759
poecilia_latipinna ENSPLAG00000003359
poecilia_mexicana ENSPMEG00000003245
poecilia_reticulata ENSPREG00000003837
kryptolebias_marmoratus ENSKMAG00000004696
oryzias_latipes ENSORLG00000010251
oryzias_latipes ENSORLG00020016131
oryzias_latipes_asm223469v1 ENSORLG00015018939
oryzias_melastigma ENSOMEG00000016019
astatotilapia_calliptera ENSACLG00000021155
maylandia_zebra ENSMZEG00005018644
pundamilia_nyererei ENSPNYG00000012703
haplochromis_burtoni ENSHBUG00000002229
neolamprologus_brichardi ENSNBRG00000001412
oreochromis_niloticus ENSONIG00000017080
amphilophus_citrinellus ENSACIG00000022546
amphiprion_ocellaris ENSAOCG00000017452
amphiprion_percula ENSAPEG00000001967
acanthochromis_polyacanthus ENSAPOG00000005419
stegastes_partitus ENSSPAG00000003324
cynoglossus_semilaevis ENSCSEG00000005891
periophthalmus_magnuspinnatus ENSPMGG00000019432
hippocampus_comes ENSHCOG00000016499
esox_lucius ENSELUG00000000548
pygocentrus_nattereri ENSPNAG00000003143
astyanax_mexicanus ENSAMXG00000002129
ictalurus_punctatus ENSIPUG00000012314
danio_rerio ENSDARG00000012609
pygocentrus_nattereri ENSPNAG00000017622
astyanax_mexicanus ENSAMXG00000005283
ictalurus_punctatus ENSIPUG00000014483
anabas_testudineus ENSATEG00000006294
pygocentrus_nattereri ENSPNAG00000014520
paramormyrops_kingsleyae ENSPKIG00000011291
