apteryx_owenii ENSAOWG00000009050
apteryx_rowi ENSARWG00000004947
apteryx_haastii ENSAHAG00000003914
dromaius_novaehollandiae ENSDNVG00000003841
nothoprocta_perdicaria ENSNPEG00000012241
anser_brachyrhynchus ENSABRG00000013116
anas_platyrhynchos ENSAPLG00000015543
calidris_pygmaea ENSCPGG00000018272
calidris_pugnax ENSCPUG00000013642
melopsittacus_undulatus ENSMUNG00000013729
junco_hyemalis ENSJHYG00000018006
zonotrichia_albicollis ENSZALG00000012914
serinus_canaria ENSSCAG00000017202
ficedula_albicollis ENSFALG00000007338
parus_major ENSPMJG00000016010
cyanistes_caeruleus ENSCCEG00000017292
taeniopygia_guttata ENSTGUG00000007673
lonchura_striata ENSLSDG00000003344
manacus_vitellinus ENSMVIG00005016867
lepidothrix_coronata ENSLCOG00000004970
coturnix_japonica ENSCJPG00005018852
gallus_gallus ENSGALG00000005733
meleagris_gallopavo ENSMGAG00000007401
numida_meleagris ENSNMEG00000002694
crocodylus_porosus ENSCPRG00005000688
pogona_vitticeps ENSPVIG00000016818
anolis_carolinensis ENSACAG00000010872
notechis_scutatus ENSNSUG00000013344
salvator_merianae ENSSMRG00000001374
sphenodon_punctatus ENSSPUG00000008276
chelonoidis_abingdonii ENSCABG00000006757
gopherus_agassizii ENSGAGG00000000503
chrysemys_picta ENSCPBG00000020569
castor_canadensis ENSCCNG00000017459
dipodomys_ordii ENSDORG00000000610
mus_spicilegus ENSMSIG00000013462
mus_spretus MGP_SPRETEiJ_G0023920
mus_musculus ENSMUSG00000036961
mus_caroli MGP_CAROLIEiJ_G0022999
mus_pahari MGP_PahariEiJ_G0014489
rattus_norvegicus ENSRNOG00000013817
meriones_unguiculatus ENSMUGG00000013002
peromyscus_maniculatus ENSPEMG00000015692
microtus_ochrogaster ENSMOCG00000017174
cricetulus_griseus ENSCGRG00001020386
cricetulus_griseus ENSCGRG00000001817
cricetulus_griseus ENSCGRG00015023318
mesocricetus_auratus ENSMAUG00000017837
nannospalax_galili ENSNGAG00000011191
jaculus_jaculus ENSJJAG00000010131
oryctolagus_cuniculus ENSOCUG00000000986
ochotona_princeps ENSOPRG00000007662
heterocephalus_glaber ENSHGLG00000004923
heterocephalus_glaber ENSHGLG00100018130
fukomys_damarensis ENSFDAG00000008990
chinchilla_lanigera ENSCLAG00000008704
octodon_degus ENSODEG00000006011
cavia_porcellus ENSCPOG00000027283
tupaia_belangeri ENSTBEG00000015969
ailuropoda_melanoleuca ENSAMEG00000006713
ursus_americanus ENSUAMG00000003247
neovison_vison ENSNVIG00000018933
mustela_putorius ENSMPUG00000016961
canis_lupus ENSCAFG00020008351
canis_lupus ENSCAFG00000009672
vulpes_vulpes ENSVVUG00000024928
panthera_pardus ENSPPRG00000001818
felis_catus ENSFCAG00000006451
equus_caballus ENSECAG00000009521
equus_asinus ENSEASG00005008988
ovis_aries ENSOARG00000014739
capra_hircus ENSCHIG00000022296
bos_indicus ENSBIXG00000012489
bos_indicus ENSBIXG00005011240
bos_taurus ENSBTAG00000012914
