apteryx_owenii ENSAOWG00000007665
nothoprocta_perdicaria ENSNPEG00000010324
meleagris_gallopavo ENSMGAG00000016793
anser_brachyrhynchus ENSABRG00000022388
ficedula_albicollis ENSFALG00000013371
junco_hyemalis ENSJHYG00000015605
calidris_pugnax ENSCPUG00000002177
calidris_pygmaea ENSCPGG00000013633
melopsittacus_undulatus ENSMUNG00000009257
crocodylus_porosus ENSCPRG00005002201
chelonoidis_abingdonii ENSCABG00000022353
salvator_merianae ENSSMRG00000006424
notechis_scutatus ENSNSUG00000017101
monodelphis_domestica ENSMODG00000028469
phascolarctos_cinereus ENSPCIG00000012614
ursus_americanus ENSUAMG00000020026
ailuropoda_melanoleuca ENSAMEG00000002736
canis_lupus_dingo ENSCAFG00020013007
capra_hircus ENSCHIG00000002613
equus_caballus ENSECAG00000032773
equus_asinus_asinus ENSEASG00005011868
chlorocebus_sabaeus ENSCSAG00000007515
pongo_abelii ENSPPYG00000029414
