drosophila_melanogaster FBgn0026411
caenorhabditis_elegans_strain_n2 WBGene00003000
petromyzon_marinus ENSPMAG00000008904
eptatretus_burgeri ENSEBUG00000007418
eptatretus_burgeri ENSEBUG00000014491
paramormyrops_kingsleyae ENSPKIG00000007670
scleropages_formosus ENSSFOG00015022128
amphiprion_percula ENSAPEG00000006344
amphiprion_percula ENSAPEG00000006361
amphiprion_ocellaris ENSAOCG00000020228
acanthochromis_polyacanthus ENSAPOG00000006006
labrus_bergylta ENSLBEG00000025399
scophthalmus_maximus ENSSMAG00000015312
poecilia_reticulata ENSPREG00000015189
gambusia_affinis ENSGAFG00000007275
anabas_testudineus ENSATEG00000004701
mola_mola ENSMMOG00000009555
poecilia_mexicana ENSPMEG00000002494
poecilia_formosa ENSPFOG00000016138
xiphophorus_maculatus ENSXMAG00000005342
fundulus_heteroclitus ENSFHEG00000000040
cyprinodon_variegatus ENSCVAG00000018230
kryptolebias_marmoratus ENSKMAG00000003163
astatotilapia_calliptera ENSACLG00000021826
maylandia_zebra ENSMZEG00005020408
pundamilia_nyererei ENSPNYG00000018004
haplochromis_burtoni ENSHBUG00000006226
oreochromis_niloticus ENSONIG00000010444
neolamprologus_brichardi ENSNBRG00000007241
amphilophus_citrinellus ENSACIG00000010265
mastacembelus_armatus ENSMAMG00000003603
gasterosteus_aculeatus ENSGACG00000013605
seriola_lalandi_dorsalis ENSSLDG00000011820
stegastes_partitus ENSSPAG00000007287
stegastes_partitus ENSSPAG00000007274
xiphophorus_couchianus ENSXCOG00000006052
xiphophorus_couchianus ENSXCOG00000006050
oryzias_latipes_asm223469v1 ENSORLG00015015154
oryzias_latipes ENSORLG00000023942
oryzias_latipes ENSORLG00020009060
oryzias_melastigma ENSOMEG00000011136
monopterus_albus ENSMALG00000007534
monopterus_albus ENSMALG00000007517
tetraodon_nigroviridis ENSTNIG00000014399
takifugu_rubripes ENSTRUG00000000174
periophthalmus_magnuspinnatus ENSPMGG00000016628
hippocampus_comes ENSHCOG00000013514
gadus_morhua ENSGMOG00000002984
esox_lucius ENSELUG00000017081
astyanax_mexicanus ENSAMXG00000038705
pygocentrus_nattereri ENSPNAG00000008895
ictalurus_punctatus ENSIPUG00000023350
danio_rerio ENSDARG00000014018
scleropages_formosus ENSSFOG00015013067
paramormyrops_kingsleyae ENSPKIG00000000837
lepisosteus_oculatus ENSLOCG00000004960
pygocentrus_nattereri ENSPNAG00000014533
astyanax_mexicanus ENSAMXG00000007291
ictalurus_punctatus ENSIPUG00000022351
danio_rerio ENSDARG00000007944
gasterosteus_aculeatus ENSGACG00000020307
labrus_bergylta ENSLBEG00000007536
takifugu_rubripes ENSTRUG00000010398
tetraodon_nigroviridis ENSTNIG00000010763
mola_mola ENSMMOG00000008172
scophthalmus_maximus ENSSMAG00000018705
poecilia_reticulata ENSPREG00000001213
poecilia_reticulata ENSPREG00000005121
poecilia_formosa ENSPFOG00000019290
poecilia_mexicana ENSPMEG00000014958
poecilia_latipinna ENSPLAG00000015206
xiphophorus_maculatus ENSXMAG00000000565
xiphophorus_couchianus ENSXCOG00000006042
gambusia_affinis ENSGAFG00000007289
gambusia_affinis ENSGAFG00000007277
cyprinodon_variegatus ENSCVAG00000002352
fundulus_heteroclitus ENSFHEG00000003203
kryptolebias_marmoratus ENSKMAG00000010158
oryzias_latipes ENSORLG00020021267
oryzias_latipes_asm223469v1 ENSORLG00015004008
oryzias_latipes ENSORLG00000009889
oryzias_melastigma ENSOMEG00000006567
neolamprologus_brichardi ENSNBRG00000014225
neolamprologus_brichardi ENSNBRG00000014218
seriola_lalandi_dorsalis ENSSLDG00000008398
cynoglossus_semilaevis ENSCSEG00000011601
seriola_dumerili ENSSDUG00000015049
seriola_lalandi_dorsalis ENSSLDG00000017427
periophthalmus_magnuspinnatus ENSPMGG00000019253
monopterus_albus ENSMALG00000000485
mastacembelus_armatus ENSMAMG00000009864
anabas_testudineus ENSATEG00000009832
hippocampus_comes ENSHCOG00000007765
amphiprion_percula ENSAPEG00000008085
amphiprion_ocellaris ENSAOCG00000015091
acanthochromis_polyacanthus ENSAPOG00000009319
stegastes_partitus ENSSPAG00000000561
haplochromis_burtoni ENSHBUG00000020568
pundamilia_nyererei ENSPNYG00000018948
astatotilapia_calliptera ENSACLG00000008123
maylandia_zebra ENSMZEG00005007913
oreochromis_niloticus ENSONIG00000001948
amphilophus_citrinellus ENSACIG00000008920
gadus_morhua ENSGMOG00000001730
esox_lucius ENSELUG00000012398
esox_lucius ENSELUG00000012414
cynoglossus_semilaevis ENSCSEG00000004539
cynoglossus_semilaevis ENSCSEG00000004540
seriola_dumerili ENSSDUG00000022050
seriola_dumerili ENSSDUG00000022046
poecilia_latipinna ENSPLAG00000013746
poecilia_latipinna ENSPLAG00000013742
gambusia_affinis ENSGAFG00000008172
ciona_savignyi ENSCSAVG00000004922
caenorhabditis_elegans_strain_n2 WBGene00003167
