anser_brachyrhynchus ENSABRG00000006844
lonchura_striata_domestica ENSLSDG00000009050
nothoprocta_perdicaria ENSNPEG00000014834
sphenodon_punctatus ENSSPUG00000014684
castor_canadensis ENSCCNG00000001652
dipodomys_ordii ENSDORG00000010167
microtus_ochrogaster ENSMOCG00000009811
peromyscus_maniculatus_bairdii ENSPEMG00000010257
cricetulus_griseus_crigri-picr ENSCGRG00015010379
cricetulus_griseus_chok1gshd ENSCGRG00001023895
mesocricetus_auratus ENSMAUG00000012974
mus_spicilegus ENSMSIG00000026234
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017406
mus_musculus ENSMUSG00000018476
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016570
mus_pahari MGP_PahariEiJ_G0017701
rattus_norvegicus ENSRNOG00000037613
nannospalax_galili ENSNGAG00000002609
heterocephalus_glaber_female ENSHGLG00000010903
heterocephalus_glaber_male ENSHGLG00100013988
fukomys_damarensis ENSFDAG00000019473
octodon_degus ENSODEG00000017794
chinchilla_lanigera ENSCLAG00000006879
erinaceus_europaeus ENSEEUG00000015080
sorex_araneus ENSSARG00000006129
procavia_capensis ENSPCAG00000013429
pteropus_vampyrus ENSPVAG00000016339
myotis_lucifugus ENSMLUG00000014615
equus_caballus ENSECAG00000009828
equus_asinus_asinus ENSEASG00005019348
bos_taurus ENSBTAG00000048062
bos_mutus ENSBMUG00000021898
capra_hircus ENSCHIG00000017251
ovis_aries ENSOARG00000017581
tursiops_truncatus ENSTTRG00000010285
sus_scrofa ENSSSCG00000017962
pan_paniscus ENSPPAG00000033078
pan_troglodytes ENSPTRG00000008710
homo_sapiens ENSG00000132510
gorilla_gorilla ENSGGOG00000015307
pongo_abelii ENSPPYG00000029831
nomascus_leucogenys ENSNLEG00000036136
rhinopithecus_roxellana ENSRROG00000030681
rhinopithecus_bieti ENSRBIG00000032265
colobus_angolensis_palliatus ENSCANG00000023322
piliocolobus_tephrosceles ENSPTEG00000010267
macaca_fascicularis ENSMFAG00000038257
macaca_nemestrina ENSMNEG00000040752
macaca_mulatta ENSMMUG00000008173
cercocebus_atys ENSCATG00000043776
mandrillus_leucophaeus ENSMLEG00000038010
papio_anubis ENSPANG00000024053
theropithecus_gelada ENSTGEG00000025390
chlorocebus_sabaeus ENSCSAG00000011157
cebus_capucinus ENSCCAG00000037137
saimiri_boliviensis_boliviensis ENSSBOG00000031259
callithrix_jacchus ENSCJAG00000014850
aotus_nancymaae ENSANAG00000021278
carlito_syrichta ENSTSYG00000028891
prolemur_simus ENSPSMG00000018389
microcebus_murinus ENSMICG00000015117
propithecus_coquereli ENSPCOG00000024321
otolemur_garnettii ENSOGAG00000003207
ailuropoda_melanoleuca ENSAMEG00000016978
ursus_americanus ENSUAMG00000005454
mustela_putorius_furo ENSMPUG00000008906
neovison_vison ENSNVIG00000004348
canis_lupus_familiaris ENSCAFG00000016817
canis_lupus_dingo ENSCAFG00020007499
vulpes_vulpes ENSVVUG00000027979
felis_catus ENSFCAG00000023668
oryctolagus_cuniculus ENSOCUG00000017292
ochotona_princeps ENSOPRG00000008330
dasypus_novemcinctus ENSDNOG00000006586
echinops_telfairi ENSETEG00000007883
tupaia_belangeri ENSTBEG00000010754
urocitellus_parryii ENSUPAG00010015706
ictidomys_tridecemlineatus ENSSTOG00000019400
marmota_marmota_marmota ENSMMMG00000019902
spermophilus_dauricus ENSSDAG00000002267
jaculus_jaculus ENSJJAG00000014228
cavia_porcellus ENSCPOG00000004414
cavia_aperea ENSCAPG00000016544
phascolarctos_cinereus ENSPCIG00000004435
notamacropus_eugenii ENSMEUG00000015510
sarcophilus_harrisii ENSSHAG00000014694
ornithorhynchus_anatinus ENSOANG00000022616
chrysemys_picta_bellii ENSCPBG00000012649
chelonoidis_abingdonii ENSCABG00000010392
pelodiscus_sinensis ENSPSIG00000010530
anolis_carolinensis ENSACAG00000004490
pogona_vitticeps ENSPVIG00000013334
notechis_scutatus ENSNSUG00000012899
salvator_merianae ENSSMRG00000003364
sphenodon_punctatus ENSSPUG00000014699
xenopus_tropicalis ENSXETG00000015636
lepisosteus_oculatus ENSLOCG00000013420
labrus_bergylta ENSLBEG00000008076
takifugu_rubripes ENSTRUG00000021213
gasterosteus_aculeatus ENSGACG00000019920
seriola_dumerili ENSSDUG00000022043
seriola_lalandi_dorsalis ENSSLDG00000010730
scophthalmus_maximus ENSSMAG00000015958
amphiprion_ocellaris ENSAOCG00000021696
amphiprion_percula ENSAPEG00000019387
acanthochromis_polyacanthus ENSAPOG00000001703
stegastes_partitus ENSSPAG00000000063
poecilia_formosa ENSPFOG00000003914
poecilia_mexicana ENSPMEG00000001663
poecilia_latipinna ENSPLAG00000016206
poecilia_reticulata ENSPREG00000014835
xiphophorus_maculatus ENSXMAG00000008979
cyprinodon_variegatus ENSCVAG00000009097
fundulus_heteroclitus ENSFHEG00000017061
kryptolebias_marmoratus ENSKMAG00000005717
oryzias_latipes ENSORLG00020017159
oryzias_latipes_asm223469v1 ENSORLG00015015003
oryzias_latipes ENSORLG00000003789
