scophthalmus_maximus ENSSMAG00000004241
cynoglossus_semilaevis ENSCSEG00000015195
seriola_dumerili ENSSDUG00000005502
seriola_dumerili ENSSDUG00000005430
seriola_lalandi_dorsalis ENSSLDG00000015227
seriola_lalandi_dorsalis ENSSLDG00000024301
seriola_lalandi_dorsalis ENSSLDG00000024321
fundulus_heteroclitus ENSFHEG00000011717
fundulus_heteroclitus ENSFHEG00000006434
cyprinodon_variegatus ENSCVAG00000006769
cyprinodon_variegatus ENSCVAG00000006740
poecilia_formosa ENSPFOG00000024207
poecilia_mexicana ENSPMEG00000002190
poecilia_reticulata ENSPREG00000011177
poecilia_latipinna ENSPLAG00000001533
gambusia_affinis ENSGAFG00000014678
xiphophorus_couchianus ENSXCOG00000005347
poecilia_formosa ENSPFOG00000017665
poecilia_latipinna ENSPLAG00000001528
poecilia_mexicana ENSPMEG00000002182
xiphophorus_maculatus ENSXMAG00000028375
xiphophorus_couchianus ENSXCOG00000005351
poecilia_latipinna ENSPLAG00000001555
poecilia_mexicana ENSPMEG00000002194
poecilia_formosa ENSPFOG00000023615
poecilia_latipinna ENSPLAG00000020684
poecilia_latipinna ENSPLAG00000001586
poecilia_mexicana ENSPMEG00000012445
poecilia_reticulata ENSPREG00000011098
poecilia_reticulata ENSPREG00000000795
xiphophorus_maculatus ENSXMAG00000019903
xiphophorus_couchianus ENSXCOG00000008439
gambusia_affinis ENSGAFG00000014687
kryptolebias_marmoratus ENSKMAG00000017316
kryptolebias_marmoratus ENSKMAG00000017353
kryptolebias_marmoratus ENSKMAG00000017326
acanthochromis_polyacanthus ENSAPOG00000011727
acanthochromis_polyacanthus ENSAPOG00000013803
amphiprion_ocellaris ENSAOCG00000015425
amphiprion_percula ENSAPEG00000013912
amphiprion_percula ENSAPEG00000013899
amphiprion_ocellaris ENSAOCG00000015439
amphiprion_percula ENSAPEG00000013869
acanthochromis_polyacanthus ENSAPOG00000011766
acanthochromis_polyacanthus ENSAPOG00000011751
astatotilapia_calliptera ENSACLG00000001702
maylandia_zebra ENSMZEG00005003016
haplochromis_burtoni ENSHBUG00000004636
astatotilapia_calliptera ENSACLG00000001660
astatotilapia_calliptera ENSACLG00000001640
maylandia_zebra ENSMZEG00005003025
oreochromis_niloticus ENSONIG00000021008
pundamilia_nyererei ENSPNYG00000020420
astatotilapia_calliptera ENSACLG00000001671
neolamprologus_brichardi ENSNBRG00000007243
pundamilia_nyererei ENSPNYG00000020410
neolamprologus_brichardi ENSNBRG00000007231
amphilophus_citrinellus ENSACIG00000011961
amphilophus_citrinellus ENSACIG00000011981
amphilophus_citrinellus ENSACIG00000012020
amphilophus_citrinellus ENSACIG00000012026
amphilophus_citrinellus ENSACIG00000011975
maylandia_zebra ENSMZEG00005002962
astatotilapia_calliptera ENSACLG00000001718
maylandia_zebra ENSMZEG00005003113
astatotilapia_calliptera ENSACLG00000001575
haplochromis_burtoni ENSHBUG00000004720
pundamilia_nyererei ENSPNYG00000000809
neolamprologus_brichardi ENSNBRG00000007184
neolamprologus_brichardi ENSNBRG00000007172
neolamprologus_brichardi ENSNBRG00000007261
haplochromis_burtoni ENSHBUG00000004611
pundamilia_nyererei ENSPNYG00000020394
astatotilapia_calliptera ENSACLG00000001728
amphilophus_citrinellus ENSACIG00000012035
monopterus_albus ENSMALG00000010410
monopterus_albus ENSMALG00000010421
mastacembelus_armatus ENSMAMG00000022582
anabas_testudineus ENSATEG00000019066
labrus_bergylta ENSLBEG00000001479
labrus_bergylta ENSLBEG00000001436
oryzias_latipes ENSORLG00000028450
oryzias_latipes_asm223469v1 ENSORLG00015005608
oryzias_latipes ENSORLG00000028733
oryzias_latipes ENSORLG00000027958
oryzias_latipes_asm223469v1 ENSORLG00015005585
oryzias_latipes_asm223469v1 ENSORLG00015005595
oryzias_melastigma ENSOMEG00000001130
mola_mola ENSMMOG00000007651
periophthalmus_magnuspinnatus ENSPMGG00000007828
gadus_morhua ENSGMOG00000012853
gadus_morhua ENSGMOG00000012858
gadus_morhua ENSGMOG00000006667
pundamilia_nyererei ENSPNYG00000022462
astatotilapia_calliptera ENSACLG00000015398
maylandia_zebra ENSMZEG00005017418
haplochromis_burtoni ENSHBUG00000020783
neolamprologus_brichardi ENSNBRG00000014286
pundamilia_nyererei ENSPNYG00000022468
oreochromis_niloticus ENSONIG00000012324
astatotilapia_calliptera ENSACLG00000015448
haplochromis_burtoni ENSHBUG00000000130
amphiprion_ocellaris ENSAOCG00000019446
amphiprion_percula ENSAPEG00000019745
acanthochromis_polyacanthus ENSAPOG00000006008
acanthochromis_polyacanthus ENSAPOG00000004506
stegastes_partitus ENSSPAG00000006685
oryzias_melastigma ENSOMEG00000007630
oryzias_melastigma ENSOMEG00000007506
oryzias_latipes ENSORLG00020013453
oryzias_latipes_asm223469v1 ENSORLG00015000836
oryzias_latipes_asm223469v1 ENSORLG00015015944
oryzias_latipes ENSORLG00020013488
oryzias_latipes_asm223469v1 ENSORLG00015015914
oryzias_latipes ENSORLG00000022471
oryzias_latipes ENSORLG00020013465
oryzias_melastigma ENSOMEG00000007539
oryzias_melastigma ENSOMEG00000007579
oryzias_melastigma ENSOMEG00000009918
fundulus_heteroclitus ENSFHEG00000021690
cyprinodon_variegatus ENSCVAG00000000964
xiphophorus_maculatus ENSXMAG00000008811
xiphophorus_couchianus ENSXCOG00000015454
poecilia_reticulata ENSPREG00000022296
gambusia_affinis ENSGAFG00000000031
poecilia_reticulata ENSPREG00000022301
poecilia_formosa ENSPFOG00000022142
gambusia_affinis ENSGAFG00000000030
poecilia_mexicana ENSPMEG00000008569
poecilia_formosa ENSPFOG00000004174
poecilia_reticulata ENSPREG00000022314
xiphophorus_maculatus ENSXMAG00000023795
xiphophorus_couchianus ENSXCOG00000015448
gambusia_affinis ENSGAFG00000020086
anabas_testudineus ENSATEG00000013848
seriola_lalandi_dorsalis ENSSLDG00000009979
seriola_dumerili ENSSDUG00000012818
labrus_bergylta ENSLBEG00000015993
labrus_bergylta ENSLBEG00000005744
gasterosteus_aculeatus ENSGACG00000015033
takifugu_rubripes ENSTRUG00000020262
gasterosteus_aculeatus ENSGACG00000014496
labrus_bergylta ENSLBEG00000003765
mola_mola ENSMMOG00000012328
poecilia_reticulata ENSPREG00000012758
poecilia_mexicana ENSPMEG00000010554
poecilia_formosa ENSPFOG00000002513
poecilia_latipinna ENSPLAG00000017300
xiphophorus_maculatus ENSXMAG00000026753
gambusia_affinis ENSGAFG00000018842
fundulus_heteroclitus ENSFHEG00000018377
cyprinodon_variegatus ENSCVAG00000003209
kryptolebias_marmoratus ENSKMAG00000003280
oryzias_latipes ENSORLG00000025970
oryzias_latipes ENSORLG00020013573
oryzias_latipes_asm223469v1 ENSORLG00015012222
oryzias_melastigma ENSOMEG00000010482
amphiprion_ocellaris ENSAOCG00000022882
amphiprion_percula ENSAPEG00000015384
acanthochromis_polyacanthus ENSAPOG00000002227
stegastes_partitus ENSSPAG00000020706
astatotilapia_calliptera ENSACLG00000010944
astatotilapia_calliptera ENSACLG00000020131
pundamilia_nyererei ENSPNYG00000014901
seriola_lalandi_dorsalis ENSSLDG00000003934
seriola_dumerili ENSSDUG00000004758
cynoglossus_semilaevis ENSCSEG00000002258
monopterus_albus ENSMALG00000016232
mastacembelus_armatus ENSMAMG00000021953
anabas_testudineus ENSATEG00000018473
hippocampus_comes ENSHCOG00000005658
esox_lucius ENSELUG00000004230
esox_lucius ENSELUG00000004323
esox_lucius ENSELUG00000001303
esox_lucius ENSELUG00000004238
esox_lucius ENSELUG00000004206
esox_lucius ENSELUG00000012127
esox_lucius ENSELUG00000004181
paramormyrops_kingsleyae ENSPKIG00000008988
paramormyrops_kingsleyae ENSPKIG00000017993
scleropages_formosus ENSSFOG00015021999
scleropages_formosus ENSSFOG00015016505
