apteryx_haastii ENSAHAG00000002884
apteryx_owenii ENSAOWG00000004358
apteryx_rowi ENSARWG00000015911
dromaius_novaehollandiae ENSDNVG00000010489
nothoprocta_perdicaria ENSNPEG00000015652
calidris_pygmaea ENSCPGG00000014099
calidris_pugnax ENSCPUG00000011589
melopsittacus_undulatus ENSMUNG00000012216
manacus_vitellinus ENSMVIG00005008645
lepidothrix_coronata ENSLCOG00000003516
anser_brachyrhynchus ENSABRG00000022488
anas_platyrhynchos ENSAPLG00000007606
gallus_gallus ENSGALG00000010857
coturnix_japonica ENSCJPG00005012333
meleagris_gallopavo ENSMGAG00000011507
numida_meleagris ENSNMEG00000022527
cyanistes_caeruleus ENSCCEG00000008694
parus_major ENSPMJG00000003356
taeniopygia_guttata ENSTGUG00000009639
lonchura_striata ENSLSDG00000017937
serinus_canaria ENSSCAG00000006545
zonotrichia_albicollis ENSZALG00000003537
junco_hyemalis ENSJHYG00000001790
ficedula_albicollis ENSFALG00000012314
crocodylus_porosus ENSCPRG00005005820
gopherus_agassizii ENSGAGG00000023340
chelonoidis_abingdonii ENSCABG00000011050
chrysemys_picta ENSCPBG00000014240
pelodiscus_sinensis ENSPSIG00000003822
pogona_vitticeps ENSPVIG00000022543
notechis_scutatus ENSNSUG00000001131
salvator_merianae ENSSMRG00000018014
sphenodon_punctatus ENSSPUG00000015507
vombatus_ursinus ENSVURG00010007713
phascolarctos_cinereus ENSPCIG00000035670
notamacropus_eugenii ENSMEUG00000010295
monodelphis_domestica ENSMODG00000003377
sarcophilus_harrisii ENSSHAG00000001864
dasypus_novemcinctus ENSDNOG00000038902
choloepus_hoffmanni ENSCHOG00000004929
procavia_capensis ENSPCAG00000016754
loxodonta_africana ENSLAFG00000012261
echinops_telfairi ENSETEG00000020218
pteropus_vampyrus ENSPVAG00000007668
myotis_lucifugus ENSMLUG00000007487
ailuropoda_melanoleuca ENSAMEG00000009524
ursus_maritimus ENSUMAG00000022023
neovison_vison ENSNVIG00000008505
mustela_putorius ENSMPUG00000007313
canis_lupus ENSCAFG00000018929
canis_lupus ENSCAFG00020012537
vulpes_vulpes ENSVVUG00000026581
panthera_pardus ENSPPRG00000014808
panthera_tigris ENSPTIG00000015668
felis_catus ENSFCAG00000003901
bos_indicus ENSBIXG00000026682
bos_indicus ENSBIXG00005018812
bos_taurus ENSBTAG00000013802
bos_mutus ENSBMUG00000008931
bison_bison ENSBBBG00000012443
ovis_aries ENSOARG00000008224
capra_hircus ENSCHIG00000024663
tursiops_truncatus ENSTTRG00000004889
sus_scrofa ENSSSCG00000003833
vicugna_pacos ENSVPAG00000009969
equus_caballus ENSECAG00000011414
equus_asinus ENSEASG00005014969
otolemur_garnettii ENSOGAG00000016042
erinaceus_europaeus ENSEEUG00000003484
sorex_araneus ENSSARG00000004602
ursus_americanus ENSUAMG00000010890
mus_musculus ENSMUSG00000028519
mus_caroli MGP_CAROLIEiJ_G0026222
mus_spicilegus ENSMSIG00000028637
mus_spretus MGP_SPRETEiJ_G0027191
mus_pahari MGP_PahariEiJ_G0028558
rattus_norvegicus ENSRNOG00000007410
meriones_unguiculatus ENSMUGG00000000165
cricetulus_griseus ENSCGRG00001020473
cricetulus_griseus ENSCGRG00000004366
cricetulus_griseus ENSCGRG00015003570
mesocricetus_auratus ENSMAUG00000008898
microtus_ochrogaster ENSMOCG00000006254
peromyscus_maniculatus ENSPEMG00000009115
nannospalax_galili ENSNGAG00000020160
jaculus_jaculus ENSJJAG00000012808
dipodomys_ordii ENSDORG00000008981
mus_spicilegus ENSMSIG00000009455
chinchilla_lanigera ENSCLAG00000006823
octodon_degus ENSODEG00000012928
cavia_porcellus ENSCPOG00000005440
cavia_aperea ENSCAPG00000006240
heterocephalus_glaber ENSHGLG00000002862
heterocephalus_glaber ENSHGLG00100010803
fukomys_damarensis ENSFDAG00000011170
ictidomys_tridecemlineatus ENSSTOG00000005967
marmota_marmota ENSMMMG00000014953
spermophilus_dauricus ENSSDAG00000020640
urocitellus_parryii ENSUPAG00010020931
ochotona_princeps ENSOPRG00000006469
oryctolagus_cuniculus ENSOCUG00000017204
tupaia_belangeri ENSTBEG00000009514
pan_troglodytes ENSPTRG00000000793
pan_paniscus ENSPPAG00000031768
gorilla_gorilla ENSGGOG00000024836
homo_sapiens ENSG00000173406
pongo_abelii ENSPPYG00000001299
nomascus_leucogenys ENSNLEG00000014741
piliocolobus_tephrosceles ENSPTEG00000021909
colobus_angolensis ENSCANG00000033314
rhinopithecus_bieti ENSRBIG00000043814
rhinopithecus_roxellana ENSRROG00000036124
macaca_nemestrina ENSMNEG00000036473
macaca_fascicularis ENSMFAG00000044031
macaca_mulatta ENSMMUG00000022995
papio_anubis ENSPANG00000025438
theropithecus_gelada ENSTGEG00000008728
cercocebus_atys ENSCATG00000030344
mandrillus_leucophaeus ENSMLEG00000033725
chlorocebus_sabaeus ENSCSAG00000001323
saimiri_boliviensis ENSSBOG00000030885
callithrix_jacchus ENSCJAG00000015941
cebus_capucinus ENSCCAG00000024787
aotus_nancymaae ENSANAG00000027133
carlito_syrichta ENSTSYG00000005263
prolemur_simus ENSPSMG00000021824
microcebus_murinus ENSMICG00000000730
propithecus_coquereli ENSPCOG00000026936
ornithorhynchus_anatinus ENSOANG00000004861
xenopus_tropicalis ENSXETG00000010841
latimeria_chalumnae ENSLACG00000013189
scleropages_formosus ENSSFOG00015014836
paramormyrops_kingsleyae ENSPKIG00000002310
scleropages_formosus ENSSFOG00015001799
paramormyrops_kingsleyae ENSPKIG00000005975
clupea_harengus ENSCHAG00000027288
denticeps_clupeoides ENSDCDG00000033038
astyanax_mexicanus ENSAMXG00000013330
astyanax_mexicanus ENSAMXG00005014905
pygocentrus_nattereri ENSPNAG00000029421
ictalurus_punctatus ENSIPUG00000013223
danio_rerio ENSDARG00000059939
electrophorus_electricus ENSEEEG00000021955
anabas_testudineus ENSATEG00000016730
betta_splendens ENSBSLG00000016784
hippocampus_comes ENSHCOG00000017116
stegastes_partitus ENSSPAG00000007910
takifugu_rubripes ENSTRUG00000016390
tetraodon_nigroviridis ENSTNIG00000003696
larimichthys_crocea ENSLCRG00005006853
